,0,1,2,3,4
89,海螺水泥：2015年将前低后高 推荐评级,中投证券,王海青 李凡 ,推荐,2015-03-24
90,永太科技：业绩进入爆发式增长期 强烈推荐评级,方正证券,周铮 程磊 ,强烈推荐,2015-03-24
91,庞大集团：V型反转拐点继续确立汽车超市或成突围先锋 推荐评级,东兴证券,苏杨 高坤 ,推荐,2015-03-24
92,中牧股份：业绩符合预期 推荐评级,东莞证券,黄凡,推荐,2015-03-24
93,华侨城A：定增及股权激励出台 买入评级,中银国际,田世欣,买入,2015-03-24
94,同仁堂：期待改革红利 推荐评级,长江证券,刘舒畅,推荐,2015-03-24
95,苏交科：扎实拓展 买入评级,国金证券,孙鹏 贺国文 ,买入,2015-03-24
96,均胜电子：进军车联网业务 中性评级,高华证券,金俊 李哲人 ,中性,2015-03-24
97,兴业科技：销量提升带动营收增长成本费用上升拖累净利率 推荐评级,长江证券,雷玉,推荐,2015-03-24
98,世联行：坚定转型 买入评级,中信建投,苏雪晶,买入,2015-03-24
99,安控科技：营收稳定增长 买入评级,国信证券,程成 李亚军 ,买入,2015-03-24
100,立思辰：发展趋势持续向好 买入评级,齐鲁证券,李振亚,买入,2015-03-24
101,三维通信：行业信息化转型确保长期成长 推荐评级,长江证券,胡路,推荐,2015-03-24
102,同仁堂：符合预期 买入评级,群益证券,闫永正,买入,2015-03-24
103,均胜电子：车联网龙头正式起航 买入评级,安信证券,林帆,买入,2015-03-24
104,海螺水泥：关注国企改革推进 买入评级,申万宏源,王丝语,买入,2015-03-24
105,常山药业：新产品及血透是未来亮点 推荐评级,东兴证券,郝力芳,推荐,2015-03-24
106,三安光电：进军半导体 买入评级,群益证券,朱吉翔,买入,2015-03-24
107,伊利股份：从供应链金融角度看伊利 买入评级,齐鲁证券,黄文婧 胡彦超 ,买入,2015-03-24
108,洛阳钼业：期待并购新动向 推荐评级,方正证券,杨诚笑,推荐,2015-03-24
109,嘉欣丝绸：加大供应链金融投入 买入评级,申万宏源,王立平,买入,2015-03-24
110,中材国际：环保打开新空间 买入评级,光大证券,杜市伟,买入,2015-03-24
111,海螺水泥：2014年净利润同比增长17% 买入评级,群益证券,王睿哲,买入,2015-03-24
112,天虹商场：苏州自有项目规划出台 推荐评级,平安证券,徐问,推荐,2015-03-24
113,五粮液：经销商大会验证了进一步复苏 买入评级,高华证券,廖绪发 刘智景 方竹静 ,买入,2015-03-24
114,丽珠集团：业绩增速将度过低点 谨慎推荐评级,东莞证券,黄黎明,谨慎推荐,2015-03-24
115,中材国际：轻装上阵 买入评级,安信证券,杨涛 夏天 ,买入,2015-03-24
116,盾安环境：布局2015年触底反转 买入评级,华泰证券,李艳光 张立聪 ,买入,2015-03-24
117,博雅生物：外延发展战略清晰 推荐评级,中投证券,张镭,推荐,2015-03-24
118,中信证券：券商龙头国际化成效显著 推荐评级,平安证券,缴文超,推荐,2015-03-24
119,东方国信：数据变现模式有望落地 买入评级,广发证券,刘雪峰 康健 ,买入,2015-03-24
120,中信证券：业绩高增长有望延续 买入评级,安信证券,衡昆,买入,2015-03-24
121,永太科技：探索新领域开辟更广阔空间 买入评级,安信证券,王席鑫 孙琦祥 袁善宸 ,买入,2015-03-24
122,中信证券：全业务链启航 买入评级,华泰证券,沈娟 陈福 ,买入,2015-03-24
123,阳光电源：能源互联网重要受益标的 买入评级,申万宏源,徐超 王静 ,买入,2015-03-24
124,大亚科技：业绩存在巨大向上弹性 买入评级,申万宏源,周海晨 屠亦婷 ,买入,2015-03-24
125,南都电源：略低预期 增持评级,东北证券,潘喜峰,增持,2015-03-24
126,世联行：领先的房地产深服务提供商 买入评级,广发证券,乐加栋 郭镇 ,买入,2015-03-24
127,汤臣倍健：优秀团队+到位激励+深厚资源成就未来的大健康管理专家 买入评级,齐鲁证券,黄文婧 胡彦超 ,买入,2015-03-24
128,中信证券：综合竞争优势显著,中银国际,魏涛 郭晓露 ,无,2015-03-24
129,思源电气：海外市场拓展顺利 增持评级,华泰证券,郑丹丹 弓永峰 程鹏 ,增持,2015-03-23
130,宜通世纪：被低估的小市值转型公司 买入评级,安信证券,柳士威,买入,2015-03-23
131,安控科技：油气工业4.0细分市场冠军迎来转折之年 买入评级,国金证券,张帅,买入,2015-03-23
132,大冶特钢：全年业绩增幅明显 推荐评级,长江证券,刘元瑞 王鹤涛 陈文敏 ,推荐,2015-03-23
133,安泰科技：破茧才能成蝶 推荐评级,方正证券,杨诚笑,推荐,2015-03-23
134,荣盛发展：战略聚焦京津冀 推荐评级 ,中投证券,李少明 张岩 ,推荐,2015-03-23
135,长城汽车：盈利步入快速增长期 买入评级,中信建投,陈政,买入,2015-03-23
136,江苏国泰：业绩重回增长 增持的评级,东北证券,潘喜峰,增持,2015-03-23
137,常山药业：并购步伐有望加快 强烈推荐评级,方正证券,崔文亮,强烈推荐,2015-03-23
138,国药股份：静待国企改革方案落地 买入评级,群益证券,闫永正,买入,2015-03-23
139,汇川技术：积极拥抱工业互联网和新能源车新机遇 买入评级,齐鲁证券,曾朵红 沈成 ,买入,2015-03-23
140,远光软件：电改9号文加速电力IT投资 买入评级,申万宏源,刘洋 刘晓宁 ,买入,2015-03-23
141,长城汽车：管理费用率高点已过 强烈推荐评级,平安证券,王德安 余兵 ,强烈推荐,2015-03-23
142,东凌粮油：优质钾肥资产注入 强烈推荐评级,广证恒生,姚玮,强烈推荐,2015-03-23
143,益丰药房：区域特色的成长型连锁药店 买入评级,中信建投,杨扬,买入,2015-03-23
144,天邦股份：成长和周期双维度受益 推荐评级,长城证券,王建虎,推荐,2015-03-23
145,怡亚通：打造互联网供应链生态圈 推荐评级,爱建证券,朱志勇,推荐,2015-03-23
146,烽火通信：信息安全+新业务确保公司长期成长 推荐评级,长江证券,胡路,推荐,2015-03-23
147,金浦钛业：受益行业景气反弹 推荐评级,东兴证券,杨伟,推荐,2015-03-23
148,久立特材：期待石油管网建设和核电工程助力 买入评级,华泰证券,陈雳,买入,2015-03-23
149,北新建材：国企改革提升成长活力 买入评级,广发证券,邹戈 谢璐 ,买入,2015-03-23
150,天山股份：一带一路将成为行业向上的催化剂 强烈推荐评级,中投证券,王海青,强烈推荐,2015-03-23
151,加加食品：中高端酱油即将放量 增持评级,联讯证券,刘阳,增持,2015-03-23
152,中洲控股：步入业绩爆发期 推荐评级,平安证券,王琳 杨侃 ,推荐,2015-03-23
153,中信银行：互联网创新是公司看点 推荐评级,平安证券,励雅敏 黄耀锋 ,推荐,2015-03-23
154,海螺水泥：海外布局成增长重点 推荐评级,长江证券,范超,推荐,2015-03-23
155,江淮动力：布局农业信息化领跑者 推荐评级,长江证券,刘军,推荐,2015-03-23
156,涪陵榨菜：多元化扩张之路再上台阶 买入评级,申万宏源,金凤,买入,2015-03-23
157,海螺水泥：国际化是亮点 买入评级,申万宏源,王钦,买入,2015-03-23
158,永贵电器：收购博得暂缓不改公司中长期投资价值 推荐评级,齐鲁证券,1.71,推荐,2015-03-23
159,国药股份：静待整合与改革 买入评级,广发证券,张其立,买入,2015-03-23
160,金地集团：期待涅��重生 推荐评级,平安证券,王琳 杨侃 ,推荐,2015-03-23
161,和邦股份：业务转型进入快车道 买入评级,申万宏源,麦土荣,买入,2015-03-23
162,蓝色光标：产业链布局推进 买入评级,华泰证券,许娟,买入,2015-03-23
163,金自天正：机器人业务逐步展开 增持评级,国信证券,朱海涛 成尚汶 ,增持,2015-03-23
164,华海药业：制剂业务将迎来高增长 买入评级,申万宏源,罗佳荣,买入,2015-03-23
165,上海新阳：全方位服务于半导体产业 买入评级,国信证券,刘翔 刘洵 ,买入,2015-03-23
166,刚泰控股：腾讯入股的珠宝O2O平台龙头 买入评级,国金证券,郑宏达,买入,2015-03-23
167,姚记扑克：探索健康娱乐产业 增持评级,安信证券,张妮,增持,2015-03-23
168,蒙发利：大健康战略推进加速 推荐评级,长江证券,徐春,推荐,2015-03-23
169,四方股份：电改推进信息技术与智能电网融合 买入评级,国海证券,谭倩,买入,2015-03-23
170,步步高：发力跨境电商及生鲜电商 强烈推荐评级,广证恒生,姚玮,强烈推荐,2015-03-23
171,用友网络：互联网金融布局值得期待 增持评级,国金证券,郑宏达,增持,2015-03-23
172,天邦股份：科技天邦插上互联网翅膀 买入评级,华泰证券,李方新,买入,2015-03-23
173,北辰实业：新业务开拓方向 买入评级,广发证券,乐加栋 郭镇 ,买入,2015-03-23
174,江钻股份：打造国内石油机械之最 买入评级,广发证券,刘芷君 罗立波 刘国清 ,买入,2015-03-23
175,长城汽车：15年迎调整后的增长 买入评级,群益证券,韩伟琪,买入,2015-03-23
176,东凌粮油：深度合作打开想象空间 买入评级,中信建投,黄付生,买入,2015-03-23
177,大亚科技：盈利弹性巨大 买入评级,华泰证券,陈羽锋 高梁宇 ,买入,2015-03-23
178,中信银行：不良压力仍存 增持评级,民族证券,于娃丽,增持,2015-03-23
179,常山药业：营收保持较快增长 增持评级,申万宏源,王晓锋,增持,2015-03-23
180,常山药业：原料药拖累业绩 买入评级,国金证券,燕智 李敬雷 黄挺 ,买入,2015-03-23
181,宜通世纪：智慧起航 买入评级,国信证券,程成 李亚军 ,买入,2015-03-23
182,青岛双星：切入汽车后市场 买入评级,光大证券,毛伟,买入,2015-03-23
183,嘉欣丝绸：毛利率小幅下降 谨慎推荐评级,长江证券,雷玉,谨慎推荐,2015-03-23
184,华侨城A：定增加股权激励助力公司持续增长 买入评级,群益证券,王睿哲,买入,2015-03-23
185,南都电源：储能电池全面开花 增持评级,安信证券,衡昆,增持,2015-03-23
186,三安光电：集成电路业务前景佳 推荐评级,长江证券,高小强,推荐,2015-03-23
187,长城汽车：聚焦SUV助力再入高成长通道 强烈推荐评级,华融证券,刘宏程,强烈推荐,2015-03-23
188,华侨城A：提速之年 买入评级,中信建投,苏雪晶 陈慎 ,买入,2015-03-23
189,华侨城A：主营业务取得较好成绩 推荐评级,东兴证券,郑闵钢 杨骞 ,推荐,2015-03-23
190,沃捷传媒：户外媒体一站式服务提供商,广证恒生,袁季 徐舜 ,无,2015-03-23
191,中科金财：解中小银行生存难题 买入评级,广发证券,刘雪峰 康健 ,买入,2015-03-23
192,中达股份：汽车前装后装市场即将启动,安信证券,赵晓光 安永平 郑震湘 ,买入,2015-03-23
193,鲁泰A：白马价值将回归 推荐评级,平安证券,于旭辉,推荐,2015-03-23
194,新宙邦：产品价格下滑致一季报低于预期 谨慎推荐评级,民生证券,范劲松,谨慎推荐,2015-03-23
195,国药一致：期待改革红利 谨慎推荐评级,东莞证券,黄黎明,谨慎推荐,2015-03-23
196,汉钟精机：非公开增发获通过 买入评级,华泰证券,肖群稀 章诚 胡浩峰 ,买入,2015-03-23
197,国药一致：期待国企改革表现 增持评级,申万宏源,罗佳荣,增持,2015-03-23
198,中信证券：行业龙头地位进一步得到巩固 推荐评级,银河证券,赵强,推荐,2015-03-23
199,中国神华：公司对15年经营形势保持谨慎 买入评级,瑞银证券,孙旭,买入,2015-03-23
200,华侨城A：提速之年 买入评级,中信建投,苏雪晶 陈慎 ,买入,2015-03-23
201,四方股份：电改推进信息技术与智能电网融合 买入评级,国海证券,谭倩,买入,2015-03-23
202,蒙发利：大健康战略推进加速 推荐评级,长江证券,徐春,推荐,2015-03-23
203,步步高：发力跨境电商及生鲜电商 强烈推荐评级,广证恒生,姚玮,强烈推荐,2015-03-23
204,天邦股份：科技天邦插上互联网翅膀 买入评级,华泰证券,李方新,买入,2015-03-23
205,蓝色光标：产业链布局推进 买入评级,华泰证券,许娟,买入,2015-03-23
206,北辰实业：新业务开拓方向 买入评级,广发证券,乐加栋 郭镇 ,买入,2015-03-23
207,东方证券：我们运用PB相对估值法进行估值 买入评级,申万宏源,何宗炎,买入,2015-03-23
208,长城汽车：15年迎调整后的增长 买入评级,群益证券,韩伟琪,买入,2015-03-23
209,远光软件：电改9号文加速电力IT投资 买入评级,申万宏源,刘洋 刘晓宁 ,买入,2015-03-23
210,东凌粮油：优质钾肥资产注入 强烈推荐评级,广证恒生,姚玮,强烈推荐,2015-03-23
211,长城汽车：管理费用率高点已过 强烈推荐评级,平安证券,王德安 余兵 ,强烈推荐,2015-03-23
212,益丰药房：区域特色的成长型连锁药店 买入评级,中信建投,杨扬,买入,2015-03-23
213,怡亚通：打造互联网供应链生态圈 推荐评级,爱建证券,朱志勇,推荐,2015-03-23
214,永贵电器：收购博得暂缓不改公司中长期投资价值 推荐评级,齐鲁证券,1.71,推荐,2015-03-23
215,天邦股份：成长和周期双维度受益 推荐评级,长城证券,王建虎,推荐,2015-03-23
216,涪陵榨菜：多元化扩张之路再上台阶 买入评级,申万宏源,金凤,买入,2015-03-23
217,招商轮船：上调2015年盈利预测 推荐评级,银河证券,范倩蕾 李军 ,推荐,2015-03-23
218,快乐购：打造全通路媒体零售新业态 增持评级,太平洋证券,张学,增持,2015-03-23
219,华侨城A：踏上新征程 买入评级,国信证券,区瑞明 朱宏磊 ,买入,2015-03-23
220,华侨城A：欲筑百年老店 强烈推荐评级,平安证券,王琳 杨侃 ,强烈推荐,2015-03-23
221,红旗连锁：A股唯一便利店升级垂直社区O2O服务站 买入评级,安信证券,张龙,买入,2015-03-23
222,中信银行：互联网创新是公司看点 推荐评级,平安证券,励雅敏 黄耀锋 ,推荐,2015-03-23
223,安泰科技：破茧才能成蝶 推荐评级,方正证券,杨诚笑,推荐,2015-03-23
224,加加食品：中高端酱油即将放量 增持评级,联讯证券,刘阳,增持,2015-03-23
225,久立特材：期待石油管网建设和核电工程助力 买入评级,华泰证券,陈雳,买入,2015-03-23
226,国药股份：静待国企改革方案落地 买入评级,群益证券,闫永正,买入,2015-03-23
227,汇川技术：积极拥抱工业互联网和新能源车新机遇 买入评级,齐鲁证券,曾朵红 沈成 ,买入,2015-03-23
228,北新建材：国企改革提升成长活力 买入评级,广发证券,邹戈 谢璐 ,买入,2015-03-23
229,江淮动力：布局农业信息化领跑者 推荐评级,长江证券,刘军,推荐,2015-03-23
230,中科金财：解中小银行生存难题 买入评级,广发证券,刘雪峰 康健 ,买入,2015-03-23
231,汉钟精机：非公开增发获通过 买入评级,华泰证券,肖群稀 章诚 胡浩峰 ,买入,2015-03-23
232,歌华有线：后期有望加强平台建设和资本运作 推荐评级,国联证券,周纪庚,推荐,2015-03-23
233,国药一致：期待国企改革表现 增持评级,申万宏源,罗佳荣,增持,2015-03-23
234,东方精工：向工业4.0领域拓展值得期待 买入评级,广发证券,刘国清 刘芷君 罗立波 ,买入,2015-03-23
235,中煤能源：预计15年盈利仍维持低位 增持评级,中信建投,王�t佳 李俊松 万炜 ,增持,2015-03-23
236,长城汽车：公司高端战略加速前进 买入评级,广发证券,张乐,买入,2015-03-23
237,中信银行：2014年年报点评 中性评级,东北证券,唐亚韫,中性,2015-03-23
238,好莱客：龙头公司更应享受高估值溢价 买入评级,齐鲁证券,王颖华,买入,2015-03-23
239,金地集团：但不可持续 卖出评级,高华证券,李薇 王逸 ,卖出,2015-03-23
240,华侨城A：欲筑百年老店 强烈推荐评级,平安证券,王琳 杨侃 ,强烈推荐,2015-03-23
241,红旗连锁：A股唯一便利店升级垂直社区O2O服务站 买入评级,安信证券,张龙,买入,2015-03-23
242,中国汽研：15年反弹 推荐评级,平安证券,余兵 王德安 ,推荐,2015-03-23
243,思源电气：关注海外和特高压进展 增持评级,民族证券,马光耀,增持,2015-03-23
244,硅宝科技：积极布局转型应用服务提供商 买入评级,西南证券,商艾华,买入,2015-03-23
245,德尔家居：火力全开 买入评级,光大证券,姜浩,买入,2015-03-23
246,中国神华：龙头估值仍具吸引力 推荐评级,长江证券,--,推荐,2015-03-23
247,报喜鸟：实业+投资战略再升级 推荐评级,长江证券,雷玉,推荐,2015-03-23
248,五矿发展：享用电商泡沫 买入评级,齐鲁证券,笃慧 郭皓 ,买入,2015-03-22
249,中信银行：四季度非标反弹 买入评级,国金证券,马鲲鹏,买入,2015-03-22
250,长荣股份：云印刷有望放量增长 买入评级,渤海证券,张敬华,买入,2015-03-22
251,武钢股份：钢铁股投资首选 买入评级,国金证券,杨件,买入,2015-03-22
252,中煤能源：预计三季度走出低谷 买入评级,齐鲁证券,刘昭亮 李超 ,买入,2015-03-22
253,天山股份：华东及搬迁补偿保证景气底部业绩稳定 买入评级,光大证券,陈浩武,买入,2015-03-22
254,捷顺科技：平台战略再添重要砝码 买入评级,安信证券,胡又文,买入,2015-03-22
255,金地集团：销售及毛利均实现增长业绩良好 推荐评级,东莞证券,何敏仪,推荐,2015-03-22
256,大名城：增长进入快车道 推荐评级,东兴证券,郑闵钢,推荐,2015-03-22
257,博云新材：给阿飞双脚 强烈推荐评级,方正证券,杨诚笑,强烈推荐,2015-03-22
258,朗源股份：构建新业务新增长点 推荐评级,长江证券,陈佳,推荐,2015-03-22
259,汤臣倍健：进一步布局移动医疗 买入评级,齐鲁证券,黄文婧 胡彦超 ,买入,2015-03-22
260,中煤能源：15年煤化工贡献增量 谨慎增持评级,广发证券,安鹏 沈涛 ,谨慎增持,2015-03-22
261,汤臣倍健：完善移动健康管理平台 强烈推荐评级,中投证券,蒋鑫,强烈推荐,2015-03-22
262,捷顺科技：打造智慧生活连接器 买入评级,申万宏源,王建伟 邹兰兰 ,买入,2015-03-22
263,荣盛发展：高送转提升估值 强烈推荐评级,东兴证券,郑闵钢 杨骞 ,强烈推荐,2015-03-22
264,青岛双星：后市场O2O定位独特 买入评级,申万宏源,王静,买入,2015-03-22
265,森马服饰：积极寻找对外投资机会 增持评级,国金证券,张斌 姚咏絮 ,增持,2015-03-22
266,亚宝药业：潜在儿童用药龙头企业 强力推荐评级,东兴证券,宋凯,强烈推荐,2015-03-22
267,浪潮信息：站在去IOE的浪潮之巅 买入评级,安信证券,胡又文,买入,2015-03-22
268,国药股份：期待国企改革与外延突破 买入评级,申万宏源,罗佳荣,买入,2015-03-22
269,用友网络：战略推进顺利 买入评级,光大证券,姜国平 范佳�| ,买入,2015-03-22
270,汤臣倍健：扬帆大健康 买入评级,华泰证券,苏青青,买入,2015-03-22
271,长城汽车：高速成长再次启动 买入评级,光大证券,王浩,买入,2015-03-22
272,金地集团：稳健前行 推荐评级,银河证券,赵强,推荐,2015-03-22
273,华侨城A：提速在即 推荐评级,银河证券,赵强,推荐,2015-03-22
274,亚太股份：2015是公司价值重估年 推荐评级,长江证券,谢利,推荐,2015-03-22
275,软控股份：总体毛利水平改善 买入评级,光大证券,姜国平 范佳�| ,买入,2015-03-22
276,中国神华：煤炭业务下滑明显 买入评级,齐鲁证券,刘昭亮 李超 ,买入,2015-03-22
277,济川药业：期待落地 买入评级,齐鲁证券,谢刚,买入,2015-03-22
278,华侨城A：融资将提升长期增长潜力 买入评级,高华证券,李薇 王逸 ,买入,2015-03-22
279,信达地产：股价有望突破前期高点 买入评级,华泰证券,曹光亮,买入,2015-03-22
280,迪威视讯：大数据+智慧运营平台浮出水面 买入评级,申万宏源,王建伟,买入,2015-03-22
281,华平股份：战略重心移至互联网医疗 买入评级,光大证券,顾建国 田明华 ,买入,2015-03-22
282,中洲控股：业绩拐点明显 强烈推荐评级,方正证券,赵若琼,强烈推荐,2015-03-22
283,阳光股份：大步走出困境 买入评级,光大证券,谢皓宇,买入,2015-03-22
