,0,1,2,3,4
171,光环新网：云业务升级成效显著 买入评级,中泰证券,李伟 陈宁玉 ,买入,2017-03-20
172,华宇软件：迅速切入教育信息化领域 买入评级,渤海证券,王洪磊,买入,2017-03-20
173,平安银行：加大风险暴露与化解 买入评级,申万宏源,王胜,买入,2017-03-20
174,用友网络：三大核心业务助力转型升级 增持评级,华金证券,谭志勇,增持,2017-03-20
175,利尔化学：未来发展值得期待 强烈推荐评级,平安证券,缴文超 陈雯 ,强烈推荐,2017-03-20
176,益生股份：景气有望延续 买入评级,安信证券,李佳丰,买入,2017-03-20
177,中航电子：长期受益于资产整合 买入评级,广发证券,胡正洋 真怡 赵炳楠 ,买入,2017-03-20
178,华东医药：工商业齐发力 推荐评级,方正证券,周新明,推荐,2017-03-20
179,蓝思科技：曲面显示后盖创新推动行业龙头再上台阶 买入评级,华金证券,蔡景彦,买入,2017-03-20
180,北新建材：新思路拓展新空间 强烈推荐评级,东兴证券,赵军胜,强烈推荐,2017-03-20
181,中材国际：环保业务势头亮眼 买入评级,广发证券,岳恒宇,买入,2017-03-20
182,天翔环境：多点布局待收获 买入评级,国信证券,陈青青,买入,2017-03-20
183,大洋电机：加快培育新动能 强烈推荐评级,平安证券,朱栋,强烈推荐,2017-03-20
184,北巴传媒：充电桩运营蓄势待发 买入评级,东吴证券,曾朵红,买入,2017-03-19
185,普莱柯：产品储备丰富助业绩高增长 买入评级,广发证券,惠毓伦,买入,2017-03-19
186,奥马电器：业绩增势良好 买入评级,国海证券,孔令峰 宝幼琛 ,买入,2017-03-19
187,华鑫股份：聚焦券商 买入评级,安信证券,赵湘怀,买入,2017-03-19
188,博创科技：布局光有源器件加速成长 推荐评级,平安证券,张冰,推荐,2017-03-19
189,岭南控股：重组后各业态协同融合 增持评级,东吴证券,张艺,增持,2017-03-19
190,大唐发电：甩掉煤化工包袱重新起航 强烈推荐评级,长城证券,--,强烈推荐,2017-03-19
191,国瓷材料：公司再次扬帆起航 买入评级,广发证券,王剑雨 郭敏 周航 ,买入,2017-03-19
192,平治信息：移动阅读弄潮儿快速崛起 增持评级,中泰证券,康雅雯 宋易潞 ,增持,2017-03-19
193,地尔汉宇：业绩符合预期 谨慎增持评级,广发证券,蔡益润,谨慎增持,2017-03-19
194,中材科技：隔膜或共振放量 增持评级,中泰证券,黄诗涛 邵晶鑫 ,增持,2017-03-19
195,亿阳信通：传统业务保持稳健发展 增持评级,东北证券,熊军,增持,2017-03-19
196,王府井：门店扩张业绩初现 增持评级,东北证券,李强,增持,2017-03-19
197,亿纬锂能：动力十足 买入评级,东北证券,王建伟,买入,2017-03-19
198,爱迪尔：加快整合区域优质钻石品牌 买入评级,广发证券,洪涛 叶群 ,买入,2017-03-19
199,安徽合力：有望持续受益需求回暖 买入评级,广发证券,罗立波 刘芷君 ,买入,2017-03-19
200,安徽合力：受益于工业企业景气度向好 买入评级,东吴证券,陈显帆 周尔双 ,买入,2017-03-19
201,宝通科技：移动出海新机遇 买入评级,安信证券,焦娟 王中骁 ,买入,2017-03-19
202,再升科技：高成长性确定 买入评级,西南证券,商艾华,买入,2017-03-19
203,大洋电机：新能源车业绩进入上升期 买入评级,东吴证券,曾朵红,买入,2017-03-19
204,深高速：环保板块稳步推进 买入评级,广发证券,商田,买入,2017-03-19
205,中集集团：多元化产业提升核心竞争力 买入评级,安信证券,王书伟,买入,2017-03-19
206,中国神华：持续看好公司一体化清洁能源之路 推荐评级,国联证券,马群星,推荐,2017-03-19
207,通富微电：整合推动未来业绩 买入评级,华金证券,蔡景彦,买入,2017-03-19
208,优炫软件：业绩持续高增长 买入评级,华金证券,盖斌赫,买入,2017-03-19
209,中储股份：混改转型打开增量空间 买入评级,安信证券,张龙,买入,2017-03-19
210,慈星股份：公司主业触底反弹 强烈推荐评级,方正证券,吕娟,强烈推荐,2017-03-19
211,王府井：加快转型升级和区域扩张步伐 买入评级,广发证券,洪涛 叶群 ,买入,2017-03-19
212,华宇软件：法院业务线营收亮眼 买入评级,广发证券,刘雪峰,买入,2017-03-19
213,金禾实业：新项目投产值得期待 买入评级,广发证券,王剑雨 郭敏 周航 ,买入,2017-03-19
214,宝胜股份：业绩未来维持高速稳定增长 买入评级,川财证券,贾宁,买入,2017-03-19
215,三峡水利：国资委批复股权转让 买入评级,西南证券,王颖婷,买入,2017-03-19
216,创维数字：长期布局值得期待 谨慎增持评级,广发证券,蔡益润,谨慎增持,2017-03-19
217,安徽合力：公司估值提升仍有空间 买入评级,国元证券,李茂娟,买入,2017-03-19
218,汇纳科技：业绩稳定增长 推荐评级,东兴证券,郑闵钢 喻言 ,推荐,2017-03-19
219,峨眉山A：静待国企改革花开 买入评级,国信证券,曾光 钟潇 ,买入,2017-03-19
220,天翔环境：签订首单循环产业园项目框架协议,西南证券,王颖婷,无,2017-03-19
221,亚太药业：搭建三大平台贯穿医药研发服务全产业链 强烈推荐评级,方正证券,周新明 崔文亮 ,强烈推荐,2017-03-19
222,中国神华：业绩支撑高分红 买入评级,广发证券,沈涛 安鹏 ,买入,2017-03-19
223,*ST新集：预计17年量增8% 持有评级,广发证券,沈涛 安鹏 ,持有,2017-03-19
224,福耀玻璃：汽车玻璃龙头发展迈上新台阶 买入评级,西南证券,高翔,买入,2017-03-19
225,红旗连锁：费用高企挤压利润 强烈推荐评级,东兴证券,徐昊,强烈推荐,2017-03-19
226,上海机场：商业租赁贡献突出 谨慎增持评级,广发证券,商田,谨慎增持,2017-03-19
227,天桥起重：新产业布局实现突破 推荐评级,长城证券,曲小溪,推荐,2017-03-19
228,*ST兴业：传统物流园结构优化 买入评级,广发证券,商田,买入,2017-03-19
229,亿童文教：归母净利润突破亿元大关 幼教龙头持续领跑,广证恒生,赵巧敏,无,2017-03-18
230,国轩高科：全年平稳增长可期 买入评级,东吴证券,曾朵红,买入,2017-03-18
231,唐德影视：由电视剧网络版权贡献业绩 买入评级,中泰证券,康雅雯,买入,2017-03-18
232,美亚光电：新产品形成阶梯式发展浪潮 买入评级,安信证券,王书伟,买入,2017-03-18
233,峨眉山A：看好业绩增长新空间 推荐评级,方正证券,贺燕青,推荐,2017-03-18
234,华讯方舟：军民融合稳步推进 增持评级,国信证券,程成,增持,2017-03-18
235,太阳能：光伏发电业务加速增长 谨慎推荐评级,广证恒生,李如娟,谨慎推荐,2017-03-18
236,可恩口腔：业绩低于预期 增持评级,中泰证券,陈康 张帆 ,增持,2017-03-18
237,超图软件：外延战略的又一次卓越表现 买入评级,安信证券,吕伟 胡又文 ,买入,2017-03-18
238,威创股份：战略股东加盟 强烈推荐评级,广证恒生,李亚军,强烈推荐,2017-03-18
239,信雅达：布局FINTECH迎多元化创新 买入评级,安信证券,胡又文,买入,2017-03-18
240,国轩高科：全年平稳增长可期 买入评级,东吴证券,曾朵红,买入,2017-03-18
241,平安银行：零售加快转型 买入评级,安信证券,赵湘怀,买入,2017-03-18
242,鹏起科技：聚焦军工环保两大盈利主业 持有评级,中航证券,李欣,持有,2017-03-18
243,太阳能：光伏发电业务加速增长 谨慎推荐评级,广证恒生,李如娟,谨慎推荐,2017-03-18
244,可恩口腔：业绩低于预期 增持评级,中泰证券,陈康 张帆 ,增持,2017-03-18
245,威创股份：战略股东加盟 强烈推荐评级,广证恒生,李亚军,强烈推荐,2017-03-18
246,西部矿业：盈利显著改善 持有评级,广发证券,巨国贤 赵鑫 ,持有,2017-03-18
247,中航电测：军民融合产品多元并重发展 买入评级,国信证券,王念春,买入,2017-03-17
248,亿利达：双龙头结合开启新征程 买评级,安信证券,王书伟,买入,2017-03-17
249,华润双鹤：华润体系化药平台雏形渐现 买入评级,东吴证券,全铭 焦德智 ,买入,2017-03-17
250,拓普集团：拓展汽车电子轻量化业务 增持评级,中泰证券,邵晶鑫,增持,2017-03-17
251,红旗连锁：连锁+互联网+金融新模式迎接未来 增持评级,东北证券,李强,增持,2017-03-17
252,普洛药业：原料药景气提升 买入评级,华金证券,方伟,买入,2017-03-17
253,中钢国际：订单高增长将继续传导至业绩 买入评级,广发证券,岳恒宇,买入,2017-03-17
254,英唐智控：彰显公司信心 推荐评级,平安证券,刘舜逢,推荐,2017-03-17
255,大华股份：安防视频监控龙头 买入评级,西南证券,熊莉,买入,2017-03-17
256,中文传媒：智明星通获动视暴雪《使命召唤》手游授权 有望打造全球爆款,方正证券,杨仁文,无,2017-03-17
257,中航飞机：业绩保持稳定增长 买入评级,国信证券,王念春,买入,2017-03-17
258,天翔环境：打造环境综合处置服务平台可期 买入评级,东吴证券,袁理,买入,2017-03-17
259,创维数字：内生增长放缓 强烈推荐评级,长城证券,赵成,强烈推荐,2017-03-17
260,中航动控：航发控制相关需求持续上升 买入评级,国信证券,王念春,买入,2017-03-17
261,华宇软件：业绩稳定增长 推荐评级,东兴证券,郑闵钢,推荐,2017-03-17
262,平安银行：息差下降幅度大幅低于行业 买入评级,广发证券,沐华 屈俊 ,买入,2017-03-17
263,上海机电：电梯主业平稳发展 推荐评级,平安证券,黎�j,推荐,2017-03-17
264,广宇发展：潜在大房企大幅被低估 买入评级,安信证券,陈天诚,买入,2017-03-17
265,一铭软件：厚积薄发进入收获期 2016年营收大幅增长217.39%,广证恒生,赵巧敏,无,2017-03-17
266,长电科技：封测龙头迎风起航 买入评级,东吴证券,丁文韬,买入,2017-03-17
267,金禾实业：业绩持续优秀 买入评级,中泰证券,范劲松,买入,2017-03-17
268,东方能源：传统与新能源并进 背靠大树好发展,开源证券,夏正洲,无,2017-03-17
269,华宇软件：2016年归母净利润增速达30% 买入评级,华金证券,谭志勇,买入,2017-03-17
270,光明地产：打造冷链物流产业链闭环 买入评级,西南证券,王立洲,买入,2017-03-17
271,法尔胜：拓展金融 买入评级,安信证券,赵湘怀,买入,2017-03-17
272,中兴通讯：基本面拐点叠加估值修复 买入评级,申万宏源,顾海波 何俊锋 ,买入,2017-03-17
273,杭萧钢构：全年有望高增长 买入评级,中泰证券,夏天,买入,2017-03-17
274,东诚药业：布局核药全产业链 买入评级,东北证券,刘舒畅,买入,2017-03-17
275,天沃科技：拟定增切入光热新领域 买入评级,申万宏源,刘晓宁 王璐 ,买入,2017-03-17
276,完美世界：2016年手游收入超端游 买入评级,中泰证券,康雅雯,买入,2017-03-17
277,田中精机：迎来3C行业升级机遇 买入评级,安信证券,王书伟,买入,2017-03-17
278,完美世界：持续看好游戏和影视双驱动 买入评级,山西证券,徐雪洁,买入,2017-03-17
279,红旗连锁：密集开店拖累业绩 持有评级,中航证券,薄晓旭,持有,2017-03-17
280,亿纬锂能：动力电池续华章 推荐评级,平安证券,刘舜逢,推荐,2017-03-17
281,浙报传媒：紧拥互联网浪潮 买入评级,西南证券,刘言,买入,2017-03-17
282,北京文化：关注链锁式娱乐产业链 买入评级,申万宏源,孙妍,买入,2017-03-17
283,三聚环保：成长驱动不断浮现 买入评级,东吴证券,袁理,买入,2017-03-17
284,跨境通：新老业务协同增长可期 买入评级,东北证券,王晓艳 瞿永忠 ,买入,2017-03-17
285,大族激光：微电子业务领域是下一个盈利增长支柱 买入评级,高华证券,杜茜,买入,2017-03-17
286,搜于特：供应链管理带来业绩快速增长 买入评级,安信证券,苏林洁,买入,2017-03-17
287,跨境通：打造双向立体跨境生态圈 买入评级,申万宏源,王立平,买入,2017-03-17
