,0,1,2,3,4
25,钢铁：跟踪及上市公司公告点评,银河证券,胡皓,谨慎推荐,2012-03-08
26,化工：防御中关注低估值,国海证券,马金良,中性,2012-03-08
27,地产：守得云开见日出 风险回报趋于上行 上调目标价格,高华证券,王逸 孙贤兵 李薇 ,无,2012-03-08
28,煤炭石油：煤价开始出现企稳回升态势,大通证券,陈文倩,中性,2012-03-08
29,钢铁：2月粗钢产量维持在低位 期待旺季需求复苏,华安证券,--,无,2012-03-08
30,公用事业：短期反弹较大 重点关注核电电池板块,东北证券,潘喜峰,同步大势,2012-03-08
31,地产：A股开发商 破茧之旅－－上调目标价 强力买入中南建设和鲁商置业,高华证券,王逸 李薇 ,无,2012-03-08
32,服装纺织：预计不会对今年棉价造成大的波动,联合证券,程远 张蕾 丰婧 ,增持,2012-03-08
33,半导体、电子设备：新iPad发布 超预期因素不多 但销售前景值得看好,光大证券,周励谦,买入,2012-03-08
34,汽车：四轮时代．第三期,联合证券,姚宏光,增持,2012-03-08
35,信息科技：新iPad支持4G－LTE 推动通信网络建设新时代－通信行业的又一春,华宝证券,吴炳华 程成 ,中性,2012-03-08
36,有色金属：关注阶段性冲击因素对商品价格的影响,太平洋证券,王文静,中性,2012-03-08
37,金融：市场利率可能在2012年下半年接近历史均值,高华证券,马宁,无,2012-03-08
38,信息科技：中国移动入股国家有线网络公司 极大利好光通信行业,长江证券,陈志坚,看好,2012-03-08
39,日常消费品：研究点评,大通证券,张熹,中性,2012-03-08
40,电气设备：一次设备价格稳定 智能站继续推进－国家电网公司2012年第一次集中招标分析,安信证券,黄守宏,领先大市,2012-03-08
41,金融：市场利率可能在2012年下半年接近历史均值,高华证券,马宁,无,2012-03-08
42,有色金属：关注阶段性冲击因素对商品价格的影响,太平洋证券,王文静,中性,2012-03-08
43,日常消费品：研究点评,大通证券,张熹,中性,2012-03-08
44,信息科技：中国移动入股国家有线网络公司 极大利好光通信行业,长江证券,陈志坚,看好,2012-03-08
45,钢铁：钢价以稳为主 钢铁股小跌,广发证券,冯刚勇,持有,2012-03-07
46,金融：过度悲观没必要！,国海证券,宁宇,强于大市,2012-03-07
47,化工：印棉禁止出口 粘胶短纤和涤纶或将受益明显,中信建投,梁斌,中性,2012-03-07
48,家用电器：行业增速如期下滑 龙头企业优势更加突出,东北证券,吴娜,同步大势,2012-03-07
49,商业零售：电价及刷卡费用率下调 零售企业明显受益,广发证券,欧亚菲 訾猛 ,买入,2012-03-07
50,煤炭石油：动力煤价格逐渐企稳 炼焦煤价格有所反弹,大同证券,于宏,看好,2012-03-07
51,机械制造：2012年2月份挖掘机销售数据跟踪 销量回升摆脱持续低迷状况,银河证券,邱世梁 邹润芳 鞠厚林 ,推荐,2012-03-07
52,造纸印刷包装：关注增长明朗且估值低廉的公司,国信证券,李世新,谨慎推荐,2012-03-07
53,医疗保健：医改再成两会热议主题,大同证券,于宏,无,2012-03-07
54,交通运输：快递发展如春笋 待有冲破云霄时,天相投顾,李毅,无,2012-03-07
55,家用电器：数据恢复增长 品类日趋均衡,安信证券,衡昆,同步大市,2012-03-07
56,有色金属：防守为主 兼顾进攻,国海证券,张晓霞,中性,2012-03-07
57,电气设备：智能化趋势值得关注,平安证券,张海 周紫光 ,无,2012-03-07
58,煤炭石油：煤价企稳 需求复苏 基本面良好,光大证券,张力扬,买入,2012-03-07
59,有色金属：黄金投资逻辑与价格走势展望,宏源证券,闵丹 刘�� ,无,2012-03-07
60,服装纺织：八部委联合发布今年临时收储预案 收储价每吨提高600元,华安证券,--,无,2012-03-07
61,建材：水泥股下跌风险加大,联合证券,周焕 鲍雁辛 ,中性,2012-03-07
62,地产：楼市继续向暖 刚需逐渐释放,西南证券,肖剑,无,2012-03-07
63,旅游酒店：关注两会旅游议题 扶持政策将加快落实,民生证券,李振飞,推荐,2012-03-07
64,地产：保障房未来每年可能潜在分流170万套新增刚需,莫尼塔,施琪 罗雨 ,买入,2012-03-07
65,旅游酒店：两会期间板块政策利好预期有望强化,国信证券,曾光,谨慎推荐,2012-03-07
66,有色金属：风险犹存 基本金属下跌,大通证券,赵彦辉,增持,2012-03-07
67,煤炭石油：伊朗局势对国际石油市场的影响,国信证券,刘旭明,谨慎推荐,2012-03-07
68,化工：2012中国石油和化工行业投资趋势分析论坛会议记录,方正证券,张正华,增持,2012-03-07
69,半导体、电子设备：行业景气恢复 制造引领复苏,上海证券,邓永康,有吸引力,2012-03-07
70,日常消费品：点评报告,大通证券,张喜,中性,2012-03-07
71,金融：基本面依旧向好 调整提供二次买入时机,长城证券,刘昆,推荐,2012-03-07
72,日常消费品：上涨行情或继续,恒泰证券,--,无,2012-03-07
73,商业零售：28个省今年将继续实行家电下乡政策,民生证券,田慧蓝,无,2012-03-07
74,煤炭石油：本周环渤海煤价下降2元／吨,大通证券,陈文倩,中性,2012-03-07
75,公用事业：德国延至4月1日下降太阳能补贴,广发证券,韩玲,持有,2012-03-07
76,化工：关注BDOMDI价格上涨,中原证券,李琳琳,无,2012-03-07
77,煤炭石油：动力煤价格逐渐企稳 炼焦煤价格有所反弹,大同证券,于宏,看好,2012-03-07
78,医疗保健：卫生部再出抗生素限用政策,宏源证券,孙伟娜,增持,2012-03-07
79,公用事业：《电动汽车科技发展十二五专项规划（摘要）》微起波澜,东北证券,潘喜峰,优于大势,2012-03-07
80,日常消费品：出口筑底 期待回升,瑞银证券,潘 嘉怡 ,无,2012-03-07
81,金融：反弹促业绩大幅增长 政策驱行业长期发展,国金证券,陈建刚,增持,2012-03-07
82,煤炭石油：两会后成品油定价机制调整随时可能启动 强力买入中石化,高华证券,金俊,无,2012-03-07
83,金融：2012年2月月度报告,中原证券,谢佩洁,同步大市,2012-03-07
84,有色金属：金刚石产业跟踪报告,中投证券,初学良,看好,2012-03-07
85,煤炭石油：关注低估值公司 以待行情明朗,东海证券,鲍庆,无,2012-03-07
86,化工行业维持中性评级 关注兴发集团等 ,,长江证券,--,2012-03-06
87,金融：险资改券商通道大中型券商率先受益,东兴证券,王明德,无,2012-03-06
88,煤炭石油：继续推荐成长+注入类股 永泰潞安山煤盘江,中信建投,李俊松,增持,2012-03-06
89,日常消费品：加大白酒配�Z迎接糖酒会 关注3.15风险,渤海证券,闫亚磊,中性,2012-03-06
90,信息科技：关注增长个股,渤海证券,崔健,中性,2012-03-06
91,电力：下水煤价小幅回升 电力复苏趋势不改,银河证券,邹序元,推荐,2012-03-06
92,造纸印刷包装：木浆价格坚挺 包装纸疲软,长城证券,寻春珍,中性,2012-03-06
93,半导体、电子设备：光感元件市场有望实现快速增长,广发证券,惠毓伦,买入,2012-03-06
94,造纸印刷包装：结构性产能过剩 盈利上半年有望探底回升,东兴证券,王明德,看好,2012-03-06
95,半导体、电子设备：集成电路子板块领涨 电子指数继续跑赢大盘,德邦证券,李项峰,推荐,2012-03-06
96,日常消费品：把握结构性机会 关注政策行情,大通证券,张喜,中性,2012-03-06
97,公用事业：《环境空气质量标准》发布,大同证券,王志宏,无,2012-03-06
98,煤炭石油：3月煤价触底反弹 维持个股推荐,国金证券,郝征,增持,2012-03-06
99,有色金属：基本金属价格内强外弱 稀土价格暂时止跌,长城证券,刘斐,中性,2012-03-06
100,公用事业：多项政策兑现 政策因素逐步弱化,长江证券,葛军,看好,2012-03-06
101,金融：保费乏力 年报来临 防御为主,平安证券,窦泽云,增持,2012-03-06
102,化工：制冷剂原料纯MDI丁酮价格大涨,长城证券,凌学良,推荐,2012-03-06
103,有色金属：基本面转暖未定 市场风险累积加大,宏源证券,闵丹 刘�� ,中性,2012-03-06
104,金融：佣金自由化之后的变革之路,国信证券,邵子钦 田良 ,推荐,2012-03-06
105,商业零售：世界最著名的电子商务企业,民生证券,田慧蓝,无,2012-03-06
106,钢铁：钢价涨幅趋缓 钢铁股走弱,广发证券,冯刚勇,持有,2012-03-06
107,化工：印度禁止棉花出口刺激化纤替代需求,联合证券,肖洁 邵沙锞 ,中性,2012-03-06
108,地产：二三线城市引领成交连续五周上涨,中银国际,周路,中性,2012-03-06
109,建材：华北地区调研纪要,中投证券,李凡,中性,2012-03-06
110,建材：预期催生反弹 基本面尚弱势 建议谨慎对待,东北证券,解文杰,同步大势,2012-03-06
111,有色金属：板块期待更为强劲的支撑力,国信证券,彭波,中性,2012-03-06
112,煤炭石油：动力煤炼焦煤个别品种价格初现微幅反弹,联合证券,李洁,增持,2012-03-06
113,医疗保健：VAVE继续上涨 6－APA小幅反弹,航天证券,姚凯,无,2012-03-06
114,化工：原油价格持续高位 关注农化等季节性周期行业,渤海证券,任宪功,买入,2012-03-06
115,地产：成交持续回暖,长城证券,刘 昆 ,推荐,2012-03-06
116,半导体、电子设备：半导体公司新闻周报第六十八期,国金证券,程兵,无,2012-03-06
117,地产：房热地冷明显 市场谨慎中前行,东兴证券,郑闵钢,看好,2012-03-06
118,日常消费品：财政收入大减速改变高端白酒需求结构,齐鲁证券,邢庭志 谢刚 ,推荐,2012-03-06
119,有色金属：从PMI分项数据看行业基本面,安信证券,叶鑫 衡昆 ,领先大市,2012-03-06
120,化工：行业运行回归平稳 板块盘整再度上行,国信证券,刘旭明 张栋梁 吴琳琳 ,谨慎推荐,2012-03-06
121,地产：成交量回暖政策环境改善,瑞银证券,励雅敏,无,2012-03-06
122,交通运输：拟界定高速公路合理回报 行业再临政策压力,国金证券,黄金香,持有,2012-03-06
123,有色金属：基本金属价格内强外弱 稀土价格暂时止跌,长城证券,刘斐,中性,2012-03-06
124,金融：保费乏力 年报来临 防御为主,平安证券,窦泽云,增持,2012-03-06
125,公用事业：多项政策兑现 政策因素逐步弱化,长江证券,葛军,看好,2012-03-06
126,公用事业：《环境空气质量标准》发布,大同证券,王志宏,无,2012-03-06
127,有色金属：板块期待更为强劲的支撑力,国信证券,彭波,中性,2012-03-06
128,建材：预期催生反弹 基本面尚弱势 建议谨慎对待,东北证券,解文杰,同步大势,2012-03-06
129,钢铁：跟踪及上市公司公告点评,银河证券,曹 阳 ,谨慎推荐,2012-03-06
130,煤炭石油：秦港煤炭库存降至800万吨以下,中信建投,李俊松,增持,2012-03-06
131,工业综合：国防开支增长推动相关企业长期发展,中投证券,李勤,看好,2012-03-06
132,旅游酒店：喜迎政策利好 行业旺季可待,东北证券,周思立,优于大势,2012-03-06
133,化工：印度禁止棉花出口刺激化纤替代需求,联合证券,肖洁 邵沙锞 ,中性,2012-03-06
134,钢铁：钢价涨幅趋缓 钢铁股走弱,广发证券,冯刚勇,持有,2012-03-06
135,地产：二三线城市引领成交连续五周上涨,中银国际,周路,中性,2012-03-06
136,建材：华北地区调研纪要,中投证券,李凡,中性,2012-03-06
137,维持工程机械持有评级 关注河北宣工等个股,,长江证券,--,2012-03-05
138,通信行业深入快速发展 维持看好评级,,长江证券,--,2012-03-05
139,计算机行业维持看好 多股具有投资潜力,,长江证券,--,2012-03-05
140,长江证券：医药业风险逐步释放 推荐五股,,长江证券,--,2012-03-05
141,钢铁行业：库存继续小幅下降 建议关注四股,,长江证券,--,2012-03-05
142,建材：水泥需求恢复较弱 供需压力较大,国信证券,邱波,推荐,2012-03-05
143,公用事业：PM2.5监测快速推进,国海证券,杨娟荣,强于大市,2012-03-05
144,电气设备：2012 新能源车推广关键节点,联合证券,王海生 袁瑶 江艳 ,增持,2012-03-05
145,钢铁：有价无市 钢材市场启动较慢,山西证券,刘俊清,中性,2012-03-05
146,医疗保健：静待药品降价靴子落地,日信证券,陈国栋,看好,2012-03-05
147,商业零售：数据平平倒逼政策出台 选择消费强势区域标的,光大证券,唐佳睿,增持,2012-03-05
148,商业零售：与大盘共舞,中信建投,张新红,增持,2012-03-05
149,煤炭石油：继续关注成本推动下的涨价可能,中投证券,--,看好,2012-03-05
150,钢铁：现货期货均上涨 库存继续小幅下降,长江证券,刘元瑞,中性,2012-03-05
151,日常消费品：小荷才露尖尖角,安信证券,李铁 徐昊 ,领先大市,2012-03-05
152,煤炭石油：基本面数据实质性转暖前是取得超额收益的良好时机,东北证券,王师,优于大势,2012-03-05
153,工业综合：短期回避回调风险 长期关注结构性机会,国海证券,航天信息(600271),中性,2012-03-05
154,电力：铅蓄电池准入出台 能源局强推风电消纳,长城证券,桂方晓,中性,2012-03-05
155,钢铁：钢价小幅上涨 春季钢市曙光初现,长城证券,刘昆,中性,2012-03-05
156,医疗保健：医药板块上周再次跑输大盘,太平洋证券,程晓东,中性,2012-03-05
157,公用事业：环保装备十二五规划助推行业发展,德邦证券,张帆,无,2012-03-05
158,医疗保健：行业周报,宏源证券,孙伟娜,增持,2012-03-05
159,化工：《全国页岩气资源潜力调查评价及有利区优选》发布,东北证券,王伟纲,优于大势,2012-03-05
160,金融：预期不明确 对银行基本面偏有利,联合证券,戴志锋 林媛媛 ,增持,2012-03-05
161,煤炭石油：近期秦皇岛煤炭库存上升的原因和启示,国盛证券,郭香俊,无,2012-03-05
162,有色金属：钨矿股飙涨 受益于巴菲特效应,光大证券,汪前明,增持,2012-03-05
163,化工：产品价格及价差小幅上涨,国海证券,马金良,中性,2012-03-05
164,旅游酒店：多重政策利好助推行业发展,东北证券,周思立,优于大势,2012-03-05
165,信息科技：收入增 利润降 题材一季报是重点,国联证券,--,优异,2012-03-05
166,煤炭石油：供给决定价格 稀缺资源彰显价值,德邦证券,张帆,推荐,2012-03-05
167,电力：聚焦两会新能源政策,中信建投,徐超,增持,2012-03-05
168,日常消费品：主题行情弱化 通胀下行明朗,渤海证券,闫亚磊,中性,2012-03-05
169,旅游酒店：证监会预计上半年出台餐饮企业上市指引,国信证券,曾光,谨慎推荐,2012-03-05
170,日常消费品：沱牌舍得2012年可能再超市场预期,平安证券,文 献 汤玮亮 ,无,2012-03-05
171,钢铁：煤价趋稳 需求改善可期,民生证券,巨国贤,推荐,2012-03-05
172,媒体：关注文化部发布《文化部十二五时期文化产业倍增计划》,民生证券,李锋,推荐,2012-03-05
173,汽车：行业增速放缓 公司业绩两极分化,瑞银证券,牟其峥,无,2012-03-05
174,日常消费品：禽畜产品价格均回落,长江证券,陈志坚,看好,2012-03-05
175,钢铁：需求缓慢改善,瑞银证券,孙旭 唐骁波 ,无,2012-03-05
176,煤炭石油：预计3月份动力煤价格止跌回升,渤海证券,任宪功,买入,2012-03-05
177,化工：国际油价冲高回落 MDI月挂牌价继续上调,中银国际,倪晓曼 苏文杰 ,中性,2012-03-05
178,日常消费品：短期继续关注一线白酒估值回补的机会,联合证券,洪婷 逯海燕 蒋小东 ,增持,2012-03-05
179,有色金属：国内2月PMI数据超预期 利好金属价格,光大证券,汪前明,增持,2012-03-05
180,金融：短期流动性仍偏紧 年报修复行情可期,爱建证券,张志鹏,中性,2012-03-05
181,建材：需求启动缓慢 盈利继续下行,中投证券,李凡,中性,2012-03-05
182,化工：需求决定行业未来走势,瑞银证券,陆建巍,无,2012-03-05
183,金融：年报难乐观 一季报有望超预期,广发证券,曹恒乾,买入,2012-03-05
184,煤炭石油：煤价趋稳成共识 关注估值提升动力,平安证券,张 顺 ,无,2012-03-05
185,公用事业：谨慎看待PM2.5进国标,平安证券,曾凡 王凡 ,无,2012-03-05
186,煤炭石油：我国首次评价页岩气资源潜力,第一创业,王皓宇,推荐,2012-03-05
187,金融：房地产信贷出现实质性放松信号,中投证券,--,看好,2012-03-05
188,公用事业：莫为补贴下调遮望眼,国海证券,张晓霞,中性,2012-03-05
189,建材：关注协同效果需求启动,民族证券,徐永超,推荐,2012-03-05
190,有色金属：三因素仍在向有利于板块走势的方向演变,国信证券,彭波,中性,2012-03-05
191,服装纺织：印度禁止棉花出口对原料价格影响不大,国金证券,张斌,增持,2012-03-05
192,金融：不良贷款微升 资产质量现拐点,民族证券,张景,中性,2012-03-05
193,化工：关注高油价 看好农化,平安证券,鄢祝兵 伍颖 陈建文 ,增持,2012-03-05
194,旅游酒店：两会聚焦民生 旅游有望成热点,方正证券,陈光尧,增持,2012-03-05
195,日常消费品：饲料篇 规模化和延伸拓展是未来发展重点,民族证券,刘晓峰 赵大晖 ,中性,2012-03-05
196,日常消费品：酿酒逐渐转强 继续关注四家高弹性公司,大同证券,郭得存,看好,2012-03-05
197,有色金属：上周显弱势 本周关注反弹强弱,东北证券,潘喜峰,同步大势,2012-03-05
198,机械制造：关注政府重点驱动项目相关子行业的投资机会,东兴证券,王明德,中性,2012-03-05
199,化工：磷矿石价格持续上涨 关注氯碱行业底部投资机会,联合证券,邵沙锞 肖洁 赵森 ,增持,2012-03-05
200,有色金属：价格震荡走高 基本金属或可期待,日信证券,徐海洋,无,2012-03-05
201,商业零售：必需消费不可缺,财富证券,何畅,谨慎推荐,2012-03-05
202,工业综合：国防预算稳定增长 军工行业持续向上,中信建投,冯福章,增持,2012-03-05
203,化工：石油价格高位运行 下游需求回升尚需时日,东海证券,鲍庆,无,2012-03-05
204,信息科技：美国消费点评网Yelp的成功上市,安信证券,胡又文 侯利 ,领先大市,2012-03-05
205,交通运输：集运提价执行良好 持续性有待观察,安信证券,汪立 谢红 ,同步大市,2012-03-05
206,商业零售：消费信心强劲反弹,山西证券,樊慧远,看好,2012-03-05
207,化工：中国钾肥谈判取得进展,民生证券,刘威,中性,2012-03-05
208,公用事业：内热外冷 关注并网设备生产商,大同证券,蔡文彬,无,2012-03-05
209,化工：油价创新高 化工产品需求仍弱,日信证券,徐海洋,中性,2012-03-05
210,有色金属：钨钛等小金属行情依然值得关注,方正证券,邓新荣,中性,2012-03-05
211,医疗保健：关注核心基本面 推荐稳健组合,德邦证券,李项峰,推荐,2012-03-05
212,交通运输：油价飙升导致行业隐忧,长城证券,刘 昆 ,中性,2012-03-05
213,地产：交易量进一步上升 库存呈下行趋势,高华证券,王逸 孙贤兵 李薇 ,无,2012-03-05
214,医疗保健：医保药品新一轮降价方案即将出炉 预计降价幅度将超过2011年 医药指数上涨开始放缓,平安证券,凌军,无,2012-03-05
215,信息科技：计算机行业周报,长江证券,马先文,看好,2012-03-05
216,地产：择机收割 静待新的催化剂,国信证券,黄道立,推荐,2012-03-05
217,半导体、电子设备：关注订单好转的国内电子股,平安证券,邵青,增持,2012-03-05
218,信息科技：电子商务快速发展 网购交易创新高,国都证券,邓婷,推荐,2012-03-05
219,医疗保健：乍暖还寒 坚定看好优质公司,国都证券,李韵,推荐,2012-03-05
220,有色金属：短期调整风险加剧 然铝行业机会犹存,银河证券,孙 勇 ,中性,2012-03-05
221,建材：东部水泥价格滑落 东北酝酿涨价,安信证券,傅真卿 李孔逸 ,同步大市,2012-03-05
222,有色金属：本周伦铜或震荡中再走高 有色金属延续上涨态势,南京证券,张文刚 周飞 ,增持,2012-03-05
223,电气设备：追逐技术的前沿 倾听产业的声音 把握市场的脉搏,东兴证券,王明德,看好,2012-03-05
224,日常消费品：关注成长空间广阔的三线白酒和集中度持续提高的乳制品行业,国都证券,李韵,无,2012-03-05
225,钢铁：现货钢价小幅上涨 库存环比继续回落,中银国际,乐宇坤,无,2012-03-05
226,钢铁：钢价震荡走高 钢铁股小幅调整,广发证券,冯刚勇,持有,2012-03-05
227,公用事业：关注低估值蓝筹,国信证券,邱波,谨慎推荐,2012-03-05
228,煤炭石油：山西产地煤价普遍上涨 长期将走稳,光大证券,张力扬,买入,2012-03-05
229,建材：水泥 部分地区价格大幅下跌,广发证券,邹戈,持有,2012-03-05
230,交通运输：集运首次提价暂告落实 散货需求恢复型上涨,长江证券,韩轶超,中性,2012-03-05
231,钢铁：市场信心好转 钢价继续回升,光大证券,张力扬,中性,2012-03-05
232,有色金属：短期内基本金属震荡中小幅上扬 符合预期,大通证券,赵彦辉,增持,2012-03-05
233,有色金属：基本金属涨跌互现,大通证券,赵彦辉,增持,2012-03-05
234,煤炭石油：上周煤炭行业新闻回顾,大通证券,陈文倩,中性,2012-03-05
235,旅游酒店：政策面利好 行业景气依旧,爱建证券,侯佳林,强于大市,2012-03-05
236,商业零售：行业仍在低谷徘徊,民族证券,张丽华,中性,2012-03-05
237,煤炭石油：港口／电厂库存回落 煤价企稳,高华证券,韩永,无,2012-03-05
238,医疗保健：阳光总在风雨后,安信证券,邹敏,领先大市,2012-03-05
239,交通运输：关注两会受益行业,渤海证券,齐艳莉,中性,2012-03-05
240,日常消费品：啤酒龙头发力 白酒板块领涨,中信建投,黄付生,增持,2012-03-05
241,有色金属：需求尚可 关注出口,中信建投,张芳 郭晓露 ,增持,2012-03-05
242,交通运输：航企加大运力投入 油价继续高位运行,长江证券,韩轶超,中性,2012-03-05
243,工业综合：中国公布2012年国防预算 维持长期积极看法,高华证券,姜朗霆,无,2012-03-05
244,电气设备：国网2012年第一批招标活动中标结果统计分析,方正证券,张远德,增持,2012-03-05
245,日常消费品：行业点评,大通证券,张喜,中性,2012-03-05
246,钢铁：本周进口矿价钢价同步小幅回升,联合证券,赵湘鄂 陈雳 ,中性,2012-03-05
247,电气设备：追逐技术的前沿 倾听产业的声音 把握市场的脉搏,东兴证券,王明德,看好,2012-03-05
248,地产：小阳春持续,联合证券,鱼晋华 周雅婷 ,增持,2012-03-05
249,医疗保健：降价压力再显板块踌躇不前,国联证券,周静,优异,2012-03-05
250,煤炭石油：亚太动力煤谈判启动 或提升现货煤价预期,国金证券,郝征,增持,2012-03-04
251,地产：成交稳步回升 政策回暖趋势依旧,光大证券,万知,买入,2012-03-04
252,工业综合：军费预算稳步增长 看好装备信息化及海空发展趋势,广发证券,真怡,持有,2012-03-04
253,半导体、电子设备：MWC诸多新品临近上市 下周新一代iPad来袭,光大证券,周励谦,买入,2012-03-04
254,建材：2011年运行数据分析,安信证券,傅真卿 李孔逸 ,同步大市,2012-03-04
255,化工：化工多数产品涨幅趋缓,民生证券,刘威,中性,2012-03-04
256,化工：化工品价格或先稳后扬 高油价背景下关注炭黑PVC等,广发证券,王剑雨,持有,2012-03-04
257,日常消费品：接下阶段 海水养殖,光大证券,李婕,买入,2012-03-04
258,公用事业：环保装备制造龙头及专业型中小厂商有望受益,民生证券,陈龙,推荐,2012-03-04
259,公用事业：《工业清洁生产推行十二五规划》 明确七大重点污染物 利好环保监测设备,东海证券,应晓明,无,2012-03-04
260,半导体、电子设备：景气前景向好 三月关注国内订单情况和iPad3,光大证券,周励谦,买入,2012-03-04
261,半导体、电子设备：海外重点公司四季度业绩汇总,光大证券,周励谦,买入,2012-03-04
262,化工：行业和个股开始分化 建议关注尿素农药煤化工板块,光大证券,程磊 张力扬 王席鑫 ,增持,2012-03-04
263,工业综合：军费增长11.2% 三航最受益,东兴证券,王明德,看好,2012-03-04
264,公用事业：较十一五标准大幅提高,东海证券,应晓明,无,2012-03-04
265,金融：年报发布将至 业绩驱动行情,光大证券,沈维,买入,2012-03-04
266,有色金属：慢慢QE慢慢涨,民生证券,巨国贤 黄玉 滕越 ,推荐,2012-03-04
267,化工：化工品价格趋稳 价差微跌 液氯低位反弹 关注煤头PVC,广发证券,王剑雨 曹勇 ,持有,2012-03-04
268,化工：化纤产品价格普遍下跌,长江证券,--,中性,2012-03-04
269,煤炭石油：煤价见底 估值继续修复,光大证券,张力扬,买入,2012-03-04
270,媒体：年报业绩高增长支撑传媒板块估值,银河证券,许耀文 孙津 ,推荐,2012-03-04
271,信息科技：3月第1周周报,渤海证券,崔健,卖出,2012-03-04
272,服装纺织：数据真空期 制造业关注外需复苏 品牌关注渠道库存,广发证券,林海,买入,2012-03-04
273,有色金属：虽有汇市风险 金价难以大跌,光大证券,汪前明,增持,2012-03-04
274,公用事业：两会召开 政策出台力度加大,光大证券,陈俊鹏,增持,2012-03-04
275,金融：信贷低于预期 M1底部反弹,广发证券,沐华,买入,2012-03-04
276,工业综合：国防预算继续维持两位数增长 符合国防建设方向的公司受益明显,方正证券,张远德,增持,2012-03-04
277,电气设备：国网集采规模约2600亿 德国光伏负面政策影响力显现,广发证券,韩玲,持有,2012-03-04
278,金融：票据利率下行无须过虑 等待年报行情,银河证券,马勇,推荐,2012-03-04
279,地产：刚性需求释放 楼市暖意浓,银河证券,潘 玮 ,推荐,2012-03-04
280,化工：化工多数产品涨幅趋缓,民生证券,刘威,中性,2012-03-04
281,半导体、电子设备：海外重点公司四季度业绩汇总,光大证券,周励谦,买入,2012-03-04
282,化工：化纤产品价格普遍下跌,长江证券,--,中性,2012-03-04
283,有色金属：虽有汇市风险 金价难以大跌,光大证券,汪前明,增持,2012-03-04
284,金融：信贷低于预期 M1底部反弹,广发证券,沐华,买入,2012-03-04
285,半导体、电子设备：微软正式发布Windows8消费者预览版,长江证券,陈志坚,看好,2012-03-04
286,汽车：混合动力产业化电动汽车需培育,东兴证券,王明德,看好,2012-03-04
287,有色金属：巴菲特大手笔投资韩国钨矿 看好稀有小金属钨基本面,华安证券,--,无,2012-03-04
288,机械制造：国网集采规模约2600 亿 德国光伏负面政策影响力显现,广发证券,韩玲,持有,2012-03-04
289,公用事业：多项政策助推新能源汽车发展,方正证券,邓新荣,增持,2012-03-04
290,有色金属：黄金大幅震荡 推荐稀土和铜,国金证券,杨诚笑,持有,2012-03-04
291,信息科技：通信设备出口一枝独秀 凸显国内厂商实力,华宝证券,吴炳华,中性,2012-03-04
292,金融：PMI环比回升不改经济下行趋势 业绩高增长的银行板块具有防御价值,长江证券,刘俊,看好,2012-03-04
293,交通运输：博弈将从流动性转战基本面,平安证券,储 海 孙 超 ,无,2012-03-04
294,化工：化工行业周报,宏源证券,张延明,中性,2012-03-04
