,0,1,2,3,4
20,贵州茅台：白酒第一批值得买入标的之一 买入评级,宏源证券,苏青青,买入,2013-04-14
21,汤臣倍健：品牌效应有望逐季体现 买入评级,齐鲁证券,胡德军,推荐,2013-04-14
22,宝利沥青：资产周转效率提升ROE 增持评级,齐鲁证券,笃慧,推荐,2013-04-14
23,浙江医药：业绩小幅下滑 买入评级,中航证券,张绍坤,买入,2013-04-14
24,中远航运：杠杆率上升 谨慎推荐评级,长江证券,韩轶超,谨慎推荐,2013-04-14
25,得润电子：费用率提高是利润下滑主要因素 谨慎推荐评级,民生证券,尹沿技,无,2013-04-14
26,长荣股份：掘金国内云印刷市场 买入评级,光大证券,陆洲 熊伟 ,买入,2013-04-14
27,通富微电：经营逐步向好 中性评级,山西证券,张旭,中性,2013-04-13
28,金地集团：产品结构改善有望推动增长 买入评级,高华证券,李薇 王逸 杜茜 ,买入,2013-04-13
29,中联重科：预计二季度起利润增速同比将逐季走高 推荐评级,银河证券,邱世梁,推荐,2013-04-13
30,中青旅：渐入收获期的旅游综合运营商 买入评级,光大证券,林玉红,买入,2013-04-13
31,日海通讯：LTE建设带来新机会 推荐评级,中投证券,齐宁,推荐,2013-04-13
32,鹏博士：全面整合长宽迎接新发展契机 增持评级,山西证券,张旭,增持,2013-04-13
33,理工监测：油色谱产品潜在市场接近百亿 强烈推荐评级,东兴证券,弓永峰,强烈推荐,2013-04-13
34,中远航运：一季度业绩报亏 推荐评级,银河证券,范倩蕾,推荐,2013-04-13
35,长盈精密：向高价值组件制造转型 谨慎推荐评级,东莞证券,郑磊,谨慎推荐,2013-04-12
36,烟台万华：产能消化无忧 增持评级,新时代证券,茹姗,增持,2013-04-12
37,庞大集团：价值被低估的汽车经销商龙头 买入评级,瑞银证券,邹天龙 陈实 ,买入,2013-04-12
38,国金证券：差异化竞争策略是关键 增持评级,民族证券,宋健,推荐,2013-04-12
39,惠博普：收购贡献业绩弹性 买入评级,中信建投,高晓春,买入,2013-04-12
40,首开股份：快周转策略待起效 买入评级,中银国际,田世欣,买入,2013-04-12
41,柳化股份：同比下滑近四成 持有评级,群益证券,郑春明,中性,2013-04-12
42,庞大集团：价值被低估的汽车经销商龙头 买入评级,瑞银证券,邹天龙 陈实 ,买入,2013-04-12
43,国金证券：差异化竞争策略是关键 增持评级,民族证券,宋健,推荐,2013-04-12
44,金地集团：蜕变提速之年 推荐评级,长城证券,苏绪盛,推荐,2013-04-12
45,惠博普：收购贡献业绩弹性 买入评级,中信建投,高晓春,买入,2013-04-12
46,天瑞仪器：13年的增长来自于新产品的政府采购 买入评级,光大证券,陈俊鹏,买入,2013-04-12
47,合肥百货：13年费用继续承压 谨慎推荐评级,民生证券,王羽,推荐,2013-04-12
48,华胜天成：将步入良性发展通道 买入评级,中信建投,吕江峰 刘泽晶 ,买入,2013-04-12
49,宝钢股份：5月出厂价平盘开出 推荐评级,长江证券,刘元瑞 王鹤涛 ,推荐,2013-04-12
50,恒逸石化：产品价格下降致业绩低于预期 中性评级,第一创业,景殿英,中性,2013-04-12
51,蓝色光标：收购脚步仍将继续 推荐评级,长江证券,肖乐乐,推荐,2013-04-12
52,潮宏基：业绩正在逐渐改善 增持评级,安信证券,衡昆,增持,2013-04-12
53,奥拓电子：业务快速发展 增持评级,山西证券,张旭,增持,2013-04-12
54,建研集团：关注收购资产的盈利能力 谨慎推荐评级,民生证券,王钦,无,2013-04-12
55,惠博普：期待海外市场和天然气业务齐发展 审慎推荐评级,第一创业,景殿英,谨慎买入,2013-04-12
56,金地集团：2013年新开工面积将要大幅增长 推荐评级,东北证券,高建,推荐,2013-04-12
57,永泰能源：期待增发资产业绩释放 买入评级,山西证券,张红兵 孙涛 ,买入,2013-04-12
58,国投电力：盈利显著回升 强烈推荐评级,长城证券,郑川江,无,2013-04-12
59,蓝色光标：广告实力大幅提升 谨慎推荐评级,民生证券,郑平,无,2013-04-12
60,一汽轿车：日元贬值有望带动公司13年业绩扭亏为盈 买入评级,瑞银证券,邹天龙 陈实 ,买入,2013-04-12
61,合肥百货：经营压力增大 谨慎推荐评级,国信证券,孙菲菲,谨慎推荐,2013-04-12
62,中国医药：科工贸一体化 推荐评级,日信证券,谢宁宁,买入,2013-04-12
63,*ST韶钢：毛利率自然恢复带动1季度扭亏 谨慎推荐评级,长江证券,刘元瑞 王鹤涛 ,谨慎推荐,2013-04-12
64,双龙股份：业绩基本符合预期 增持评级,安信证券,谭志勇 刘军 贾鹏 ,增持,2013-04-12
65,蓝色光标：大型并购之路起航 强烈推荐评级,东兴证券,陈虎,强烈推荐,2013-04-12
66,合肥百货：收入增速有所回升 增持评级,山西证券,樊慧远,增持,2013-04-12
67,量子高科：业绩爆发尚需等待 增持评级,民族证券,刘晓峰,推荐,2013-04-12
68,南方食品：股价潜力看新品 强烈推荐评级,平安证券,解睿 汤玮亮 丁芸洁 ,强烈推荐,2013-04-12
69,金地集团：蓄势谋发展 推荐评级,东兴证券,郑闵钢 张鹏 ,推荐,2013-04-12
70,海螺水泥：1／2季度或超预期 买入评级,瑞银证券,密叶舟,买入,2013-04-12
71,烟台万华：1季度业绩同比大增 强烈推荐评级,平安证券,鄢祝兵 陈建文 ,强烈推荐,2013-04-12
72,京能热电：注入资产大幅提升公司业绩 增持评级,安信证券,张龙,增持,2013-04-12
73,潮宏基：量能增长与精细化双轨并行 强烈推荐评级,东兴证券,高坤,强烈推荐,2013-04-12
74,汇川技术：长期仍值得期待 中性评级,日信证券,黄鹤,中性,2013-04-12
75,中金岭南：冶炼产能大幅上升是业绩复苏风险点 增持评级,中信建投,张芳 郭晓露 ,增持,2013-04-12
76,宜安科技：镁好未来仍可期 买入评级,安信证券,叶鑫,买入,2013-04-12
77,首开股份：利润率是盈利复苏的关键 中性评级,高华证券,杜茜,中性,2013-04-12
78,烟台万华：量价齐升推动Q1业绩略超预期 强烈推荐评级,长城证券,凌学良 杨超 余���� ,无,2013-04-12
79,杰瑞股份：强强联合铸造油服一流品牌 强烈推荐评级,平安证券,杨绍辉,强烈推荐,2013-04-12
80,朗姿股份：借国产服装品牌发展东风 增持评级,方正证券,张保平,增持,2013-04-12
81,中国太保：业绩弹性空间大 推荐评级,国都证券,邓婷,推荐,2013-04-12
82,华意压缩：盈利能力改善明显 推荐评级,长江证券,陈志坚,推荐,2013-04-12
83,金地集团：业绩稳定增长 推荐评级,东莞证券,俞春燕,推荐,2013-04-12
84,红宇新材：期待衬板推广 增持评级,齐鲁证券,笃慧,推荐,2013-04-12
85,兴森科技：新项目启动继续扩大营收规模 买入评级,方正证券,周益资,买入,2013-04-12
86,蓝色光标：加快建设综合传播服务集团 买入评级,光大证券,孙金霞 张良卫 ,买入,2013-04-12
87,金地集团：提速 买入评级,中信建投,苏雪晶 乐加栋 ,买入,2013-04-12
88,南方泵业：有利于保持稳健成长 买入不变,广发证券,真怡,买入,2013-04-12
89,金地集团：提速发展 买入评级,中银国际,田世欣,买入,2013-04-12
90,格力电器：回调是买入时机 推荐评级,国信证券,王念春,推荐,2013-04-12
91,海螺水泥：1／2季度或超预期 买入评级,瑞银证券,密叶舟,买入,2013-04-12
92,宜安科技：镁好未来仍可期 买入评级,安信证券,叶鑫,买入,2013-04-12
93,金地集团：蓄势谋发展 推荐评级,东兴证券,郑闵钢 张鹏 ,推荐,2013-04-12
94,京能热电：注入资产大幅提升公司业绩 增持评级,安信证券,张龙,增持,2013-04-12
95,烟台万华：1季度业绩同比大增 强烈推荐评级,平安证券,鄢祝兵 陈建文 ,强烈推荐,2013-04-12
96,潮宏基：量能增长与精细化双轨并行 强烈推荐评级,东兴证券,高坤,强烈推荐,2013-04-12
97,汇川技术：长期仍值得期待 中性评级,日信证券,黄鹤,中性,2013-04-12
98,中金岭南：冶炼产能大幅上升是业绩复苏风险点 增持评级,中信建投,张芳 郭晓露 ,增持,2013-04-12
99,首开股份：利润率是盈利复苏的关键 中性评级,高华证券,杜茜,中性,2013-04-12
100,烟台万华：量价齐升推动Q1业绩略超预期 强烈推荐评级,长城证券,凌学良 杨超 余���� ,无,2013-04-12
101,潮宏基：渠道模式转型 持有评级,中银国际,苏铖,中性,2013-04-12
102,国电电力：一季度业绩大幅增长 买入评级,群益证券,赖�錾�,买入,2013-04-12
103,国电电力：环比季节性下降 买入评级,瑞银证券,徐颖真 郁威 ,买入,2013-04-12
104,杰瑞股份：加速能服业务突破 推荐评级,长江证券,章诚,推荐,2013-04-12
105,潮宏基：渠道扩张蓄势待发 推荐评级,平安证券,耿邦昊,推荐,2013-04-12
106,潮宏基：FION并表带来的业绩高增长 强烈推荐评级,民生证券,田慧蓝 王羽 ,强烈推荐,2013-04-12
107,梦洁家纺：利润率大幅下滑 谨慎推荐评级,长江证券,雷玉,谨慎推荐,2013-04-12
108,大有能源：继续重点推荐 买入评级,中信建投,李俊松,买入,2013-04-12
109,青岛啤酒：关注战略期成长价值 推荐评级,银河证券,周颖 董俊峰 ,推荐,2013-04-12
110,惠博普：油田环保设备及天然气业务助推高增长 推荐评级,长江证券,章诚,推荐,2013-04-12
111,中国化学：将迎煤化工黄金十年 强烈推荐评级,东兴证券,杨伟,强烈推荐,2013-04-12
112,金地集团：2012年业绩推介会,中信建投,--,无,2013-04-12
113,格力电器：维持全年预测不变 买入评级,瑞银证券,廖欣宇,买入,2013-04-12
114,大有能源：业绩符合预期 买入评级,光大证券,周泰 罗阳 ,买入,2013-04-12
115,德威新材：多区域收获可期 审慎推荐评级,第一创业,景殿英,谨慎买入,2013-04-12
116,好想你：未来看渠道创新与原料成本回落 增持评级,国海证券,刘金沪,增持,2013-04-12
117,合肥百货：短期新店的成本压力增大 持有评级,群益证券,张露,中性,2013-04-12
118,航民股份：业绩平稳增长 审慎推荐评级。,第一创业,吕丽华,谨慎买入,2013-04-12
119,惠博普：2013年业绩增长有支撑 买入评级,瑞银证券,李博 付伟琦 ,买入,2013-04-12
120,东方电热：工业电加热器转向油气市场广阔空间 买入评级,国海证券,谭倩,买入,2013-04-12
121,卓翼科技：13年订单大增及新产品导入确保业绩高增长 增持评级,中信建投,戴春荣 徐荃子 ,增持,2013-04-12
122,国投电力：13年有望继续快速增长 买入评级,瑞银证券,徐颖真 郁威 ,买入,2013-04-12
123,蓝色光标：宣布收购博杰广告 中性评级,高华证券,--,中性,2013-04-12
124,合肥百货：13年费用继续承压 谨慎推荐评级,民生证券,王羽,推荐,2013-04-12
125,南方食品：股价潜力看新品 强烈推荐评级,平安证券,解睿 汤玮亮 丁芸洁 ,强烈推荐,2013-04-12
126,中国医药：科工贸一体化 推荐评级,日信证券,谢宁宁,买入,2013-04-12
127,双龙股份：业绩基本符合预期 增持评级,安信证券,谭志勇 刘军 贾鹏 ,增持,2013-04-12
128,恒逸石化：产品价格下降致业绩低于预期 中性评级,第一创业,景殿英,中性,2013-04-12
129,量子高科：业绩爆发尚需等待 增持评级,民族证券,刘晓峰,推荐,2013-04-12
130,华胜天成：将步入良性发展通道 买入评级,中信建投,吕江峰 刘泽晶 ,买入,2013-04-12
131,合肥百货：收入增速有所回升 增持评级,山西证券,樊慧远,增持,2013-04-12
132,宝钢股份：5月出厂价平盘开出 推荐评级,长江证券,刘元瑞 王鹤涛 ,推荐,2013-04-12
133,蓝色光标：大型并购之路起航 强烈推荐评级,东兴证券,陈虎,强烈推荐,2013-04-12
134,*ST韶钢：毛利率自然恢复带动1季度扭亏 谨慎推荐评级,长江证券,刘元瑞 王鹤涛 ,谨慎推荐,2013-04-12
135,金地集团：一体两翼转型取得进展 买入评级,中原证券,吴剑雄,买入,2013-04-12
136,国电电力：煤价低位运行大幅提升盈利能力 增持评级,中原证券,潘杭钧,增持,2013-04-12
137,合肥百货：估值具备吸引力 推荐评级,日信证券,--,买入,2013-04-12
138,云南铜业：成本上升导致亏损 卖出评级,高华证券,张富盛 韩永 ,卖出,2013-04-12
139,烟台万华：MDI量价齐升助推一季度业绩 买入评级,开源证券,杨海,买入,2013-04-12
140,宝新能源：最具成长性的火电公司 增持评级,山西证券,梁玉梅,增持,2013-04-12
141,中金岭南：国内外资源齐头并进 增持评级,光大证券,汪前明,增持,2013-04-12
142,蓝色光标：外延扩张再上新台阶 推荐评级,国信证券,陈财茂,推荐,2013-04-12
143,奥瑞金：红牛加多宝为翼 买入评级,宏源证券,赵曦,买入,2013-04-12
144,烟台万华：一季报超预期 买入评级,中银国际,倪晓曼,买入,2013-04-12
145,烟台万华：价格提升带来业绩略超预期 强烈推荐评级,民生证券,刘威,强烈推荐,2013-04-12
146,中金岭南：自产矿产量提升在即 持有评级,广发证券,巨国贤,持有,2013-04-12
147,杰瑞股份：高端油服业务有望加速腾飞 强烈推荐评级,民生证券,刘利,强烈推荐,2013-04-12
148,海油工程：走向深海 推荐评级,东北证券,吴江涛,推荐,2013-04-12
149,金地集团：13年经营提速值得期待 推荐评级,国信证券,区瑞明 黄道立 ,推荐,2013-04-12
150,国投电力：成长空间依然较大 推荐评级,东莞证券,俞春燕,推荐,2013-04-12
151,扬农化工：业绩大幅超出市场预期 强烈推荐评级,民生证券,刘威,强烈推荐,2013-04-12
152,扬农化工：草甘膦和麦草畏景气致2013年业绩大幅增长 强烈推荐评级,平安证券,鄢祝兵 陈建文 ,强烈推荐,2013-04-12
153,兴森科技：看好进军IC载板前景 强烈推荐评级,第一创业,任文杰,买入,2013-04-12
154,鲁泰A：推动业绩同比大幅反弹 强烈推荐评级,第一创业,吕丽华,买入,2013-04-11
155,江特电机：进军新能源 买入评级,宏源证券,赵丽明 闵丹 刘�� ,买入,2013-04-11
156,顺鑫农业：调正跌出中长期机会 买入评级,中信建投,黄付生,买入,2013-04-11
157,格力电器：全年经营目标未变 推荐评级,银河证券,袁浩然 郝雪梅 ,推荐,2013-04-11
158,宜华木业：期待品牌推广新突破 强烈推荐评级,民生证券,张向光,强烈推荐,2013-04-11
159,建研集团：低估值的绝佳投资标的 买入评级,国海证券,范曾,买入,2013-04-11
160,美邦服饰：预计2013年公司业绩难有明显起色 增持评级,国金证券,--,买入,2013-04-11
161,置信电气：高增长可期 增持评级,山西证券,梁玉梅,增持,2013-04-11
162,三江购物：收缩门店应对挑战 中性评级,光大证券,唐佳睿,中性,2013-04-11
163,好想你：转型费用拖累业绩 强烈推荐评级,第一创业,晁岱秀,买入,2013-04-11
164,中金岭南：期待资源战略及技改成效 推荐评级,银河证券,孙勇,推荐,2013-04-11
165,复星医药：贡献非经常性损益 买入评级,齐鲁证券,胡德军,推荐,2013-04-11
166,烽火电子：新品研制费用增加导致业绩下滑 谨慎推荐评级,银河证券,王家炜,谨慎推荐,2013-04-11
167,申通地铁：成本下降促净利倍增 大市同步评级,上海证券,冀丽俊,大市同步,2013-04-11
168,烟台万华：业绩略超预期 买入评级,安信证券,刘军 谭志勇 贾鹏 ,买入,2013-04-11
169,合肥百货：四季度费用高升压制利润释放 增持评级,光大证券,唐佳睿,增持,2013-04-11
170,扬农化工：草甘膦高景气度充分受益 买入评级,国海证券,代鹏举,买入,2013-04-11
171,通策医疗：长期成长值得期待 买入评级,群益证券,黎莹,买入,2013-04-11
172,青松建化：2013年收入增长靠量增 增持评级,山西证券,赵红,增持,2013-04-11
173,潮宏基：四季度经营业绩有所改善 增持评级,光大证券,唐佳睿,增持,2013-04-11
174,锐奇股份：步入逐步复苏通道 增持评级,宏源证券,庞琳琳,增持,2013-04-11
175,中国北车：毛利率上升 买入评级,中航证券,于静,买入,2013-04-11
176,潮宏基：收购FION女包主力成长 推荐评级,平安证券,耿邦昊,推荐,2013-04-11
177,烟台万华：一季度同比大幅增长 推荐评级,长江证券,张翔 周阳 ,推荐,2013-04-11
178,青松建化：13年价格难有大幅改善 持有评级,中银国际,李攀,中性,2013-04-11
179,皇氏乳业：拐点有望确立 增持评级,国海证券,刘金沪,增持,2013-04-11
180,国投电力：新增装机将继续驱动未来成长 推荐评级,长江证券,葛军,推荐,2013-04-11
181,海隆软件：2013值得期待 推荐评级,长城证券,刘深,推荐,2013-04-11
182,金地集团：2013 年货源好 买入评级,安信证券,徐胜利,买入,2013-04-11
183,加加食品：构筑持续增长引擎 增持评级,山西证券,罗胤,增持,2013-04-11
184,惠博普：在手订单已锁定2013年高增长 强烈推荐评级,东兴证券,史成波 韩庆 ,强烈推荐,2013-04-11
185,首开股份：净利同比下滑 谨慎推荐评级,东莞证券,刘卓平,谨慎推荐,2013-04-11
186,东方海洋：重点关注三文鱼拓展 谨慎增持评级,广发证券,胡鸿,无,2013-04-11
187,宜安科技：业务转型年拖累业绩表现 增持评级,宏源证券,沈建锋,增持,2013-04-11
188,大有能源：天峻义海有望助推2013年高增长 强烈推荐评级,中投证券,张镭,强烈推荐,2013-04-11
189,卡奴迪路：关注新增业务的收入贡献作用 增持评级,国金证券,张斌,买入,2013-04-11
190,合肥百货：13年业绩或将继续承压 谨慎推荐评级,长江证券,童兰,谨慎推荐,2013-04-11
191,好想你：休闲定位开拓商超市场 中性评级,山西证券,罗胤,中性,2013-04-11
192,加加食品：期待产能释放进入快速增长通道 增持评级,中信建投,黄付生,增持,2013-04-11
193,金地集团：财务持续稳健 推荐评级,长江证券,刘俊,推荐,2013-04-11
194,哈药股份：生物制药业务成新利润增长点 跑赢大市评级,上海证券,赵冰,跑赢大市,2013-04-11
195,东方海洋：期待三文鱼业务发力 买入评级,光大证券,刘晓波,买入,2013-04-11
196,龙力生物：环保概念第一股 买入评级,光大证券,刘晓波,买入,2013-04-11
197,云南锗业：锗资源储量进一步增加 增持评级,方正证券,刘伟渊,增持,2013-04-11
198,大有能源：高送转带来惊喜 买入评级,宏源证券,王京乐,买入,2013-04-11
199,金科股份：竣工低于预期致结算收入下降 增持评级,山西证券,平海庆,增持,2013-04-11
200,龙力生物：环保概念第一股 买入评级,光大证券,刘晓波,买入,2013-04-11
201,大有能源：高送转带来惊喜 买入评级,宏源证券,王京乐,买入,2013-04-11
202,金科股份：竣工低于预期致结算收入下降 增持评级,山西证券,平海庆,增持,2013-04-11
203,飞力达：正处在超级本放量增长前夜 强烈推荐评级,第一创业,张庆,买入,2013-04-11
204,华侨城A：一季度净利预增50-80% 强烈推荐评级,中投证券,张镭,强烈推荐,2013-04-11
205,金地集团：2013 年货源好 买入评级,安信证券,徐胜利,买入,2013-04-11
206,加加食品：构筑持续增长引擎 增持评级,山西证券,罗胤,增持,2013-04-11
207,爱尔眼科：业绩恢复 增持评级,方正证券,刘亚明,增持,2013-04-11
208,沙隆达A：13年经营迎来转折 推荐评级,银河证券,裘孝锋 王强 胡昂 ,推荐,2013-04-11
209,洽洽食品：新品推广和外延扩张是未来增长驱动力 谨慎推荐评级,广证恒生,王健超,谨慎推荐,2013-04-11
210,加加食品：结构调整值得期待 增持评级,西南证券,李辉,增持,2013-04-11
211,秦川发展：两次发行 买入评级,中信建投,高晓春,买入,2013-04-11
212,东方海洋：2013年关注三文鱼销售和海参海域扩张 买入评级,齐鲁证券,谢刚 张俊宇 ,推荐,2013-04-11
213,皇氏乳业：期待13年出现业绩拐点 增持评级,中信建投,黄付生,增持,2013-04-11
214,骆驼股份：内生及外延并举助力未来腾飞 强烈推荐评级,广证恒生,周娅 戎毅仁 ,强烈推荐,2013-04-11
215,獐子岛：但环比改善 增持评级,齐鲁证券,谢刚 张俊宇 ,推荐,2013-04-11
216,杭氧股份：转型仍处低谷 持有评级,中银国际,许民乐,中性,2013-04-11
217,巨星科技：业绩有望实现快速增长 增持评级,安信证券,王舒婷,增持,2013-04-11
218,首开股份：应为短期波动 谨慎推荐评级,东北证券,高建,谨慎推荐,2013-04-11
219,江苏三友：新兴产业露峥嵘 买入评级,安信证券,刘军 谭志勇 贾鹏 ,买入,2013-04-11
220,加加食品：产品结构优化 推荐评级,平安证券,解睿 文献 汤玮亮 ,推荐,2013-04-11
221,中国北车：期待招标重启提振信心 买入评级,安信证券,王书伟 张仲杰 ,买入,2013-04-11
222,置信电气：管理层更换意义深远 买入评级,宏源证券,王静 赵曦 ,买入,2013-04-11
223,数码视讯：公司有望迎来估值与业绩双提升 推荐评级,银河证券,许耀文,推荐,2013-04-11
224,国电南瑞：好公司体现价值 强烈推荐评级,平安证券,张俊 张海 ,强烈推荐,2013-04-11
225,海康威视：一季报略低于预期无碍长期增长逻辑 推荐评级,平安证券,卢山 郝蕾 ,推荐,2013-04-11
226,博彦科技：并购成为软件外包公司的成长路径 买入评级,广发证券,惠毓伦 康健 ,买入,2013-04-11
227,华润三九：下跌带来买点 买入评级,齐鲁证券,胡德军,推荐,2013-04-11
228,杭氧股份：等待利润率企稳 谨慎增持评级,广发证券,真怡,无,2013-04-11
229,国投新集：产量增长将是亮点 中性评级,瑞银证券,密叶舟,中性,2013-04-11
230,鲁泰A：这个春天很明媚 买入评级,宏源证券,李振亚,买入,2013-04-11
231,杭氧股份：13年仍处低谷 中性评级,平安证券,杨绍辉,中性,2013-04-11
232,恒星科技：1季度小幅亏损 谨慎推荐评级,长江证券,刘元瑞 王鹤涛 ,谨慎推荐,2013-04-11
233,好想你：短期业绩承压 推荐评级,平安证券,丁芸洁 文献 汤玮亮 ,推荐,2013-04-11
234,中国卫星：卫星应用业务成长前景广阔 谨慎推荐评级,东北证券,黎�j 翟明华 ,谨慎推荐,2013-04-11
235,东华软件：2013年将会更快增长,中信建投,吕江峰 刘泽晶 ,买入,2013-04-10
236,东华软件：低估值软件龙头 买入评级,群益证券,胡嘉铭,买入,2013-04-10
237,宜华木业：2013年有望在产业链各个环节全面突破 买入评级,光大证券,姜浩,买入,2013-04-10
238,积成电子：未来高增长将持续 强烈推荐评级,民生证券,陈龙,强烈推荐,2013-04-10
239,隆华传热：订单保证业绩释放 增持评级,国海证券,后立尧,增持,2013-04-10
240,老板电器：优异业绩彰显公司逆市扩张能力强劲 强烈推荐评级,东兴证券,李常,强烈推荐,2013-04-10
241,银信科技：享受长期增长 推荐评级,日信证券,王立,买入,2013-04-10
242,攀钢钒钛：带动1季度扭亏 推荐评级,长江证券,刘元瑞 王鹤涛 ,推荐,2013-04-10
243,国电南瑞：业绩超预期 推荐评级,国信证券,杨敬梅,推荐,2013-04-10
244,栋梁新材：铝价下行与成本上升侵蚀盈利 中性评级,中信建投,张芳 郭晓露 ,中性,2013-04-10
245,中国北车：期待新订单 买入评级,瑞银证券,饶呈方,买入,2013-04-10
246,利源铝业：高增长可期 跑赢大市评级,上海证券,杨彦,跑赢大市,2013-04-10
247,三友化工：循环经济奠定竞争优势 持有评级,中银国际,苏文杰,中性,2013-04-10
248,鑫龙电器：盈利能力持续增长 大市同步评级,上海证券,谢守方,大市同步,2013-04-10
249,东华软件：毛利率稳步提升 买入评级,广发证券,惠毓伦 康健 ,买入,2013-04-10
250,加加食品：关注新品推出 增持评级,宏源证券,苏青青,增持,2013-04-10
251,科大讯飞：一季度增长72%奠定全年业绩高增长 买入评级,齐鲁证券,刘江啸,推荐,2013-04-10
252,卡奴迪路：外延扩张仍是公司增长的主旋律 谨慎推荐评级,东北证券,叶长青,谨慎推荐,2013-04-10
253,东华软件：产品化带动毛利率持续提升 买入评级,安信证券,侯利 胡又文 ,买入,2013-04-10
254,丹邦科技：新增产能打开成长空间 买入评级,中原证券,贾建虎,买入,2013-04-10
255,加加食品：13年期待新品推广和新渠道打造 推荐评级,长江证券,周密,推荐,2013-04-10
256,招商地产：首季度业绩预增9成 买入评级,群益证券,朱吉翔,买入,2013-04-10
257,东风股份：稳增长高分红的现金牛 推荐评级,国信证券,李世新 邵达 ,推荐,2013-04-10
258,兴蓉投资：但无碍于全年业绩增长 增持评级,方正证券,周伟,增持,2013-04-10
259,金证股份：金证一季度迎来开门红 推荐评级,长江证券,马先文,推荐,2013-04-10
260,招商地产：销售双双高增长 买入,中银国际,田世欣,买入,2013-04-10
261,飞力达：稳定增长可持续 谨慎推荐评级,东莞证券,黄秀瑜,谨慎推荐,2013-04-10
262,千山药机：转型仍是未来看点 增持评级,中信建投,陈开伟,增持,2013-04-10
263,昊华能源：未来产能增长缓慢 中性评级,长城证券,高羽,中性,2013-04-10
264,老板电器：看好公司未来盈利水平 买入评级,中航证券,成燕,买入,2013-04-10
265,长安汽车：13年Q1预增235%~283% 买入评级,群益证券,韩伟琪,买入,2013-04-10
266,平庄能源：表现欠佳 持有评级,中银国际,唐倩,中性,2013-04-10
267,保利地产：达历史次高水平 买入评级,中银国际,田世欣,买入,2013-04-10
268,皇氏乳业：聚焦根据地市场 增持评级,安信证券,李铁 徐昊 ,增持,2013-04-10
269,永辉超市：费用率下降或是主因 强烈推荐评级,中投证券,樊俊豪,强烈推荐,2013-04-10
270,承德露露：上调盈利预测再提高目标价 买入评级,中信建投,黄付生 张萍 ,买入,2013-04-10
271,中国北车：经营目标积极 买入评级,广发证券,真怡,买入,2013-04-10
272,大东方：汽车业务拖累2012年业绩,中银国际,苏铖,中性,2013-04-10
273,承德露露：产能大局13年有望再扩 推荐评级,银河证券,周颖 董俊峰 ,推荐,2013-04-10
274,海康威视：仍具长期成长能力 推荐评级,国联证券,韩星南,推荐,2013-04-10
275,鲁泰A：2013Q1净利预增50%-70% 推荐评级,银河证券,马莉,推荐,2013-04-10
276,骆驼股份：业绩符合预期三大战略助长远发展 增持评级,中原证券,牟国洪,增持,2013-04-10
277,光大银行：资本充足率偏低 中性评级,东北证券,唐亚韫,中性,2013-04-10
278,特锐德：有望实现强劲复苏 买入评级,广发证券,韩玲 王昊 ,买入,2013-04-10
279,普邦园林：收现比有望逐步改善 买入评级,瑞银证券,于 洋 ,买入,2013-04-10
280,永辉超市：费用率下降或是主因 强烈推荐评级,中投证券,樊俊豪,强烈推荐,2013-04-10
281,大东方：汽车业务拖累2012年业绩,中银国际,苏铖,中性,2013-04-10
282,承德露露：上调盈利预测再提高目标价 买入评级,中信建投,黄付生 张萍 ,买入,2013-04-10
