,0,1,2,3,4
39,苏宁电器：业绩符合预期 且行且珍惜,国都证券,唐佳睿,强烈推荐,2010-11-01
40,宝钢股份：业绩超预期得益于高端品种优势,国信证券,郑东 秦波 ,推荐,2010-11-01
41,宝钢股份：单季毛利率下降 调低盈利预测,银河证券,孙勇,谨慎推荐,2010-11-01
42,搜于特：适合的就是最好的 迅猛发展的青春休闲服品牌新星,东海证券,张先萍,无,2010-11-01
43,柳化股份：基本面持续向好 破茧成蝶需时,东海证券,袁舰波,增持,2010-11-01
44,长江电力：3 季度业绩超预期  维持买入评级,瑞银证券,孙旭,买入,2010-11-01
45,山东高速：三季度业绩符合预期,中银国际,刘会明,买入,2010-11-01
46,光明乳业：毛利率和费用率下降 单季营业利润同比增长,长江证券,乔洋,谨慎推荐,2010-11-01
47,尤夫股份：项目投产将推动盈利逐季增长,国信证券,张栋梁,推荐,2010-11-01
48,韶钢松山：价格下跌叠加产量下降使得公司3季度毛利出现亏损,长江证券,刘元瑞,谨慎推荐,2010-11-01
49,紫鑫药业：借政策东风 人参产业铸就成长,长江证券,严鹏,推荐,2010-11-01
50,北京银行：前三季度净利润同比增长35.4%,中银国际,孙鹏,中性,2010-11-01
51,中国远洋：3季度散货依旧盈利 集运盈利历史高点,长江证券,吴云英,谨慎推荐,2010-11-01
52,宝钢股份：3季度业绩虽下滑 但全年依然可能创新高,长江证券,刘元瑞,推荐,2010-11-01
53,金发科技：盈利能力稳步提升 公司再次进入发展快车道,广发证券,吕丙风,买入,2010-11-01
54,银之杰：银行票据影像系统龙头 横向与纵向业务拓展空间巨大,湘财证券,李 莹 ,买入,2010-11-01
55,滨化股份：短期受益于烧碱与环氧丙烷价格同涨,湘财证券,田蓓 王强 冯舜 ,买入,2010-11-01
56,神华能源：2010年3季度盈利环比持平,中银国际,刘志成,中性,2010-11-01
57,招商银行：资产收益提升 质量保持平稳,国信证券,邱志承 黄飙 ,推荐,2010-11-01
58,民生银行：多快才是过快？,瑞银证券,孙旭,买入,2010-11-01
59,建设银行：今年前3 季度净利润同比上升28.3% 超过我们预期,中银国际,袁琳,买入,2010-11-01
60,天通股份：主业走出低谷 政府补贴贡献业绩,湘财证券,江舟 李莹 ,增持,2010-11-01
61,招商银行：息差显著回升 业绩保持高增长,国都证券,邓婷,推荐,2010-11-01
62,金钼股份：减产及政策调控推动钼价走出谷底,中银国际,乐宇坤,买入,2010-11-01
63,中国太保：投资环境转暖 个险依旧短板,平安证券,窦泽云,推荐,2010-11-01
64,招商银行：业绩符合预期,中银国际,孙鹏 袁琳 ,买入,2010-11-01
65,拓维信息：盈利能力大幅提高 股权激励条件有望实现,财富证券,易卓,推荐,2010-11-01
66,歌华有线：业绩好于预期 未来关注个人宽带业务,华融证券,李振宇 郑及游 ,推荐,2010-11-01
67,歌华有线：政策支持导致业绩增长,长城证券,刘月平,推荐,2010-11-01
68,中航重机：中航工业锻造液压和新能源三大平台地位巩固,国信证券,李筱筠 陈健 ,谨慎推荐,2010-11-01
69,东方电气：业绩增长超预期,中银国际,韩玲,买入,2010-11-01
70,拓维信息：业绩释放 各项指标转好,国联证券,韩星南,推荐,2010-11-01
71,威海广泰：公司前 3 季度业绩符合预期,湘财证券,刘金钵 仇华 ,增持,2010-11-01
72,航天机电：受益光伏景气回升 业绩增长超预期,英大证券,卢小兵,增持,2010-11-01
73,中新药业：业绩基本符合预期 业绩释放有待时日,大同证券,--,强烈推荐,2010-11-01
74,河北钢铁：产量下滑影响3季度业绩但整体依然表现相对良好,长江证券,刘元瑞,推荐,2010-11-01
75,东方电气：3季度业绩表明全年业绩将超预期,瑞银证券,戴骏,买入,2010-11-01
76,宝钢股份：经营低谷期仍保持较强盈利能力,平安证券,聂秀欣,强烈推荐,2010-11-01
77,长江电力：全年业绩有望持续超预期,广发证券,谢军  张媛媛 ,买入,2010-11-01
78,歌华有线：区域垄断成就龙头地位 融合先行获取优势价值,民生证券,张彤宇 郑平 ,推荐,2010-11-01
79,兴业银行：同业资产大幅增长导致息差环比回落,民族证券,张景,推荐,2010-11-01
80,三一重工：今年前3 季度净利润同比增长125%,中银国际,史祺,买入,2010-11-01
81,拓维信息：单季度利润增长创新高,第一创业,任文杰,买入,2010-11-01
82,锦江股份：经济型酒店及餐饮业务均超预期,中银国际,冯雪,买入,2010-11-01
83,九州通：定位于基层医疗市场的商业龙头,民族证券,涂羚波,无,2010-11-01
84,商业城：盛京银行上市将扩大资产重估空间,方正证券,陈��,买入,2010-11-01
85,深发展A：资产规模和资产收益率,华融证券,王泽军 李珂 ,中性,2010-11-01
86,酒钢宏兴：3 季度收入下降但毛利有所提升,长江证券,刘元瑞,推荐,2010-11-01
87,歌华有线：受益政策扶持 看好未来发展,湘财证券,田洪港 李莹 ,买入,2010-11-01
88,拓维信息：业绩增速加快 看好后续表现,国信证券,严平,推荐,2010-11-01
89,铁龙物流：业绩增长有保障 维持买入评级,山西证券,孟令茹,买入,2010-11-01
90,光明乳业：股权激励解锁条件构成业绩压力,长城证券,郭怡娴,推荐,2010-11-01
91,昊华能源：高家梁煤矿外运瓶颈突破,渤海证券,任宪功,买入,2010-11-01
92,开滦股份：内生增长一般 期待集团整体上市,中银国际,唐倩,买入,2010-11-01
93,中国太保：业绩基本符合预期,金元证券,曾强,增持,2010-11-01
94,兴业银行：关注类贷款三季度环比回升原因及行业分布,长江证券,陈志华,推荐,2010-11-01
95,中国中铁：三季报业绩略低于预期,中银国际,李攀,买入,2010-11-01
96,豫园商城：金条销售增加导致毛利率下降,宏源证券,陈旭,增持,2010-11-01
97,中信银行：息差有所回升 规模增速放缓,国信证券,邱志承,中性,2010-11-01
98,酒钢宏兴：三季度业绩释放超预期,广发证券,冯刚勇 马涛 ,买入,2010-11-01
99,古井贡酒：爆发式增长仍将延续,大同证券,--,强烈推荐,2010-11-01
100,苏宁电器：外延扩张迅猛 低基数效应带来同店和经营业绩快速增长,长江证券,邵稳重,推荐,2010-11-01
101,沈阳化工：技术优势下的产能扩张,平安证券,伍颖,推荐,2010-11-01
102,中信银行：业绩超预期 但质量不高,瑞银证券,孙旭,卖出,2010-11-01
103,国电电力：煤价上涨导致业绩下滑 维持推荐,平安证券,王凡,推荐,2010-11-01
104,辉丰股份：品种优异的农药细分行业龙头,广发证券,吕丙风 曹勇 王剑雨 ,无,2010-11-01
105,长江电力：来水和投资收益均超预期 维持推荐评级,平安证券,王凡,推荐,2010-11-01
106,华菱钢铁：成本导致3季度大幅亏损 4 季度单季难扭亏,长江证券,刘元瑞,谨慎推荐,2010-11-01
107,国电电力：资产重组不断 期待业绩同步,光大证券,崔玉芹,买入,2010-11-01
108,宝钢股份：打败竞争对手,中银国际,乐宇坤,买入,2010-11-01
109,北京银行：规模增长贡献业绩 信贷成本维持低位,国信证券,邱志承,谨慎推荐,2010-11-01
110,光明乳业：股权激励解锁条件构成业绩压力,长城证券,郭怡娴,推荐,2010-11-01
111,鞍钢股份：2010年3季度亏损,中银国际,乐宇坤,买入,2010-11-01
112,江南高纤：涤纶景气进行时 拟增发提供助力,中银国际,倪晓曼,买入,2010-11-01
113,振华重工：盈利持续恶化 转型渐入佳境,中银国际,史祺,中性,2010-11-01
114,皇氏乳业：高溢价购得更高价值资产 大幅调升11年预测,东兴证券,刘家伟,强烈推荐,2010-11-01
115,科华恒盛：拟投资四个新项目 利好公司长远发展,湘财证券,冯舜 侯文涛 ,买入,2010-11-01
116,苏宁电器：同店增速明显 费用控制良好,中银国际,刘都,买入,2010-11-01
117,中信证券：第三季度业绩低于预期,中原证券,谢佩洁,观望,2010-11-01
118,中信银行：2010年三季度业绩交流会纪要,长江证券,陈志华,推荐,2010-11-01
119,利源铝业： 铝型材深加工领域的有力竞争者,湘财证券,杨诚笑 叶 鑫 刘金钵 ,无,2010-11-01
120,蓉胜超微：收入和净利润大幅提高,万联证券,冯福来,增持,2010-11-01
121,海南航空：3季度净利润同比增长5.98倍,中银国际,李雁,买入,2010-11-01
122,中信证券：寻找新的盈利增长点是关键,国信证券,邵子钦 田良 ,谨慎推荐,2010-11-01
123,兴业银行：业绩符合预期,平安证券,窦泽云,推荐,2010-11-01
124,大康牧业：快速发展的湘西生猪养殖业龙头,上海证券,滕文飞,无,2010-11-01
125,启源装备：国内变压器专用设备行业龙头,方正证券,李俭俭 彭民 周娅 ,无,2010-11-01
126,海普瑞：产能释放推动明后年业绩增长,万联证券,李权兵,买入,2010-11-01
127,骅威股份：国内领先的玩具企业,金元证券,邱虹天,无,2010-11-01
128,中国神华：发电业务快速增长 调煤炭销售结构提升效益,金元证券,陈光明 黎国栋 ,增持,2010-11-01
129,中国铁建：沙特项目巨亏拖累公司业绩,国元证券,包社,推荐,2010-11-01
130,徐工机械：内外涵增长的转折点已经到来,南京证券,章琪 尹建辉 ,推荐,2010-11-01
131,中国太保：投资环境转暖 个险依旧短板,平安证券,窦泽云,推荐,2010-11-01
132,北京银行：2010年前三季度北京银行实现净利润59亿,东海证券,李文,增持,2010-11-01
133,安琪酵母：短期干扰不影响长期价值,联合证券,蒋小东 洪婷 ,增持,2010-11-01
134,中国人寿：三季度业绩向好,金元证券,曾强,增持,2010-11-01
135,信雅达：盈利能力持续增强 金融IT业务前景看好,广发证券,惠毓伦 邵卓 ,买入,2010-11-01
136,中联重科：中长期前景看好,中银国际,胡文洲,买入,2010-11-01
137,长江电力：来水改善使公司第三季度业绩增长明显,湘财证券,吴江 王师 ,买入,2010-11-01
138,浙江龙盛：产品价格上涨 4季度业绩将环比大幅提高,东海证券,袁舰波,增持,2010-11-01
139,鄂尔多斯：多元化快速发展 未来想象空间巨大,中投证券,--,强烈推荐,2010-11-01
140,中国西电：三季报业绩点评,华融证券,姜江 刘昊 ,推荐,2010-11-01
141,绿大地：换个角度看园林公司,安信证券,李孔逸 王天睿 ,买入,2010-11-01
142,浦发银行：息差提高驱动业绩超预期,平安证券,窦泽云,推荐,2010-11-01
143,天宝股份：1-9月业绩保持增长 维持公司增持评级,大通证券,张熹,增持,2010-11-01
144,锦江股份：世博会直接受益者,长城证券,刘月平,推荐,2010-11-01
145,贵航股份：通飞平台受益低空开放,中银国际,许民乐,买入,2010-11-01
146,云天化：尿素短期面临停产压力 长期看市值潜力想象空间巨大,广发证券,吕丙风,买入,2010-11-01
147,中国神华：发电业务快速增长 调煤炭销售结构提升效益,金元证券,陈光明 黎国栋 ,增持,2010-11-01
148,上海医药：保持快速增长 持续体现整合效益,国信证券,丁丹 贺平鸽 ,推荐,2010-11-01
149,宝钢股份：经营低谷期仍保持较强盈利能力,平安证券,聂秀欣,强烈推荐,2010-11-01
150,中信银行：今年前3 季度净利润同比上升47.6% 超过市场预期,中银国际,袁琳,卖出,2010-11-01
151,风神股份：股权划拨完成意味整合进程加快 天胶价格上升带来成本压力增大,国信证券,陈爱华 张栋梁 ,谨慎推荐,2010-11-01
152,交通银行：量价齐升,平安证券,窦泽云,推荐,2010-11-01
153,靖远煤电：成长性一般,中银国际,唐倩,无,2010-11-01
154,中国联通：手机补贴增加致3Q业绩低于预期,国信证券,严平,推荐,2010-11-01
155,鞍钢股份：成本压力导致预期内的亏损 4季度有望扭亏,长江证券,刘元瑞,推荐,2010-11-01
156,金发科技：毛利率和三费率改善 业绩超出市场预期,长江证券,刘俊,推荐,2010-11-01
157,浙富股份：三季报业绩符合预期 今年承接订单大幅增长,中银国际,韩玲,中性,2010-11-01
158,中信证券：三季度营业收入环比增加17.5%,中银国际,袁琳,买入,2010-11-01
159,长安汽车：符合盈利预警,中银国际,王玉笙,中性,2010-11-01
160,中国太保：业绩基本符合预期,金元证券,曾强,增持,2010-11-01
161,苏宁电器：同店增速明显 费用控制良好,中银国际,刘都,买入,2010-11-01
162,古井贡酒：爆发式增长仍将延续,大同证券,--,强烈推荐,2010-11-01
163,中信银行：息差有所回升 规模增速放缓,国信证券,邱志承,中性,2010-11-01
164,鞍钢股份：2010年3季度亏损,中银国际,乐宇坤,买入,2010-11-01
165,苏宁电器：外延扩张迅猛 低基数效应带来同店和经营业绩快速增长,长江证券,邵稳重,推荐,2010-11-01
166,酒钢宏兴：三季度业绩释放超预期,广发证券,冯刚勇 马涛 ,买入,2010-11-01
167,兴业银行：关注类贷款三季度环比回升原因及行业分布,长江证券,陈志华,推荐,2010-11-01
168,沈阳化工：技术优势下的产能扩张,平安证券,伍颖,推荐,2010-11-01
169,浙江龙盛：产品价格上涨 4季度业绩将环比大幅提高,东海证券,袁舰波,增持,2010-11-01
170,骅威股份：国内领先的玩具企业,金元证券,邱虹天,无,2010-11-01
171,中国神华：发电业务快速增长 调煤炭销售结构提升效益,金元证券,陈光明 黎国栋 ,增持,2010-11-01
172,信雅达：盈利能力持续增强 金融IT业务前景看好,广发证券,惠毓伦 邵卓 ,买入,2010-11-01
173,北京银行：2010年前三季度北京银行实现净利润59亿,东海证券,李文,增持,2010-11-01
174,中国铁建：沙特项目巨亏拖累公司业绩,国元证券,包社,推荐,2010-11-01
175,中联重科：中长期前景看好,中银国际,胡文洲,买入,2010-11-01
176,安琪酵母：短期干扰不影响长期价值,联合证券,蒋小东 洪婷 ,增持,2010-11-01
177,中国人寿：三季度业绩向好,金元证券,曾强,增持,2010-11-01
178,中国太保：投资环境转暖 个险依旧短板,平安证券,窦泽云,推荐,2010-11-01
179,鄂尔多斯：多元化快速发展 未来想象空间巨大,中投证券,--,强烈推荐,2010-11-01
180,徐工机械：内外涵增长的转折点已经到来,南京证券,章琪 尹建辉 ,推荐,2010-11-01
181,中国联通：3G 终端补贴加大是拉低业绩增长的关键,国金证券,陈运红,买入,2010-10-31
182,科陆电子：多极式发展注入无限增长活力,方正证券,李俭俭 姚玮 ,增持,2010-10-31
183,东方电气：毛利率稳步攀升 订单决定增长持续性,国金证券,张帅,买入,2010-10-31
184,京能热电：业绩超预期 集团支持和非公开发行打开公司成长空间,国都证券,巩俊杰,推荐,2010-10-31
185,中信银行：中间业务收入增加 NIM反弹,宏源证券,张继袖,增持,2010-10-31
186,和顺电气：配电网电能控制专家,国金证券,张帅,无,2010-10-31
187,同花顺：移动证券领跑者,国金证券,赵乾明,买入,2010-10-31
188,招商银行：稳健推进二次转型 NIM反弹,宏源证券,张继袖,增持,2010-10-31
189,兴业银行：低信贷成本未来恐不可持续,齐鲁证券,程娇翼,推荐,2010-10-31
190,恒瑞医药：国内专利药物即将上市 估值有望率先提升,中投证券,--,强烈推荐,2010-10-31
191,中国银行：3 季度单季实现净利润 272.22 亿元 环比增长 5.32%,国金证券,张英 陈建刚 李伟奇 ,持有,2010-10-31
192,长江电力：三季度发电量大增 业绩超预期,国都证券,崔玉芹,推荐,2010-10-31
193,中国联通：收入增速稳步提升 盈利能力尚待改善,光大证券,周励谦,增持,2010-10-31
194,中国重汽：重卡龙头 增长平稳,宏源证券,--,增持,2010-10-31
195,西藏矿业：储能用锂可望后发先至,联合证券,叶洮 王茜 ,增持,2010-10-31
196,厦工股份：装载机业务良好 挖掘机进步显著,中投证券,--,中性,2010-10-31
197,科达机电：业绩持续快速增长,国联证券,赵心,推荐,2010-10-31
198,中信证券：10 年三季报点评,国金证券,陈振志,买入,2010-10-31
199,招商银行：贷款定价水平提高 分行全国渗透加快,齐鲁证券,程娇翼,推荐,2010-10-31
200,河北钢铁：业绩靓丽 盈利能力持续增强,联合证券,黄静,增持,2010-10-31
201,中天城投：主营业务良好 矿产资源丰富,湘财证券,杨森 张化东 徐广福 ,买入,2010-10-31
202,北京银行：低资金成本优势正在减弱,齐鲁证券,程娇翼,推荐,2010-10-31
203,福田汽车：基础牢固 稳步增长,宏源证券,--,增持,2010-10-31
204,世茂股份：关注公司四季度销售,长江证券,苏雪晶,推荐,2010-10-31
205,中国神华：业绩平稳增长 现货煤比例大幅增加,平安证券,张顺,强烈推荐,2010-10-31
206,深圳惠程：突破→复制→爆发→回报,宏源证券,张延明 康铁牛 祖广平 ,买入,2010-10-31
207,中国神华：3季度业绩平稳 估值优势明显,长江证券,刘元瑞,谨慎推荐,2010-10-31
208,中国太保：增资财险提升估值 5%,安信证券,杨建海,增持,2010-10-31
209,综艺股份：业绩反转苗头初现 光伏龙头蓄势待发,国都证券,王海生,强烈推荐,2010-10-31
210,美邦服饰：实现自我救赎 拥抱美好未来,国都证券,李韵,强烈推荐,2010-10-31
211,长江证券：公司前 3 季度业绩实现同比正增长。,国金证券,陈振志,买入,2010-10-31
212,中信银行：业绩同比高增长主要规模扩张及净息差反弹,国金证券,张英 陈建刚 李伟奇 ,持有,2010-10-31
213,长江电力：三峡成功蓄水175米 全年业绩可观,大同证券,蔡文彬,谨慎推荐,2010-10-31
214,中天城投：具备持续扩充能力的资源型公司,广发证券,沈爱卿  赵强  徐军平 ,买入,2010-10-31
215,九龙电力：三季报低于预期 等待重组完成,光大证券,崔玉芹,增持,2010-10-31
216,锦江股份：世博会推动业绩增长 上调全年盈利预测,国金证券,毛峥嵘,买入,2010-10-31
217,科达机电：业绩环比略下滑 前景依然看好,国金证券,刘波,买入,2010-10-31
218,上海家化：加大销售力度拓展品牌 未来成长值得期待,光大证券,王席鑫 张力扬 程 磊 ,增持,2010-10-31
219,中国太保：业绩增长符合预期,宏源证券,黄立军 邢波 ,增持,2010-10-31
220,中国船舶：业绩好于预期 上调盈利预测,安信证券,张仲杰,中性,2010-10-31
221,歌华有线：业绩符合预期 稳中求进,国金证券,毛峥嵘,买入,2010-10-31
222,中联重科：利润大幅增长 现金流有待改善,国金证券,董亚光,买入,2010-10-31
223,建设银行：资产质量良好 拨备充足,长江证券,陈志华,推荐,2010-10-31
224,同花顺：深度报告,国金证券,赵乾明,买入,2010-10-31
225,中国神华：三季度业绩符合预期 销售结构调整见效,国金证券,郝征,买入,2010-10-31
226,亿城股份：既安全 又有爆发力,光大证券,万知,买入,2010-10-31
227,华域汽车：盈利状况良好 前景看好,宏源证券,--,增持,2010-10-31
228,三一重工：销量大幅增长 市场份额进一步提升,国金证券,董亚光,买入,2010-10-31
229,海油工程：业绩趋于底部 关注未来发展,安信证券,张仲杰,买入,2010-10-31
230,兴业银行：拨备支出大幅增加,宏源证券,张继袖,增持,2010-10-31
231,金发科技：业绩略高于预期 未来将不断印证快速增长,国金证券,刘波,买入,2010-10-31
232,博汇纸业：白卡纸产能扩张推动业绩持续提升,东吴证券,朱丹 袁理 ,增持,2010-10-31
233,天宸股份：玫瑰盛开 移师南方物流园,湘财证券,张化东 杨森 徐广福 ,增持,2010-10-31
234,金发科技：30 日公司发布三季报,宏源证券,张延明 康铁牛 祖广平 柴沁虎 ,持有,2010-10-31
235,山东高速：主要路产平稳增长 投资收益环比改善,光大证券,糜怀清,买入,2010-10-31
236,苏宁电器：经营情况良好 未来增长确定,国金证券,贾仁栋 张斌 ,买入,2010-10-31
237,光大证券：公司前 3 季度业绩基本符合预期,国金证券,陈振志,买入,2010-10-31
238,兴业银行：业绩略超预期 3 季度拨备增加明显,湘财证券,杨森 徐广福 ,买入,2010-10-31
239,云南锗业：锗资源储量丰富 资源优势突出,宏源证券,闵丹,无,2010-10-31
240,中集集团：前三季度奠定全年丰收基础,安信证券,张仲杰,买入,2010-10-31
241,鞍钢股份：Q3亏损意料之中 2010年成本优势将再现,广发证券,马涛  冯刚勇 ,买入,2010-10-31
242,民生银行：手续费+商贷通=今年的业绩亮点,齐鲁证券,程娇翼,推荐,2010-10-31
243,上海医药：主业大幅增长 符合预期,安信证券,洪露,增持,2010-10-31
244,华泰证券：公司三季度业绩基本符合预期,国金证券,陈振志,持有,2010-10-31
245,宝钢股份：前三季度公司共实现销售收入,齐鲁证券,笃慧,推荐,2010-10-31
246,河北钢铁：限电影响产量利好钢价 Q3毛利率环比上扬,广发证券,马涛 冯刚勇 ,买入,2010-10-31
247,广电网络：业绩符合预期 启动再融资概率大,国金证券,毛峥嵘,持有,2010-10-31
248,许继电气：资产整合时点渐进,宏源证券,赵曦 王静 ,买入,2010-10-31
249,海南航空：发现――被低估的航空公司,广发证券,杨志清,买入,2010-10-31
250,申能股份：增发顺利完成 业绩符合预期,光大证券,崔玉芹,增持,2010-10-31
251,中信证券：经纪和投资拖累业绩 但可供出售浮盈增加较多,国都证券,邓婷,推荐,2010-10-31
252,中国南车：四季度动车进入交货高峰,安信证券,林晟,买入,2010-10-31
253,锦江股份：盈利能力持续提升 业绩大幅超预期,光大证券,李婕,买入,2010-10-31
254,北京银行：净息差维持弱势,宏源证券,张继袖,增持,2010-10-31
255,中信证券：将受益于创业板解禁,宏源证券,黄立军 邢波 ,增持,2010-10-31
256,许继电气：资产整合时点渐进,宏源证券,赵曦 王静 ,买入,2010-10-31
257,古井贡酒：预期中的提价 基本面将继续超预期,国金证券,陈钢,买入,2010-10-31
258,民生银行：商贷通业务快速增长,宏源证券,张继袖,持有,2010-10-31
259,三友化工：进军西北 成本为王,安信证券,刘军 谭志勇 ,买入,2010-10-31
260,建设银行：业务均衡发展 NIM反弹,宏源证券,张继袖,持有,2010-10-31
261,中国中铁：业绩低于预期 未来依然可期,国元证券,包社,推荐,2010-10-31
262,中国太保：会计处理难掩真实业绩 短期调整不改向上趋势,光大证券,肖超虎,买入,2010-10-30
263,恒瑞医药：继续保持高增长 看好新品种上市,长江证券,严鹏,推荐,2010-10-30
264,四川成渝：收入增速略有放缓 货车费率上调的概率较大,安信证券,彭倩,中性,2010-10-30
265,TCL集团：现有业务喜忧掺半,光大证券,赵磊,增持,2010-10-30
266,凌云股份：业绩稳健增长 未来两大看点,长城证券,刘月平,推荐,2010-10-30
267,歌华有线：补贴收益提升公司业绩,银河证券,许耀文,谨慎推荐,2010-10-30
268,民生银行：同业资产占比提升摊薄息差 未来看点在商贷通,长江证券,陈志华,推荐,2010-10-30
269,江淮汽车：费用率下降 业绩超预期,国都证券,李元,推荐,2010-10-30
270,铜陵有色：业绩稳定 等待飞跃,宏源证券,闵丹,增持,2010-10-30
271,铜陵有色：业绩符合预期 4季度将大幅增长,东莞证券,刘卓平,推荐,2010-10-30
272,西山煤电：3季度业绩平平 未来看产能释放,国元证券,李朝松 周海鸥 ,推荐,2010-10-30
273,中国中铁：新签合同维持良好增势 短期收入结转速度略有放慢,中投证券,--,强烈推荐,2010-10-30
274,浙富股份：持续订单流入将推升对未来的业绩预期,国金证券,张帅,买入,2010-10-30
275,亨通光电：产业链纵横拓展 领先的线缆商成长可期,民生证券,张彤宇,推荐,2010-10-30
276,锦江股份：经济型酒店扩张加速 餐饮业务超预期,宏源证券,孙妍,买入,2010-10-30
277,民生银行：同业资产占比提升摊薄息差 未来看点在商贷通,长江证券,陈志华,推荐,2010-10-30
278,光大证券：经纪和自营业务表现欠佳 承销是今年业绩最大亮点,中投证券,--,推荐,2010-10-30
279,北京银行：规模增长较快 息差收窄明显,第一创业,陈曦,谨慎买入,2010-10-30
280,铜陵有色：业绩稳定 等待飞跃,宏源证券,闵丹,增持,2010-10-30
281,恒瑞医药：继续保持高增长 看好新品种上市,长江证券,严鹏,推荐,2010-10-30
282,中国太保：会计处理难掩真实业绩 短期调整不改向上趋势,光大证券,肖超虎,买入,2010-10-30
283,招商银行：息差平稳回升 资产质量持续向好,第一创业,陈曦,谨慎买入,2010-10-30
284,金瑞科技：业绩符合预期,爱建证券,张志鹏,中性,2010-10-30
285,铜陵有色：业绩符合预期 4季度将大幅增长,东莞证券,刘卓平,推荐,2010-10-30
286,大商股份：再奏凯歌,联合证券,吴红光 耿邦昊 ,增持,2010-10-30
287,招商银行：资产负债调整和贷款定价利于息差 资产质量良好,长江证券,陈志华,推荐,2010-10-30
288,西山煤电：3季度业绩平平 未来看产能释放,国元证券,李朝松 周海鸥 ,推荐,2010-10-30
289,中国中铁：新签合同维持良好增势 短期收入结转速度略有放慢,中投证券,--,强烈推荐,2010-10-30
290,浙富股份：持续订单流入将推升对未来的业绩预期,国金证券,张帅,买入,2010-10-30
291,民生银行：同业资产占比提升摊薄息差 未来看点在商贷通,长江证券,陈志华,推荐,2010-10-30
