,0,1,2,3,4
87,公用事业：工业活动加速助火电增速同比提升 荐5股,长江证券,张韦华,看好,2019-12-16
88,媒体：《庆余年》背后的付费思考 荐4股,长江证券,王傲野,看好,2019-12-16
89,医疗保健：贸易战部分降级 荐17股,长城证券,赵浩然,推荐,2019-12-16
90,医疗保健：开门红有望超预期 健康险迎来专业化发展风口,长城证券,刘文强,无,2019-12-16
91,半导体、电子设备：关注半导体产业机会 荐13股,川财证券,方科,无,2019-12-15
92,地产：政策延续稳基调 荐6股,川财证券,陈雳,无,2019-12-15
93,化工：前三季度海洋油气产量双增长,川财证券,白竣天,无,2019-12-15
94,医疗保健：板块维持弱势 各省市带量采购拉开序幕,川财证券,周豫,无,2019-12-15
95,信息科技：5G商用提速 关注网络安全行业投资机会,川财证券,方科,无,2019-12-15
96,化工：碳酸二甲酯价格止跌回升 草甘膦价格下滑,川财证券,白竣天,无,2019-12-15
97,地产：沪深300股指期权将上市交易 深圳放开商务公寓出售限制,申万宏源,马鲲鹏,无,2019-12-15
98,机械制造：强者恒强 看好成长,申万宏源,韩强,无,2019-12-15
99,公用事业：垃圾焚烧发电监测规定出台 荐23股,申万宏源,刘晓宁,看好,2019-12-15
100,建材：金融数据超预期保障落地 荐6股,申万宏源,李峙屹,看好,2019-12-15
101,媒体：监管环境边际改善拉动影视反弹 荐11股,申万宏源,林起贤,看好,2019-12-15
102,交通运输：电商快递行业的三个博弈 荐7股,长江证券,韩轶超,中性,2019-12-15
103,金融：看好银行12月估值切换行情 荐5股,东北证券,刘辰涵,优于大势,2019-12-11
104,信息科技：英特尔宣布推出量子计算机芯片,川财证券,陈雳,无,2019-12-10
105,工业综合：北向资金巨额净流入格力电器和五粮液,东莞证券,魏红梅,推荐,2019-12-05
106,地产：估值跌至历史大底 荐10股,东莞证券,何敏仪,推荐,2019-12-05
107,信息科技：华为荣耀V30正式开售,川财证券,陈雳,无,2019-12-05
108,金融：银保监会发布《健康保险管理办法》过渡指引,东莞证券,许建锋,谨慎推荐,2019-12-05
109,机械制造：通威与华为强强联合 签署全面合作协议,东莞证券,黄秀瑜,谨慎推荐,2019-12-05
110,交通运输：铁改主题有望催化 荐6股,财富证券,黄红卫,同步大市,2019-12-05
111,汽车：顶层规划征求意见 荐3股,川财证券,黄博,无,2019-12-04
112,汽车：峰回路转 荐8股,东莞证券,黄秀瑜,谨慎推荐,2019-12-04
113,医疗保健：2019医药谈判结束 国内药企压力逐渐显现,财通证券,张文录,中性,2019-12-04
114,家用电器：格力电器417亿引入高瓴资本,东莞证券,魏红梅,推荐,2019-12-04
115,机械制造：全国政协副主席万钢向中央建议 将氢能作为能源管理而非危化品处理,东莞证券,黄秀瑜,谨慎推荐,2019-12-04
116,信息科技：关注物联网模组投资机会 荐3股,财富证券,黄红卫,同步大市,2019-12-04
117,交通运输：交通运输领域价格改革加速 荐3股,银河证券,刘兰程,推荐,2019-12-03
118,信息科技：11月份战略性新兴产业EPMI小幅回落 荐19股,银河证券,吴砚靖,推荐,2019-12-02
119,金融：金融委再提补充中小银行资本,东莞证券,许建锋,谨慎推荐,2019-11-29
120,地产：三季度新增房地产信托金额环比显著下滑 荐5股,东北证券,张云凯,优于大势,2019-11-29
121,工业综合：家电及医药涨幅居前 市场成交低迷,东莞证券,魏红梅,推荐,2019-11-29
122,医疗保健：进口白蛋白继续上量 静丙批签发量较大,安信证券,马帅,领先大市,2019-11-29
123,金融：金融委再提补充中小银行资本,东莞证券,许建锋,谨慎推荐,2019-11-29
124,交通运输：变革崛起 荐3股,东北证券,瞿永忠,同步大势,2019-11-29
125,医疗保健：2019年谈判药品准入结果正式公布 荐4股,渤海证券,徐勇,中性,2019-11-29
126,电气设备：中电联发布2019年1-10月份电力工业运行简况 荐4股,渤海证券,张冬明,看好,2019-11-29
127,旅游酒店：精选低估值 荐5股,东北证券,李慧,优于大势,2019-11-29
128,汽车：专项债加码基建投资 荐3股,渤海证券,郑连声,无,2019-11-28
129,教育行业：合规不利影响逐步消散 营收增速Q4重回40%高位,安信证券,诸海滨,无,2019-11-28
130,媒体：继续看好相关龙头股 荐5股,渤海证券,姚磊,中性,2019-11-27
131,医疗保健：医疗器械和创新药成新引擎 细分龙头雏形显,安信证券,诸海滨,无,2019-11-27
132,商业零售：国货能否上位 荐4股,安信证券,刘文正,领先大市,2019-11-27
133,煤炭石油：估值底 产能底 ,安信证券,周泰,无,2019-11-27
134,日常消费品：中食展发布会在广州举办,川财证券,杨欧雯,无,2019-11-26
135,机械制造：广西投2900万元支持铁路建设 荐5股,渤海证券,张冬明,中性,2019-11-26
136,医疗保健：华兰四价流感已超800万支 智飞代理五价轮状已近400万支,安信证券,马帅,领先大市,2019-11-26
137,信息科技：联发科英特尔加大5G领域合作,川财证券,杨欧雯,无,2019-11-26
138,地产：5年期LPR首降 荐3股,长城证券,陈智旭,推荐,2019-11-26
139,有色金属：南美盐湖锂资源对底层供给的影响 荐3股,广发证券,巨国贤,买入,2019-11-25
140,日常消费品：白酒与食品2020年机会相对均衡 荐3股,中银国际,汤玮亮,无,2019-11-25
141,汽车：车联网产业标准体系建设指南征求意见 荐5股,中银国际,魏敏,无,2019-11-25
142,信息科技：自然资源部信息化开启新周期 荐3股,中银国际,杨思睿,无,2019-11-25
143,信息科技：5G换机潮来临 射频前端迎来量价齐升,川财证券,周豫,无,2019-11-25
144,钢铁：行业基本面好转 钢材利润回升,川财证券,陈雳,无,2019-11-24
145,煤炭石油：煤矿安监趋严 焦煤供给存收缩预期,川财证券,陈雳,无,2019-11-24
146,有色金属：汽车行业电动化进程加快 关注新能源小金属,川财证券,陈雳,无,2019-11-24
147,化工：中石化威荣页岩气采矿权获审核,川财证券,白竣天,无,2019-11-24
148,半导体、电子设备：晶圆厂资本支出加大 制造与封测领域引关注,川财证券,方科,无,2019-11-24
149,医疗保健：板块放量下跌 短期维持谨慎,川财证券,周豫,无,2019-11-24
150,地产：逆周期调控再加码 5年期LPR下调5BP,川财证券,陈雳,无,2019-11-24
151,日常消费品：白酒批价稳定 啤酒板块景气度不减,川财证券,欧阳宇剑,无,2019-11-24
152,汽车：动力电池装车遇冷 单车带电量提升,川财证券,黄博,无,2019-11-24
153,信息科技：世界5G大会召开 关注5G与垂直行业整合的机会,川财证券,方科,无,2019-11-24
154,金融：开源助力行业增长 荐5股,广发证券,陈福,买入,2019-11-24
155,有色金属：镝钨钼微涨价 荐10股,广发证券,巨国贤,买入,2019-11-24
156,日常消费品：颐海国际和天味食品最受益 荐3股,广发证券,王永锋,买入,2019-11-24
157,半导体、电子设备：超80%设备依赖进口 但国产化率有上升趋势,中银国际,杨绍辉,无,2019-11-24
158,化工：VE市场价格强势上涨 负极材料整体平稳,川财证券,白竣天,无,2019-11-24
159,信息科技：国产操作系统生态建设加速 荐4股,银河证券,钱劲宇,推荐,2019-11-24
160,信息科技：国产操作系统生态建设加速 荐4股,银河证券,钱劲宇,推荐,2019-11-24
161,信息科技：世界5G大会在北京正式开幕,川财证券,杨欧雯,无,2019-11-21
162,煤炭石油：煤矿安全事故频发 焦煤供给存收缩预期,川财证券,陈雳,无,2019-11-20
163,信息科技：AMD推出工作站图形芯片RADEONPROW5700,川财证券,杨欧雯,无,2019-11-20
164,日常消费品：农业农村部召开九省区市生猪生产调度会,川财证券,杨欧雯,无,2019-11-20
165,煤炭石油：山东嘉祥梁宝寺煤矿发生安全事故,川财证券,杨欧雯,无,2019-11-20
166,信息科技：金融行业标准加速制定 金融科技规范发展,川财证券,方科,无,2019-11-20
167,日常消费品：茅台终端价企稳回暖 荐5股,川财证券,欧阳宇剑,无,2019-11-19
168,机械制造：国家制造业转型升级基金设立,川财证券,孙灿,无,2019-11-19
169,信息科技：谷歌云游戏服务STADIA今日正式上线,川财证券,杨欧雯,无,2019-11-19
170,信息科技：韩国SK电信拟打造5G虚拟世界,川财证券,杨欧雯,无,2019-11-19
171,半导体、电子设备：5G商用落地推动PCB需求高增长 未来关注高阶HDI和封装基板,川财证券,孙灿,增持,2019-11-18
172,日常消费品：泸州老窖开启三连涨模式 荐6股,川财证券,欧阳宇剑,无,2019-11-17
173,化工：VE报价上调 有机硅弱势整理,川财证券,白竣天,无,2019-11-17
174,半导体、电子设备：拐点将至 半导体制造与封测值得关注,川财证券,方科,无,2019-11-17
175,信息科技：IDC建设速度加快 相关公司值得关注,川财证券,方科,无,2019-11-17
176,地产：短期开工大幅提升 投资如期回落但韧性依存,川财证券,陈雳,无,2019-11-17
177,地产：开工回暖竣工持续改善 荐6股,东北证券,张云凯,优于大势,2019-11-15
178,日常消费品：中国解除美国禽肉进口限制,东莞证券,魏红梅,推荐,2019-11-15
179,信息科技：寒武纪发布首款边缘计算AI芯片,东莞证券,魏红梅,推荐,2019-11-15
180,机械制造：国务院总理李克强 要加快补短板项目建设 ,东莞证券,黄秀瑜,谨慎推荐,2019-11-15
181,地产：开竣工均加速 荐11股,东吴证券,齐东,增持,2019-11-15
182,信息科技：从腾讯三季报看行业需求变化,广发证券,刘雪峰,买入,2019-11-15
183,金融：中国结算删除全球存托凭证相关印花税收取内容,东莞证券,许建锋,谨慎推荐,2019-11-15
184,医疗保健：预计种植牙行业年均复合增速达25% 荐3股,东兴证券,胡博新,看好,2019-11-15
185,信息科技：Q3腾讯资本开支超预期 荐2股,东北证券,安永平,优于大势,2019-11-14
186,信息科技：摩托罗拉可折叠屏新机正式发布,川财证券,杨欧雯,无,2019-11-14
187,信息科技：2019智慧监管创新大会在京举办,川财证券,杨欧雯,无,2019-11-14
188,地产：销量累计增速由负转正 新开工大幅提升,川财证券,陈雳,无,2019-11-14
189,建材：下调基建项目资本金比例 逆周期调控加码,川财证券,陈雳,无,2019-11-14
190,电气设备：盈利继续提升 荐13股,广发证券,陈子坤,买入,2019-11-14
191,信息科技：英特尔宣布首款云端AI芯正式商用,川财证券,杨欧雯,无,2019-11-13
192,商业零售：综试区跨境电商应税所得率统一确定为4%,川财证券,杨欧雯,无,2019-11-13
193,信息科技：国际投行金融科技转型启示录 荐5股,川财证券,方科,无,2019-11-12
194,信息科技：休养生息 荐6股 ,中银国际,杨思睿,无,2019-11-04
195,汽车：10月重卡销9万辆同比增12% 荐10股,中银国际,魏敏,无,2019-11-04
196,地产：十月销售超预期 荐4股,中银国际,晋蔚,无,2019-11-04
197,日常消费品：白酒业绩增速略有放缓 荐3股,中银国际,汤玮亮,无,2019-11-04
198,公用事业：三季度火电业绩大幅改善 荐2股,中信建投,万炜,买入,2019-11-04
199,日常消费品：景气度分化 乳制品略胜,中原证券,刘冉,同步大市,2019-11-04
200,信息科技：从阿里巴巴三季报看行业需求变化,广发证券,刘雪峰,买入,2019-11-04
201,电力：静待各地基准电价落地 荐8股,广发证券,邱长伟,买入,2019-11-04
202,半导体、电子设备：整体业绩Q3边际改善明显 关注5G终端与半导体国产替代,广发证券,许兴军,无,2019-11-04
203,旅游酒店：国内奢侈品消费持续提升 荐1股,广发证券,安鹏,买入,2019-11-04
204,汽车：19年3季度公募基金汽车行业持仓分析,广发证券,张乐,买入,2019-11-04
205,媒体：精选龙头关注长周期竞争壁垒 荐4股,广发证券,旷实,无,2019-11-04
206,化工：轮胎出口优势延续 荐4股,长城证券,吴轩,推荐,2019-11-04
207,日常消费品：龙头表现更优 荐4股,长城证券,张宇光,推荐,2019-11-04
208,日常消费品：龙头百炼显真金 荐4股,长城证券,张宇光,推荐,2019-11-04
209,商业零售：2019Q3连锁板块规模增速在零售行业中相对领先 维持推荐必需消费渠道,银河证券,李昂,推荐,2019-11-04
210,交通运输：板块业绩持续分化 荐6股,长城证券,罗江南,推荐,2019-11-04
211,有色金属：贵金属中长期仍具备上涨潜力 荐7股,长城证券,吴轩,推荐,2019-11-04
212,信息科技：休养生息 荐6股 ,中银国际,杨思睿,无,2019-11-04
213,信息科技：大浪淘沙 技术与模式创新并重 ,中信建投,石泽蕤,买入,2019-11-04
214,电气设备：光伏需求延迟价格承压 荐8股,中信建投,王革,买入,2019-11-04
215,旅游酒店：免税餐饮龙头稳健 酒店承压静待拐点,中信建投,贺燕青,买入,2019-11-04
216,汽车：10月重卡销9万辆同比增12% 荐10股,中银国际,魏敏,无,2019-11-04
217,金融：核心指标继续向上 股份行改善最亮眼,中信建投,杨荣,增持,2019-11-04
218,地产：十月销售超预期 荐4股,中银国际,晋蔚,无,2019-11-04
219,商业零售：国货化妆品崛起 荐12股,中信建投,花小伟,增持,2019-11-04
220,信息科技：19Q3业绩同比增速转正 利润环比改善 ,中信建投,阎贵成,增持,2019-11-04
221,化工：成都熊猫电子制造项目如期投产 韩实现CPI单体国产化,中信建投,郑勇,增持,2019-11-04
222,日常消费品：猪企盈利高增 禽业持续景气 ,中信建投,孙金琦,增持,2019-11-04
223,日常消费品：白酒业绩增速略有放缓 荐3股,中银国际,汤玮亮,无,2019-11-04
224,旅游酒店：三季报板块增速放缓 细分龙头稳健,中信建投,贺燕青,买入,2019-11-04
225,造纸印刷包装：龙头优势显著 荐10股,中信建投,花小伟,增持,2019-11-04
226,有色金属：调整夯实 降息利好兑现后黄金表现相对抗跌,中信建投,秦源,增持,2019-11-04
227,金融：非银龙头估值提升仍有空间 荐8股,中信建投,赵然,增持,2019-11-04
228,工业综合：景气传导产业链中上游业绩释放明显 荐11股,中信建投,黎韬扬,增持,2019-11-04
229,医疗保健：短期看医保谈判 荐11股,中信建投,程培,无,2019-11-04
230,公用事业：三季度火电业绩大幅改善 荐2股,中信建投,万炜,买入,2019-11-04
231,日常消费品：景气度分化 乳制品略胜,中原证券,刘冉,同步大市,2019-11-04
232,汽车：重卡景气度持续超预期 荐8股,广发证券,张乐,买入,2019-11-03
233,造纸印刷包装：文娱业绩依旧稳健 家具承压工程单高涨 ,广发证券,赵中平,买入,2019-11-03
234,医疗保健：医保谈判目录将出 降价入医保利好品种长期销售,银河证券,佘宇,推荐,2019-11-03
235,金融：10月PMI低于预期 荐3股,中银国际,励雅敏,无,2019-11-03
236,化工：点点曙光或在前方 荐7股,中泰证券,张倩,增持,2019-11-03
237,电气设备：大众ID.3国内亮相 中国制造MODEL3开放预订,中银国际,沈成,无,2019-11-03
238,医疗保健：行业呈现持续分化的趋势 荐14股,中银国际,邓周宇,无,2019-11-03
239,金融：MSCI扩容促外资流入 荐2股,中银国际,王维逸,无,2019-11-03
240,有色金属：期待新机 荐8股,广发证券,巨国贤,买入,2019-11-03
241,化工：化工品价格稳中有跌 关注猪后周期品种饲料添加剂,广发证券,郭敏,买入,2019-11-03
242,服装纺织：服装家纺有所企稳 荐4股,广发证券,糜韩杰,无,2019-11-03
243,汽车：重卡景气度持续超预期 荐8股,广发证券,张乐,买入,2019-11-03
244,造纸印刷包装：文娱业绩依旧稳健 家具承压工程单高涨 ,广发证券,赵中平,买入,2019-11-03
245,电气设备：特斯拉刺激上海需求 荐6股,长城证券,马晓明,推荐,2019-11-03
246,家用电器：改善拐点逐渐临近 荐6股,长江证券,管泉森,看好,2019-11-03
247,机械制造：持续推荐关注半导体设备与工程机械板块 荐10股,长城证券,曲小溪,推荐,2019-11-03
248,建材：MSCI再扩容建材哪些标的受益 荐9股,长江证券,范超,看好,2019-11-03
249,服装纺织：品牌收入延续改善 制造业绩仍旧承压,长江证券,于旭辉,看好,2019-11-03
250,金融：哪些银行正在脱敏 荐5股,长城证券,邹恒超,推荐,2019-11-03
251,金融：券商全年高增长无忧 保险聚焦关注开门红+估值体系变化,长城证券,刘文强,推荐,2019-11-03
252,半导体、电子设备：三季度景气回升 电子板块战略配置机遇足,长江证券,莫文宇,看好,2019-11-03
253,医疗保健：医保谈判目录将出 降价入医保利好品种长期销售,银河证券,佘宇,推荐,2019-11-03
254,交通运输：周期供给搭台 消费韧性仍在,长江证券,韩轶超,中性,2019-11-03
255,地产：房企销售韧性依旧 荐4股,长江证券,吕聪,看好,2019-11-03
256,金融：10月PMI低于预期 荐3股,中银国际,励雅敏,无,2019-11-03
257,化工：点点曙光或在前方 荐7股,中泰证券,张倩,增持,2019-11-03
258,电气设备：大众ID.3国内亮相 中国制造MODEL3开放预订,中银国际,沈成,无,2019-11-03
259,医疗保健：行业呈现持续分化的趋势 荐14股,中银国际,邓周宇,无,2019-11-03
260,金融：MSCI扩容促外资流入 荐2股,中银国际,王维逸,无,2019-11-03
261,金融：负债端积极求变 荐4股,长江证券,周晶晶,看好,2019-11-03
262,信息科技：分化延续 荐4股,长江证券,袁祥,看好,2019-11-03
263,日常消费品：农林牧渔行业周报,东海证券,姚星辰,标配,2019-11-02
264,汽车：转折出现 荐10股,长江证券,高登,看好,2019-11-02
265,有色金属：美联储如期降息 西澳锂矿进入多事之秋,长江证券,范超,中性,2019-11-02
266,电气设备：锂电中游逆势腾飞 荐1股,长江证券,邬博华,看好,2019-11-02
267,造纸印刷包装：造纸周期筑底 荐2股,中泰证券,徐稚涵,增持,2019-11-02
268,公用事业：运营类资产表现亮眼 荐2股,国盛证券,杨心成,增持,2019-11-01
269,汽车：零部件板块或将率先回暖 荐6股,山西证券,平海庆,中性,2019-11-01
270,煤炭石油：板块盈利延续增长 荐3股,华金证券,杨立宏,同步大市,2019-11-01
271,金融：金融维度与技术维度,中泰证券,戴志锋,增持,2019-11-01
272,金融：结构优化促息差走阔 荐3股,中银国际,励雅敏,无,2019-11-01
273,汽车：10月车市回暖走势较慢 MODEL3国产化进程加速,中信建投,余海坤,买入,2019-11-01
274,金融：息差小幅反弹 荐4股,国信证券,王剑,无,2019-11-01
275,公用事业：水污染防治与固废处理领域景气表现有望上扬 荐3股,银河证券,周然,推荐,2019-11-01
276,半导体、电子设备：行业配置比例环比大幅提升 消费电子加仓明显,广发证券,许兴军,买入,2019-11-01
277,煤炭石油：三季度业绩超预期 全球日费回升将使公司业绩迎来高弹性,中银国际,杨绍辉,无,2019-11-01
278,地产：全国土地推盘去化情况高频跟踪 荐11股,中信建投,江宇辉,买入,2019-11-01
279,商业零售：维持推荐必选消费渠道 荐5股,银河证券,李昂,推荐,2019-11-01
280,金融：结构优化促息差走阔 荐3股,中银国际,励雅敏,无,2019-11-01
281,汽车：10月车市回暖走势较慢 MODEL3国产化进程加速,中信建投,余海坤,买入,2019-11-01
282,金融：息差小幅反弹 荐4股,国信证券,王剑,无,2019-11-01
283,公用事业：水污染防治与固废处理领域景气表现有望上扬 荐3股,银河证券,周然,推荐,2019-11-01
284,半导体、电子设备：行业配置比例环比大幅提升 消费电子加仓明显,广发证券,许兴军,买入,2019-11-01
285,煤炭石油：三季度业绩超预期 全球日费回升将使公司业绩迎来高弹性,中银国际,杨绍辉,无,2019-11-01
286,地产：全国土地推盘去化情况高频跟踪 荐11股,中信建投,江宇辉,买入,2019-11-01
287,日常消费品：大消费行业19年11月金股推荐,长江证券,管泉森,无,2019-11-01
288,商业零售：维持推荐必选消费渠道 荐5股,银河证券,李昂,推荐,2019-11-01
289,地产：房企推盘力度大增 荐4股,长江证券,吕聪,看好,2019-11-01
290,公用事业：基金持仓仍处低位 荐9股,国海证券,谭倩,推荐,2019-10-31
291,汽车：9月乘用车批发销量同比降幅收窄 荐7股,广发证券,张乐,买入,2019-10-31
292,汽车：二手车出口政策打通及促进汽车全球流通 荐2股,平安证券,王德安,中性,2019-10-31
293,日常消费品：山东七项措施助推生猪产业现代化,川财证券,杨欧雯,无,2019-10-31
294,半导体、电子设备：大中华区下滑幅度环比收窄 服务类表现靓丽,平安证券,刘舜逢,中性,2019-10-31
295,医疗保健：流感疫苗集中上市,平安证券,叶寅,强于大市,2019-10-31
296,家用电器：龙头业绩韧性十足 荐5股,广发证券,曾婵,持有,2019-10-31
297,化工：维生素A短期供给收缩 需求有望增长,川财证券,白竣天,增持,2019-10-31
298,信息科技：东南亚银行IT市场开始围绕新业务展开投入 重视国内厂商出海机会,中信建投,武超则,买入,2019-10-31
299,工业综合：军工持仓占比继续走低 荐4股,银河证券,李良,推荐,2019-10-31
300,机械制造：全球工业机器人市场低迷 国际龙头寻求向ICT融合转型,银河证券,刘兰程,推荐,2019-10-31
