,0,1,2,3,4
36,胜宏科技：营收净利创历史新高 强烈推荐评级,方正证券,兰飞,强烈推荐,2019-10-29
37,佳士科技：公司内在价值凸显 买入评级,东北证券,刘军 张检检 ,买入,2019-10-29
38,万集科技：Q3现金流创纪录 买入评级,安信证券,胡又文 徐文杰 ,买入,2019-10-29
39,健帆生物：业绩略低于预期 强烈推荐评级,方正证券,陈家华,强烈推荐,2019-10-29
40,新易盛：5G电信市场&400G数通市场有望共同贡献增量 推荐评级,方正证券,樊生龙,推荐,2019-10-29
41,先导智能：经营现金流情况改善强 烈推荐评级,方正证券,张小郭,强烈推荐,2019-10-29
42,先导智能：在手订单充沛 增持评级,渤海证券,郑连声,增持,2019-10-29
43,中际旭创：持续看好未来增长潜力 买入评级,东吴证券,侯宾,买入,2019-10-29
44,顺网科技：推进顺网云PC应用场景扩展 推荐评级,方正证券,姚蕾 杨仁文 ,推荐,2019-10-29
45,胜宏科技：营收净利创历史新高 强烈推荐评级,方正证券,兰飞,强烈推荐,2019-10-29
46,宁德时代：产业链整合不断加强 增持评级,渤海证券,张冬明,增持,2019-10-29
47,天孚通信：一站式解决方案优势助推业绩稳步向上 买入评级,东吴证券,侯宾,买入,2019-10-29
48,佳士科技：公司内在价值凸显 买入评级,东北证券,刘军 张检检 ,买入,2019-10-29
49,长信科技：OLED项目进展顺利 买入评级,德邦证券,雷涛,买入,2019-10-29
50,中旗股份：长线逻辑不改 买入评级,东吴证券,柴沁虎,买入,2019-10-29
51,三只松鼠：线下开店加速可期待 增持评级,东吴证券,杨默曦 马莉 ,增持,2019-10-29
52,万集科技：Q3现金流创纪录 买入评级,安信证券,胡又文 徐文杰 ,买入,2019-10-29
53,健帆生物：业绩略低于预期 强烈推荐评级,方正证券,陈家华,强烈推荐,2019-10-29
54,杉杉股份：被低估的集大成者 增持评级,川财证券,黄博,增持,2019-10-29
55,同花顺：用户数稳步上升 增持评级,安信证券,胡又文 陈冠呈 ,增持,2019-10-28
56,天能重工：风塔将延续量利齐升 买入评级,安信证券,邓永康 吴用 ,买入,2019-10-28
57,新天科技：公用事业领域物联网企业向龙头迈进 买入评级,东北证券,孙树明,买入,2019-10-28
58,阳光电源：静待年底需求放量 买入评级,德邦证券,韩伟琪,买入,2019-10-28
59,宁德时代：产业链地位强势 买入评级,东北证券,笪佳敏,买入,2019-10-28
60,移为通信：汇兑负面影响收窄 买入评级,东北证券,孙树明,买入,2019-10-28
61,奥飞数据：毛利率提升显著 买入评级,东北证券,孙树明,买入,2019-10-28
62,星源材质：全球化供应提量增利 增持评级,德邦证券,韩伟琪,增持,2019-10-28
63,爱尔眼科：外延并购再拓版图 买入评级,安信证券,马帅,买入,2019-10-28
64,阳光电源：静待四季度国内需求释放 买入评级,安信证券,邓永康 吴用 ,买入,2019-10-28
65,精测电子：转型步入关键期 买入评级,安信证券,李哲,买入,2019-10-28
66,迈为股份：订单保障全年业绩 买入评级,安信证券,李哲 崔逸凡 ,买入,2019-10-28
67,亿联网络：云视讯新品发布 买入评级,广发证券,刘雪峰,买入,2019-10-28
68,信维通信：未来增长可期 推荐评级,方正证券,兰飞,推荐,2019-10-28
69,中信出版：少儿图书增速亮眼 买入评级,广发证券,旷实,买入,2019-10-28
70,当升科技：坚定高端产能投建 买入评级,安信证券,邓永康 吴用 ,买入,2019-10-28
71,精测电子：看好公司转型后成长空间 买入评级,东吴证券,陈显帆 倪正洋 ,买入,2019-10-28
72,华峰超纤：移动支付技术领导者 增持评级,国海证券,宝幼琛,增持,2019-10-28
73,华测检测：精细化管理推动盈利能力提升 增持评级,东吴证券,陈显帆 倪正洋 ,增持,2019-10-28
74,新国都：SAAS增值服务或带动高增 买入评级,国盛证券,刘高畅 杨然 ,买入,2019-10-28
75,天能重工：在手订单创新高 买入评级,华金证券,肖索 林帆 ,买入,2019-10-28
76,晶盛机电：盈利能力持续增强 买入评级,华金证券,肖索 林帆 ,买入,2019-10-28
77,国祯环保：三峡入主未来可期 买入评级,国盛证券,杨心成,买入,2019-10-28
78,光环新网：业绩增长稳定可期 买入评级,东吴证券,侯宾,买入,2019-10-28
79,瑞普生物：公司逆势驶入发展快车道 推荐评级,方正证券,程一胜,推荐,2019-10-28
80,当升科技：坚定高端产能投建 买入评级,安信证券,邓永康 吴用 ,买入,2019-10-28
81,精测电子：看好公司转型后成长空间 买入评级,东吴证券,陈显帆 倪正洋 ,买入,2019-10-28
82,华峰超纤：移动支付技术领导者 增持评级,国海证券,宝幼琛,增持,2019-10-28
83,华测检测：精细化管理推动盈利能力提升 增持评级,东吴证券,陈显帆 倪正洋 ,增持,2019-10-28
84,新国都：SAAS增值服务或带动高增 买入评级,国盛证券,刘高畅 杨然 ,买入,2019-10-28
85,天能重工：在手订单创新高 买入评级,华金证券,肖索 林帆 ,买入,2019-10-28
86,晶盛机电：盈利能力持续增强 买入评级,华金证券,肖索 林帆 ,买入,2019-10-28
87,国祯环保：三峡入主未来可期 买入评级,国盛证券,杨心成,买入,2019-10-28
88,光环新网：业绩增长稳定可期 买入评级,东吴证券,侯宾,买入,2019-10-28
89,瑞普生物：公司逆势驶入发展快车道 推荐评级,方正证券,程一胜,推荐,2019-10-28
90,亿纬锂能：盈利能力大幅提升 买入评级,安信证券,邓永康 吴用 ,买入,2019-10-27
91,欧普康视：业绩持续靓丽 买入评级,财通证券,沈瑞 张文录 ,买入,2019-10-27
92,易华录：生态构建捷报频传 买入评级,安信证券,胡又文 徐文杰 ,买入,2019-10-27
93,恒华科技：拟引入国资股东共拓一带一路市场 买入评级,安信证券,胡又文 徐文杰 ,买入,2019-10-27
94,宁德时代：市占率持续提升 增持评级,川财证券,黄博,增持,2019-10-27
95,中信出版：出版业务保持强势地位 买入评级,东吴证券,张良卫 周良玖 ,买入,2019-10-27
96,恒华科技：拟变更实控人优化股东结构 增持评级,广发证券,刘雪峰 郑楠 ,无,2019-10-27
97,药石科技：分子砌块龙头快速成长 买入评级,国盛证券,张金洋 胡偌碧 ,买入,2019-10-27
98,迈为股份：新工艺设备持续推进 买入评级,广发证券,罗立波 王珂 代川 ,买入,2019-10-27
99,乐普医疗：符合预期 买入评级,东吴证券,全铭 焦德智 许汪洋 ,买入,2019-10-27
100,易华录：发行可转债用于数据生态 买入评级,国盛证券,刘高畅,买入,2019-10-27
101,亿纬锂能：锂原电池量价齐升 买入评级,东吴证券,曾朵红 阮巧燕 ,买入,2019-10-27
102,亿联网络：云视讯加速发展 买入评级,国盛证券,宋嘉吉 黄瀚 ,买入,2019-10-27
103,亿联网络：利润率水平保持稳定 强烈推荐评级,方正证券,樊生龙,强烈推荐,2019-10-27
104,开润股份：全年高速增长预期不变 买入评级,东吴证券,马莉 陈腾曦 林骥川 ,买入,2019-10-27
105,值得买：积极备战双11 推荐评级,方正证券,倪华,推荐,2019-10-27
106,阳光电源：国内静待旺季开启 买入评级,东吴证券,曾朵红 曹越 ,买入,2019-10-27
107,同花顺：Q3业绩超预期 买入评级,国盛证券,刘高畅 杨然 ,买入,2019-10-27
108,移为通信：龙头优势将继续保持 买入评级,东吴证券,侯宾,买入,2019-10-27
109,中石科技：看好5G需求助推业绩稳步高升 买入评级,东吴证券,侯宾,买入,2019-10-27
110,创业慧康：订单满手奠定高成长 增持评级,财通证券,赵成,增持,2019-10-26
111,康龙化成：盈利能力持续提升 增持评级,安信证券,马帅,增持,2019-10-26
112,健盛集团：无缝内衣及棉袜业务Q3收入均实现高增长 买入评级,广发证券,糜韩杰 赵颖婕 ,买入,2019-10-25
113,恒瑞医药：新品放量助推业绩增长迈入新台阶 买入评级,广发证券,罗佳荣,买入,2019-10-25
114,好想你：百草味持续发力 买入评级,国信证券,陈梦瑶 孙山山 ,买入,2019-10-25
115,绝味食品：成本压力持续缓解 买入评级,东北证券,李强,买入,2019-10-25
116,顺络电子：5G加汽车电子助力公司腾飞 买入评级,东北证券,张世杰,买入,2019-10-25
117,盈趣科技：电子烟业务有望回暖 买入评级,东北证券,唐凯,买入,2019-10-25
118,荣盛发展：高股息率投资价值凸显 买入评级,东北证券,张云凯,买入,2019-10-25
119,安科生物：期待水针带来业绩增量 买入评级,广发证券,孔令岩,买入,2019-10-25
120,凯莱英：业绩高增长延续符合预期 强烈推荐评级,方正证券,周小刚,强烈推荐,2019-10-25
121,凯莱英：产能建设持续推进 增持评级,渤海证券,徐勇,增持,2019-10-25
122,恒瑞医药：新品放量助推业绩增长迈入新台阶 买入评级,广发证券,罗佳荣,买入,2019-10-25
123,万华化学：公司将进入成长期 强烈推荐评级,方正证券,李永磊,强烈推荐,2019-10-25
124,洪城水业：盈利能力明显提升 推荐评级,财富证券,黄红卫,推荐,2019-10-25
125,好想你：百草味持续发力 买入评级,国信证券,陈梦瑶 孙山山 ,买入,2019-10-25
126,崇达技术：5G产品进展顺利 买入评级,国信证券,欧阳仕华 唐泓翼 ,买入,2019-10-25
127,绝味食品：成本压力持续缓解 买入评级,东北证券,李强,买入,2019-10-25
128,顺络电子：5G加汽车电子助力公司腾飞 买入评级,东北证券,张世杰,买入,2019-10-25
129,中直股份：延续中报维持高增长 买入评级,安信证券,冯福章 余平 ,买入,2019-10-25
130,科锐国际：灵活用工增势强劲 买入评级,东北证券,李慧,买入,2019-10-25
131,拓尔思：Q4业绩增速有望达80％ 买入评级,中银国际,杨思睿 孙业亮 ,买入,2019-10-25
132,盈趣科技：电子烟业务有望回暖 买入评级,东北证券,唐凯,买入,2019-10-25
133,中直股份：业绩持续超预期 买入评级,国海证券,苏立赞 邹刚 ,买入,2019-10-25
134,美吉姆：教贡献亮眼业绩 增持评级,国元证券,宗建树,增持,2019-10-25
135,深信服：中期业绩拐点或已现 强烈推荐评级,新时代证券,田杰华,无,2019-10-25
136,通威股份：硅料爬坡尾声 买入评级,东吴证券,曾朵红 曹越 ,买入,2019-10-25
137,荣盛发展：高股息率投资价值凸显 买入评级,东北证券,张云凯,买入,2019-10-25
138,凯普生物：期待新品上市 买入评级,国信证券,朱寒青 谢长雁 ,买入,2019-10-25
139,盈趣科技：IQOS拉动毛利率提升 买入评级,国海证券,范益民,买入,2019-10-25
140,光弘科技：印度产能开始释放 买入评级,国信证券,欧阳仕华 许亮 ,买入,2019-10-25
141,宝信软件：手握IDC资源成长可期 推荐评级,东莞证券,魏红梅,推荐,2019-10-25
142,杰瑞股份：盈利能力继续改善 买入评级,广发证券,罗立波 王珂 刘芷君 ,买入,2019-10-25
143,信维通信：未来业绩有望多点开花 谨慎推荐评级,银河证券,龙天光,谨慎推荐,2019-10-25
144,拓普集团：关注特斯拉国产配套 强烈推荐评级,东兴证券,陆洲,强烈推荐,2019-10-25
145,安科生物：期待水针带来业绩增量 买入评级,广发证券,孔令岩,买入,2019-10-25
146,日机密封：短期受益管道公司成立 增持评级,中信建投,吕娟,增持,2019-10-25
147,深信服：预收账款高增长 买入评级,广发证券,刘雪峰 庞倩倩 ,买入,2019-10-25
148,亿帆医药：创新业务稳步推进 强烈推荐评级,东兴证券,胡博新,强烈推荐,2019-10-25
149,中宠股份：利润超预期释放 买入评级,东北证券,李强,买入,2019-10-25
150,博雅生物：看好长期稳健发展 推荐评级,东兴证券,胡博新,推荐,2019-10-25
151,安科生物：期待水针剂表现 推荐评级,国联证券,夏禹,无,2019-10-25
152,华宇软件：持续加码法律科技 增持评级,广发证券,刘雪峰 郑楠 ,无,2019-10-24
153,思创医惠：静待定增落地 买入评级,安信证券,胡又文 凌晨 ,买入,2019-10-24
154,大族激光：四季度有望迎来强复苏 买入评级,安信证券,李哲,买入,2019-10-24
155,中顺洁柔：盈利稳步提升 买入评级,安信证券,雷慧华 骆恺骐 ,买入,2019-10-24
156,美亚光电：CT销售放量显著 买入评级,安信证券,李哲 崔逸凡 ,买入,2019-10-24
157,国星光电：LED仍具看点 买入评级,德邦证券,雷涛,买入,2019-10-24
158,世运电路：行稳致远 买入评级,财通证券,赵成,买入,2019-10-24
159,信维通信：受益5G加速成长 买入评级,东北证券,熊军 孙树明 ,买入,2019-10-24
160,大族激光：四季度有望迎来强复苏 买入评级,安信证券,李哲,买入,2019-10-24
161,华宇软件：信息技术创新业务有望快速放量 增持评级,中泰证券,何柄谕,增持,2019-10-24
162,思创医惠：销售投入加大配合成长 买入评级,太平洋证券,王文龙,买入,2019-10-24
163,创业慧康：股权激励绑定核心骨干 推荐评级,华鑫证券,徐鹏,推荐,2019-10-24
164,新宙邦：高端氟化工未来可期 买入评级,中信建投,郑勇 于洋 ,买入,2019-10-24
165,中顺洁柔：盈利稳步提升 买入评级,安信证券,雷慧华 骆恺骐 ,买入,2019-10-24
166,沃森生物：新品有望年内上市 谨慎增持评级,上海证券,魏�S,谨慎增持,2019-10-24
167,碧水源：净利润符合预期 买入评级,申万宏源,刘晓宁,买入,2019-10-24
168,拉卡拉：商户运营多维度发力 买入评级,申万宏源,刘洋 刘畅 ,买入,2019-10-24
169,美亚光电：CT销售放量显著 买入评级,安信证券,李哲 崔逸凡 ,买入,2019-10-24
170,中科创达：AIOT业务高速发展 推荐评级,华鑫证券,徐鹏,推荐,2019-10-24
171,碧水源：水处理龙头迎来业绩拐点 推荐评级,银河证券,周然,推荐,2019-10-24
172,重庆啤酒：嘉士伯赋能或提速 强烈推荐评级,东兴证券,刘畅,强烈推荐,2019-10-24
173,富安娜：费用率升高拖累净利润 增持评级,德邦证券,石林,增持,2019-10-24
174,新和成：多项目建设持续推进 增持评级,安信证券,张汪强,增持,2019-10-24
175,美亚光电：重点关注年底DTC口腔展 增持评级,中信建投,吕娟,增持,2019-10-24
176,光线传媒：动漫产业布局进入收获期 推荐评级,方正证券,杨仁文 姚蕾 ,推荐,2019-10-24
177,世嘉科技：通信业务持续增长 谨慎推荐评级,财富证券,何晨,谨慎推荐,2019-10-24
178,旭升股份：期待特斯拉国产化后的高增长 增持评级,国元证券,满在朋,增持,2019-10-24
179,天坛生物：研发费用环比提升明显 买入评级,广发证券,孔令岩 罗佳荣 ,买入,2019-10-24
180,安科生物：水针上市销售将推动公司业绩加速 强烈推荐评级,方正证券,周小刚,强烈推荐,2019-10-24
181,美年健康：业绩向好初显 买入评级,国元证券,黄卓,买入,2019-10-24
182,一心堂：单三季度利润增长恢复 强烈推荐评级,方正证券,周小刚,强烈推荐,2019-10-24
183,华策影视：关注后续剧集确认情况 推荐评级,方正证券,杨仁文,推荐,2019-10-24
184,国星光电：LED仍具看点 买入评级,德邦证券,雷涛,买入,2019-10-24
185,航天发展：看好公司业务内生外延齐发展 推荐评级,方正证券,杨仁文,推荐,2019-10-24
186,天坛生物：血制品销售逐季增长 买入评级,安信证券,马帅 齐震 ,买入,2019-10-24
187,世运电路：行稳致远 买入评级,财通证券,赵成,买入,2019-10-24
188,绿地控股：业绩表现靓眼 买入评级,东吴证券,齐东,买入,2019-10-24
189,安科生物：水针放量值得期待 买入评级,安信证券,马帅 齐震 ,买入,2019-10-24
190,劲嘉股份：彩盒持续表现靓丽 买入评级,东吴证券,史凡可 马莉 ,买入,2019-10-24
191,万科A：拿地权益比例回升 买入评级,东吴证券,齐东,买入,2019-10-24
192,一心堂：执业药师短缺情况缓解 买入评级,国元证券,黄卓,买入,2019-10-24
193,正泰电器：盈利能力持续提升 买入评级,安信证券,邓永康 吴用 ,买入,2019-10-24
194,中国平安：逆周期下稳字当先 强烈推荐评级,方正证券,左欣然,强烈推荐,2019-10-24
195,天坛生物：业绩稳健增长 增持评级,国元证券,黄卓,增持,2019-10-24
196,健盛集团：盈利能力转好 强烈推荐评级,方正证券,丰毅,强烈推荐,2019-10-24
197,中直股份：直升机发展进入加速期 强烈推荐评级,东兴证券,陆洲 王习 ,强烈推荐,2019-10-24
198,崇达技术：持续看好5G带来的业绩增量 买入评级,东吴证券,侯宾,买入,2019-10-24
199,信维通信：受益5G加速成长 买入评级,东北证券,熊军 孙树明 ,买入,2019-10-24
200,汤臣倍健：期待LSG整合 买入评级,东吴证券,杨默曦 马莉 ,买入,2019-10-24
201,航天发展：看好公司业务内生外延齐发展 推荐评级,方正证券,杨仁文,推荐,2019-10-24
202,新和成：行业供需均有望迎来拐点 买入评级,财通证券,虞小波 张兴宇 ,买入,2019-10-24
203,天坛生物：血制品销售逐季增长 买入评级,安信证券,马帅 齐震 ,买入,2019-10-24
204,世运电路：行稳致远 买入评级,财通证券,赵成,买入,2019-10-24
205,万华化学：看好中长期成长 买入评级,财通证券,虞小波 张兴宇 ,买入,2019-10-24
206,绿地控股：业绩表现靓眼 买入评级,东吴证券,齐东,买入,2019-10-24
207,安科生物：水针放量值得期待 买入评级,安信证券,马帅 齐震 ,买入,2019-10-24
208,劲嘉股份：彩盒持续表现靓丽 买入评级,东吴证券,史凡可 马莉 ,买入,2019-10-24
209,万科A：拿地权益比例回升 买入评级,东吴证券,齐东,买入,2019-10-24
210,一心堂：执业药师短缺情况缓解 买入评级,国元证券,黄卓,买入,2019-10-24
211,正泰电器：盈利能力持续提升 买入评级,安信证券,邓永康 吴用 ,买入,2019-10-24
212,中国平安：逆周期下稳字当先 强烈推荐评级,方正证券,左欣然,强烈推荐,2019-10-24
213,天坛生物：业绩稳健增长 增持评级,国元证券,黄卓,增持,2019-10-24
214,精测电子：看好长期发展 推荐评级,长城证券,曲小溪 刘峰 王志杰 ,推荐,2019-10-24
215,美亚光电：盈利能力持续提升 推荐评级,东莞证券,卢立亭,推荐,2019-10-24
216,健盛集团：盈利能力转好 强烈推荐评级,方正证券,丰毅,强烈推荐,2019-10-24
217,中直股份：直升机发展进入加速期 强烈推荐评级,东兴证券,陆洲 王习 ,强烈推荐,2019-10-24
218,崇达技术：持续看好5G带来的业绩增量 买入评级,东吴证券,侯宾,买入,2019-10-24
219,信维通信：受益5G加速成长 买入评级,东北证券,熊军 孙树明 ,买入,2019-10-24
220,温氏股份：黄鸡板块超预期 买入评级,东北证券,李瑶,买入,2019-10-23
221,长盈精密：新业务助力复苏 增持评级,德邦证券,雷涛,增持,2019-10-23
222,拉卡拉：营销活动减少致销售费用率大幅下降 买入评级,广发证券,王奇珏 刘雪峰 ,买入,2019-10-23
223,创业慧康：股权激励彰显公司信心 强烈推荐评级,广证恒生,夏清莹,强烈推荐,2019-10-23
224,中科创达：高成长期刚刚开始 买入评级,东北证券,孙树明,买入,2019-10-23
225,宋城演艺：演艺龙头稳健成长 买入评级,广发证券,安鹏 沈涛 张雨露 ,买入,2019-10-23
226,华宇软件：持续构建法律科技新生态 买入评级,安信证券,胡又文 徐文杰 ,买入,2019-10-23
227,汇纳科技：云转型助力公司加速发展 强烈推荐评级,广证恒生,夏清莹,强烈推荐,2019-10-23
228,旺能环境：开始进军环境修复领域 买入评级,安信证券,邵琳琳,买入,2019-10-23
229,顺网科技：引领5G应用新世代 买入评级,西南证券,刘言 杭爱 ,买入,2019-10-23
230,宋城演艺：新项目稳步推进 增持评级,中信建投,贺燕青 李铁生 陈语匆 ,增持,2019-10-23
231,正海生物：明年有望涉足骨科 增持评级,国元证券,黄卓,增持,2019-10-23
232,拉卡拉：商户经营服务步入深水区 买入评级,东吴证券,张良卫,买入,2019-10-23
233,宋城演艺：丽江桂林张家界项目暑期发力 买入评级,安信证券,刘文正,买入,2019-10-23
234,碧水源：中交入股开启新征程 买入评级,安信证券,邵琳琳,买入,2019-10-23
235,远光软件：站上发展新起点 买入评级,安信证券,胡又文,买入,2019-10-23
236,卫士通：网安国家队龙头有望受益政策红利 增持评级,安信证券,胡又文,增持,2019-10-23
237,千方科技：ETC斩获大单 买入评级,安信证券,胡又文 曹佩 ,买入,2019-10-23
238,中科创达：Q3业绩验证成长性 谨慎推荐评级,财富证券,何晨,谨慎推荐,2019-10-23
239,洁美科技：行业景气度回暖 买入评级,财通证券,赵成,买入,2019-10-23
240,华能国际：助推上半年业绩高增长 增持评级,安信证券,邵琳琳,增持,2019-10-23
241,顺网科技：引领5G应用新世代 买入评级,西南证券,刘言 杭爱 ,买入,2019-10-23
242,恩捷股份：业绩略超预期 买入评级,安信证券,邓永康 吴用 ,买入,2019-10-23
243,爱尔眼科：外延并购再下一城 买入评级,中信建投,贺菊颖,买入,2019-10-23
244,创业慧康：医保IT有望明年放量 买入评级,中银国际,杨思睿 孙业亮 ,买入,2019-10-23
245,宋城演艺：Q3业绩增长提速 买入评级,西南证券,朱芸,买入,2019-10-23
246,宋城演艺：新项目稳步推进 增持评级,中信建投,贺燕青 李铁生 陈语匆 ,增持,2019-10-23
247,宋城演艺：公司新模式稳步推进 买入评级,申万宏源,刘乐文,买入,2019-10-23
248,山东药玻：一类模制瓶开启产能扩张 买入评级,广发证券,邹戈 谢璐 赵勇臻 ,买入,2019-10-23
249,美锦能源：氢能源产业链完整 买入评级,安信证券,周泰,买入,2019-10-23
250,碧水源：全年有望恢复增长 谨慎推荐评级,东莞证券,黄秀瑜,谨慎推荐,2019-10-23
251,正海生物：明年有望涉足骨科 增持评级,国元证券,黄卓,增持,2019-10-23
252,拉卡拉：商户经营服务步入深水区 买入评级,东吴证券,张良卫,买入,2019-10-23
253,宋城演艺：丽江宋城持续高增 推荐评级,国联证券,钱建,推荐,2019-10-23
254,宋城演艺：丽江桂林张家界项目暑期发力 买入评级,安信证券,刘文正,买入,2019-10-23
255,三只松鼠：线下大有可为 增持评级,东吴证券,杨默曦,增持,2019-10-23
256,华宇软件：继续看好公司未来成长 买入评级,渤海证券,王洪磊,买入,2019-10-23
257,利安隆：新产能建设有序推进 买入评级,东吴证券,柴沁虎,买入,2019-10-23
258,碧水源：中交入股开启新征程 买入评级,安信证券,邵琳琳,买入,2019-10-23
259,温氏股份：利润持续释放可期 增持评级,西部证券,刘菲 张丽娟 ,无,2019-10-23
260,远光软件：站上发展新起点 买入评级,安信证券,胡又文,买入,2019-10-23
261,利安隆：产能稳健投放保证高增长 强烈推荐评级,新时代证券,程磊,无,2019-10-23
262,信维通信：看好公司5G赛道卡位 推荐评级,平安证券,刘舜逢 徐勇 ,推荐,2019-10-23
263,信维通信：5G天线龙头兑现成长逻辑 强烈推荐评级,长城证券,邹兰兰,强烈推荐,2019-10-23
264,探路者：全年扭亏为盈确定性强 增持评级,申万宏源,王立平 戎姜斌 ,增持,2019-10-23
265,信维通信：5G赛道静待释放 增持评级,华金证券,蔡景彦 曾捷 ,增持,2019-10-23
266,卫士通：网安国家队龙头有望受益政策红利 增持评级,安信证券,胡又文,增持,2019-10-23
267,千方科技：ETC斩获大单 买入评级,安信证券,胡又文 曹佩 ,买入,2019-10-23
268,鱼跃医疗：符合预期 买入评级,东吴证券,焦德智 全铭 ,买入,2019-10-23
269,恒逸石化：文莱项目续力业绩增长 谨慎推荐评级,财富证券,周策,谨慎推荐,2019-10-23
270,蓝焰控股：经营现金流增加 买入评级,东吴证券,袁理,买入,2019-10-23
271,紫光国微：关键芯片国产替代 买入评级,安信证券,夏庐生 彭虎 杨臻 ,买入,2019-10-23
272,中顺洁柔：渠道产品管理三优 买入评级,东吴证券,史凡可 马莉 ,买入,2019-10-23
273,美诺华：原料药业务持续高速增长 买入评级,长江证券,高岳,买入,2019-10-23
274,华能国际：成本改善和投资收益引领业绩增长 买入评级,长江证券,张韦华 金宁 ,买入,2019-10-23
275,中科创达：Q3业绩验证成长性 谨慎推荐评级,财富证券,何晨,谨慎推荐,2019-10-23
276,洁美科技：行业景气度回暖 买入评级,财通证券,赵成,买入,2019-10-23
277,中科创达：业务逐季提速 买入评级,安信证券,胡又文 凌晨 ,买入,2019-10-22
278,蓝思科技：外观件全球龙头再度起航 买入评级,华金证券,蔡景彦,买入,2019-10-22
279,良信电器：业绩增长动能强劲 买入评级,安信证券,吴用,买入,2019-10-22
280,创业慧康：医疗信息化依旧高景气度 买入评级,西南证券,朱芸 朱松 ,买入,2019-10-22
281,蓝光发展：嘉宝成功上市 买入评级,东北证券,张云凯,买入,2019-10-22
282,创业慧康：主业继续高增 买入评级,安信证券,胡又文 凌晨 ,买入,2019-10-22
283,新宙邦：氟化工持续景气 推荐评级,银河证券,周然,推荐,2019-10-22
284,太极股份：债底保护性较佳 买入评级,安信证券,胡又文,买入,2019-10-22
285,中科创达：业务逐季提速 买入评级,安信证券,胡又文 凌晨 ,买入,2019-10-22
286,华致酒行：门店数量持续增加 买入评级,东北证券,李强,买入,2019-10-22
287,中科创达：智能汽车智能硬件业务高速增长 买入评级,中泰证券,何柄谕,买入,2019-10-22
