,0,1,2,3,4
35,精准信息：成立产投基金 增持评级,东北证券,刘军,增持,2017-12-08
36,上海新阳：打造全方位半导体材料供应商 推荐评级,长城证券,杨超,推荐,2017-12-08
37,京蓝科技：看好公司生态板块发展 增持评级,山西证券,张红兵,增持,2017-12-08
38,利尔达：物联互通 增持评级,安信证券,诸海滨,增持,2017-12-08
39,东江环保：携手共进水泥窑协同处置市场 买入评级,东北证券,刘军,买入,2017-12-08
40,克来机电：外延拓展加速成长 谨慎增持评级,广发证券,罗立波,谨慎增持,2017-12-08
41,鼎汉技术：推出股权激励草案 买入评级,中泰证券,王华君,买入,2017-12-08
42,上海新阳：打造全方位半导体材料供应商 推荐评级,长城证券,杨超,推荐,2017-12-08
43,拓尔思：技术变现加速在即 买入评级,华金证券,谭志勇,买入,2017-12-08
44,东方锆业：锆产品涨价最受益标的 增持评级,申万宏源,徐若旭,增持,2017-12-08
45,ST生化：进入新的发展阶段 推荐评级,银河证券,李平祝,推荐,2017-12-08
46,祁连山：彻骨寒后甘方来 买入评级,国信证券,黄道立,买入,2017-12-08
47,中国联通：取得实质性进展 买入评级,国信证券,程成,买入,2017-12-08
48,科大讯飞：加深智能车载布局 买入评级,国海证券,宝幼琛,买入,2017-12-08
49,横店影视：院线渠道下沉后规模效应有望凸显 买入评级,国海证券,邵伟,买入,2017-12-08
50,华扬联众：媒介资源优势持续释放 增持评级,东北证券,颜书影,增持,2017-12-08
51,克来机电：拟收购众源 买入评级,安信证券,王书伟,买入,2017-12-07
52,深天马A：中小尺寸面板龙头开启新篇章 买入评级,国信证券,欧阳仕华,买入,2017-12-07
53,海大集团：巩固优势地位 强烈推荐评级,东兴证券,郑闵钢,强烈推荐,2017-12-07
54,闰土股份：公司量价齐升业绩有望持续超预期 增持评级,申万宏源,宋涛,增持,2017-12-07
55,长城汽车：11月销量略超预期 中性评级,平安证券,王德安,中性,2017-12-07
56,汉得信息：业务升级推升价值 买入评级,国信证券,高耀华,买入,2017-12-07
57,山西汾酒：国企新政助力汾酒改革 增持评级,山西证券,张旭,增持,2017-12-07
58,保利地产：飞扬的舞步 买入评级,中泰证券,倪一琛,买入,2017-12-07
59,阳谷华泰：扩张优势产能带来成长 买入评级,安信证券,袁善宸,买入,2017-12-07
60,东方财富：零售证券有望加速扩张 买入评级,东吴证券,丁文韬,买入,2017-12-07
61,新城控股：商业地产再提速 买入评级,山西证券,平海庆,买入,2017-12-07
62,新华保险：尽显价值真成长 推荐评级,长城证券,刘文强,推荐,2017-12-07
63,中航光电：军民融合典范 强烈推荐评级,长城证券,蔡维,强烈推荐,2017-12-07
64,京新药业：聚焦精神神经领域 强烈推荐评级,长城证券,彭学龄,强烈推荐,2017-12-07
65,合力泰：彰显公司高速成长决心 买入评级,东北证券,王建伟,买入,2017-12-07
66,保利地产：销售大增超预期 推荐评级,银河证券,陈智旭,推荐,2017-12-07
67,中天科技：围绕高端制造全面创新 预制棒产能大幅扩充,中银国际,吴友文,无,2017-12-07
68,赛轮金宇：向国际一流轮胎企业迈进 强烈推荐评级,长城证券,杨超,强烈推荐,2017-12-07
69,海兰信：牵手重要合作伙伴 强烈推荐评级,方正证券,安永平,强烈推荐,2017-12-07
70,上汽集团：整体销量稳健向上 买入评级,国信证券,梁超,买入,2017-12-07
71,华灿光电：扩产提效有望晋级LED芯片全球第一梯队 买入评级,渤海证券,徐勇,买入,2017-12-07
72,翰宇药业：原料药和制剂国际化开启新征程 强烈推荐评级,长城证券,赵浩然,强烈推荐,2017-12-07
73,特变电工：新能源业务贡献增长 推荐评级,长城证券,杨超,推荐,2017-12-07
74,威华股份：行业黑马渐露峥嵘 推荐评级,长城证券,杨超,推荐,2017-12-07
75,国投电力：火电有弹性 强烈推荐评级,长城证券,杨洁,强烈推荐,2017-12-07
76,超声电子：投资扩产特种PCB持续积累高端优势 买入评级,东北证券,赖彦杰,买入,2017-12-07
77,安科生物：产品线进一步丰富 增持评级,中泰证券,江琦,增持,2017-12-07
78,中航光电：卓越基因成就全球龙头 买入评级,申万宏源,周海晨,买入,2017-12-07
79,美亚光电：受益民营口腔诊疗机构增长 增持评级,国元证券,李茂娟,增持,2017-12-07
80,上汽集团：各品牌表现均衡 强烈推荐评级,平安证券,王德安,强烈推荐,2017-12-07
81,伟明环保：员工持股体现坚定信心 增持评级,西南证券,王颖婷,增持,2017-12-07
82,唐德影视：彰显对公司未来发展信心 增持评级,中泰证券,康雅雯,买入,2017-12-06
83,帝王洁具：布局瓷砖领域 买入评级,国海证券,谭倩,买入,2017-12-06
84,中顺洁柔：木浆价格回落增强盈利能力 买入评级,广发证券,赵中平,买入,2017-12-06
85,广汽集团：合资与自主共振 强烈推荐评级,平安证券,王德安,强烈推荐,2017-12-06
86,绝味食品：规模优势降本提效 买入评级,国海证券,余春生,买入,2017-12-06
87,天顺风能：全球风电产业链上的明珠 买入评级,申万宏源,韩启明,买入,2017-12-06
88,海大集团：夯实水产料龙头地位 买入评级,中泰证券,陈奇,买入,2017-12-06
89,天士力：慢病研发梯队形成 买入评级,西南证券,朱国广,买入,2017-12-06
90,福星股份：提速发展可期 增持评级,川财证券,宋红欣,增持,2017-12-06
91,中集集团：拟将空港设备业务注入中国消防 买入评级,中泰证券,王华君,买入,2017-12-06
92,北京文化：影视剧与艺人经纪业务稳定 买入评级,东北证券,颜书影,买入,2017-12-06
93,广电运通：新董事长上任预示AI方向 买入评级,申万宏源,刘洋,买入,2017-12-06
94,华宏科技：公司有望充分受益 增持评级,国海证券,冯胜,增持,2017-12-06
95,广州酒家：募投助力食品制造产能逐步释放 增持评级,申万宏源,刘乐文,增持,2017-12-06
96,铁汉生态：转债发行将助力订单加速转化 买入评级,中泰证券,何亚轩,买入,2017-12-06
97,鹿港文化：基本面技渐入佳境 买入评级,联讯证券,陈诤娴,买入,2017-12-06
98,华宇软件：AI+法律前景广 强烈推荐评级,方正证券,安永平,强烈推荐,2017-12-06
99,东江环保：强势布局水泥窑协同处置 买入评级,中信建投,李俊松,买入,2017-12-06
100,安信信托：行业转型期具有核心竞争力的信托标的 谨慎增持评级,广发证券,陈福,谨慎增持,2017-12-06
101,保利地产：投资力度持续 增持评级,东吴证券,齐东,增持,2017-12-06
102,中原环保：增资河南晟融开启水务+光伏新模式 增持评级,国海证券,谭倩,增持,2017-12-06
103,深天马A：中小尺寸面板龙头重装起航 买入评级,安信证券,孙远峰,买入,2017-12-06
104,闻泰科技：ODM龙头受益多元盈利模式和平台化战略 买入评级,申万宏源,骆思远,买入,2017-12-06
105,拓邦股份：短期调整不改智控龙头中长期核心价值 买入评级,中银国际,吴友文,买入,2017-12-06
106,贵州茅台：产能扩张将推动长期增长 买入评级,高华证券,廖绪发,买入,2017-12-06
107,韶钢松山：业绩弹性大 增持评级,国海证券,代鹏举,增持,2017-12-06
108,沃森生物：重磅产品未来销售有望超预期 强烈推荐评级,东兴证券,张金洋,强烈推荐,2017-12-06
109,合力泰：彰显公司发展信心 买入评级,安信证券,孙远峰,买入,2017-12-06
110,方大特钢：核心优势突出 买入评级,国海证券,代鹏举,买入,2017-12-05
111,众生药业：创新转型继续突破 买入评级,国海证券,胡博新,买入,2017-12-05
112,天士力：加速构建糖尿病慢病管理闭环 推荐评级,东兴证券,张金洋,推荐,2017-12-05
113,中集集团：拟将空港业务整体注入中国消防 买入评级,广发证券,罗立波,买入,2017-12-05
114,唐德影视：实际控制人继续增持彰显信心 买入评级,安信证券,焦娟,买入,2017-12-05
115,电连技术：产品线与客户扩张促爆发 买入评级,中泰证券,郑震湘,买入,2017-12-05
116,新城控股：土地投资稳健 推荐评级,方正证券,夏磊,推荐,2017-12-05
117,千方科技：大交通产业实践者 买入评级,华金证券,谭志勇,买入,2017-12-05
118,巨化股份：静待电子化学品业务放量 强烈推荐评级,东兴证券,杨若木,推荐,2017-12-05
119,奇信股份：员工持股增信心 推荐评级,新时代证券,王小勇,无,2017-12-05
120,赛意信息：激励促进未来发展 推荐评级,方正证券,安永平,推荐,2017-12-05
121,东江环保：强强联合开拓水泥窑协同处置 买入评级,国信证券,陈青青,买入,2017-12-05
122,唐德影视：实际控制人继续增持彰显信心 买入评级,安信证券,焦娟,买入,2017-12-05
123,电连技术：产品线与客户扩张促爆发 买入评级,中泰证券,郑震湘,买入,2017-12-05
124,新城控股：土地投资稳健 推荐评级,方正证券,夏磊,推荐,2017-12-05
125,华韩整形：收入规模保持稳定增长 下属医院持续加速整合,上海证券,杜臻雁,无,2017-12-05
126,千方科技：大交通产业实践者 买入评级,华金证券,谭志勇,买入,2017-12-05
127,方大特钢：核心优势突出 买入评级,国海证券,代鹏举,买入,2017-12-05
128,天士力：加速构建糖尿病慢病管理闭环 推荐评级,东兴证券,张金洋,推荐,2017-12-05
129,众生药业：创新转型继续突破 买入评级,国海证券,胡博新,买入,2017-12-05
130,深大通：线上线下营销业务同步发展  买入评级,安信证券,焦娟,买入,2017-12-05
131,兴业矿业：业绩进入快速发展期 买入评级,广发证券,巨国贤,买入,2017-12-05
132,天士力：有望分享海内外收益 买入评级,中信建投,贺菊颖,买入,2017-12-05
133,新城控股：再度上调盈利预测 买入评级,国信证券,区瑞明,买入,2017-12-05
134,中科创达：加码视觉领域 买入评级,国信证券,高耀华,买入,2017-12-05
135,东江环保：扩大固废处理业务版图 买入评级,国海证券,谭倩,买入,2017-12-05
136,盈峰环境：看好业绩加速释放 买入评级,中信建投,李俊松,买入,2017-12-05
137,海虹控股：海虹控股凤凰涅�� 买入评级,联讯证券,王凤华,买入,2017-12-04
138,百洋股份：业绩扎实彰显低估值优势 买入评级,安信证券,焦娟,买入,2017-12-04
139,我乐家居：加码布局全屋定制 买入评级,国海证券,谭倩,买入,2017-12-04
140,山西汾酒：未来业绩值得期待 买入评级,中信建投,张芳,买入,2017-12-04
141,美菱电器：静待汇兑与成本因素改善 增持评级,申万宏源,刘迟到,增持,2017-12-04
142,洲明科技：照明工程助力业绩飞跃 强烈推荐评级,方正证券,段迎晟,强烈推荐,2017-12-04
143,裕同科技：龙头高歌猛进 买入评级,国信证券,丰毅,买入,2017-12-04
144,合肥百货：金融板块弹性可期 买入评级,东北证券,李强,买入,2017-12-04
145,宇通客车：控股股东发行可交换债缓解资金压力 买入评级,国信证券,梁超,买入,2017-12-04
146,智飞生物：与中国妇基会合作 买入评级,中泰证券,江琦,买入,2017-12-04
147,紫金矿业：铜板块业绩有望快速增长 买入评级,广发证券,巨国贤,买入,2017-12-04
148,新国都：进入支付运营核心环节 买入评级,申万宏源,刘洋,买入,2017-12-04
149,康尼机电：公司业绩逐步改善 增持评级,上海证券,邵锐,增持,2017-12-04
150,浙江鼎力：助力北美市场开拓 买入评级,广发证券,罗立波,买入,2017-12-04
151,东江环保：签订绵阳投资协议 买入评级,东北证券,刘军,买入,2017-12-04
152,浙江鼎力：海外发展呈现加速 买入评级,中银国际,闵琳佳,买入,2017-12-04
153,航天信息：大数据核心子公司拟引入互联网战略投资者 买入评级,申万宏源,刘洋,买入,2017-12-04
154,易华录：蓝光落地领域获重大突破 买入评级,国海证券,宝幼琛,买入,2017-12-04
155,宇通客车：长期成长逻辑不改 买入评级,国信证券,梁超,买入,2017-12-04
156,岭南园林：订单进入密集释放期 强烈推荐评级,新时代证券,王小勇,无,2017-12-04
157,安井食品：强势切入小龙虾供应链优势巨大 买入评级,西南证券,朱会振,买入,2017-12-04
158,浙江龙盛：被忽略的间苯二酚涨价 买入评级,中银国际,余����,买入,2017-12-04
159,金禾实业：行业龙头综合竞争力强 买入评级,国海证券,代鹏举,买入,2017-12-04
160,建设机械：庞源租赁塔吊吨米利用率创新高 买入评级,国元证券,李茂娟,买入,2017-12-04
161,广信股份：光气布局有成长 买入评级,西南证券,黄景文,买入,2017-12-04
162,清新环境：非电领域稳步推进静待花开 买入评级,国海证券,谭倩,买入,2017-12-04
163,浙江鼎力：深入布局海外市场 买入评级,安信证券,王书伟,买入,2017-12-04
164,驰宏锌锗：缓解财务压力 买入评级,东北证券,刘立喜,买入,2017-12-04
165,林洋能源：助力N型电池发展 买入评级,中银国际,沈成,买入,2017-12-04
166,东江环保：大举进军西南市场 买入评级,中信建投,李俊松,买入,2017-12-04
167,中科创达：拟全资收购MMSOLUTIONSAD以强化计算机视觉竞争力 推荐评级,平安证券,闫磊,推荐,2017-12-04
168,上海家化：看好经营向上周期 买入评级,中泰证券,鞠兴海,买入,2017-12-04
169,九洲药业：长期看好CDMO板块发力 推荐评级,东兴证券,张金洋,推荐,2017-12-04
170,宇通客车：11月新能源销量大幅增长 买入评级,安信证券,衡昆,买入,2017-12-04
171,中科创达：拟并购图形图像算法公司MMSOLUTION,广发证券,刘雪峰,买入,2017-12-04
172,伊之密：伊哥砥砺前行 增持评级,上海证券,邵锐,增持,2017-12-04
173,喜临门：床垫龙头加速推进沙发业务 买入评级,国海证券,谭倩,买入,2017-12-04
174,赫美集团：聚焦奢侈品运营主业 买入评级,广发证券,洪涛,买入,2017-12-04
175,雪浪环境：华东危废新贵 强烈推荐评级,方正证券,郭丽丽,强烈推荐,2017-12-04
176,华友钴业：自有矿山投产有望持续超预期 买入评级,华金证券,林帆,买入,2017-12-04
177,星宇股份：具备全球车灯龙头潜质 买入评级,国信证券,梁超,买入,2017-12-04
178,东江环保：进军水泥窑协同处置 买入评级,中泰证券,杨心成,买入,2017-12-04
179,威孚高科：环保压力下静候业绩预期差 增持评级,国海证券,周绍倩,增持,2017-12-04
180,盈峰环境：彰显综合实力 买入评级,中泰证券,杨心成,买入,2017-12-04
181,华铭智能：腾讯战略合作全线开启 买入评级,安信证券,胡又文,买入,2017-12-04
182,鹿港文化：交易对方认购公司股票展现决心 买入评级,安信证券,焦娟,买入,2017-12-04
183,伟明环保：可转债发行收到一次反馈 买入评级,国信证券,陈青青,买入,2017-12-04
184,中国联通：未来或有较大改善空间 买入评级,国信证券,程成,买入,2017-12-04
185,中远海控：行业竞争格局优化 推荐评级,方正证券,韩振国,推荐,2017-12-04
186,岳阳林纸：5位高管增持彰显信心 买入评级,国信证券,陈青青,买入,2017-12-04
187,英搏尔：中低速电动车龙头 电控业务持续高增长,新时代证券,开文明,无,2017-12-04
188,远东传动：业绩有望厚积薄发 增持评级,渤海证券,张冬明,增持,2017-12-04
189,清新环境：看好非电后续发展 买入评级,申万宏源,刘晓宁,买入,2017-12-04
190,浙江鼎力：目标拓宽美国市场渠道 推荐评级,财富证券,何晨,推荐,2017-12-04
191,海螺水泥：水泥航母扬帆起航 买入评级,申万宏源,刘晓宁,买入,2017-12-04
192,晶盛机电：乘上半导体及光伏发展快车 买入评级,安信证券,王书伟,买入,2017-12-04
193,中科创达：公司实力进一步增强 增持评级,国海证券,宝幼琛,增持,2017-12-04
194,华域汽车：踏上重塑之路 买入评级,国信证券,梁超,买入,2017-12-04
195,宇通客车：补贴发放改善现金流 强烈推荐评级,平安证券,王德安,强烈推荐,2017-12-04
196,顺网科技：线下流量价值凸显 强烈推荐评级,长城证券,刘浩然,强烈推荐,2017-12-04
197,龙马环卫：龙马迈向新征程 买入评级,广发证券,罗立波,买入,2017-12-04
198,五粮液：看好明年量价齐升 买入评级,西南证券,朱会振,买入,2017-12-03
199,浙江鼎力：加速海外市场布局 强烈推荐评级,方正证券,吕娟,强烈推荐,2017-12-03
200,口子窖：受益稳健风格 买入评级,中泰证券,范劲松,买入,2017-12-03
201,帝龙文化：网游进入收获期 买入评级,中泰证券,康雅雯,买入,2017-12-03
202,岭南园林：引入战投达渡资产 强烈推荐评级,平安证券,严晓情,强烈推荐,2017-12-03
203,老白干酒：战略主攻次高端 强烈推荐评级,方正证券,薛玉虎,强烈推荐,2017-12-03
204,兴业矿业：公司步入业绩释放期 买入评级,国海证券,代鹏举,买入,2017-12-03
205,龙马环卫：定增驱动强劲发展 买入评级,安信证券,王书伟,买入,2017-12-03
206,超声电子：积极扩产特种PCB迎接战略客户及汽车电子新红利 买入评级,广发证券,许兴军,买入,2017-12-03
207,恒逸石化：炼化+化纤一体化龙头企业迅速崛起 买入评级,西南证券,商艾华,买入,2017-12-03
208,峨眉山A：大峨眉静待客流红利 强烈推荐评级,方正证券,贺燕青,强烈推荐,2017-12-03
209,常山北明：云数据中心带来新利润增长点 强烈推荐评级,方正证券,安永平,强烈推荐,2017-12-02
210,健帆生物：独步血灌百亿市场 强烈推荐评级,方正证券,周小刚,强烈推荐,2017-12-02
211,复星医药：仿制药市场份额有望大幅提升 买入评级,中泰证券,江琦,买入,2017-12-02
212,寒锐钴业：充分受益钴价上涨 增持评级,西南证券,刘岗,增持,2017-12-02
213,康尼机电：收购龙昕科技获证监会核准 买入评级,中泰证券,王华君,买入,2017-12-01
214,保利地产：资源获取优势凸显 推荐评级,银河证券,陈智旭,推荐,2017-12-01
215,国瓷材料：氧化锆产品链进一步延伸 买入评级,申万宏源,宋涛,买入,2017-12-01
216,保利地产：整合进程加速 买入评级,中银国际,卢骁峰,买入,2017-12-01
217,隆鑫通用：彰显对未来发展信心 买入评级,东吴证券,陈显帆,买入,2017-12-01
218,科伦药业：科伦首仿重磅产品为公司带来业绩增量 增持评级,东吴证券,全铭,增持,2017-12-01
219,英维克：外延并购拓宽领域 推荐评级,方正证券,吕娟 王永辉 ,推荐,2017-12-01
220,苏垦农发：实质受益土地流转 谨慎增持评级,广发证券,钱浩,谨慎增持,2017-12-01
221,兖州煤业：拟现金收购内蒙伊泰准东铁路25%股权 买入评级,安信证券,--,买入,2017-12-01
222,科达洁能：公司发展进入新阶段 买入评级,国海证券,谭倩,买入,2017-12-01
223,梦网集团：视频云发布会投资者交流纪要,国信证券,程成,无,2017-12-01
224,美亚柏科：政策推动电子数据取证发展 推荐评级,银河证券,钱劲宇,推荐,2017-12-01
225,国药一致：牵手沃博联有望提高零售业务盈利能力 谨慎增持评级,上海证券,魏�S,谨慎增持,2017-12-01
226,康尼机电：多元化业务驱动业绩上行 买入评级,安信证券,王书伟,买入,2017-12-01
227,信维通信：推出第二期员工持股计划 买入评级,国信证券,欧阳仕华,买入,2017-12-01
228,保利地产：内部整合加速 买入评级,中信建投,陈慎,买入,2017-12-01
229,东江环保：拓展西南区域市场可期 买入评级,东吴证券,袁理,买入,2017-12-01
230,东江环保：危废全国化布局逐渐成型 推荐评级,平安证券,皮秀,推荐,2017-12-01
231,英维克：外延并购拓宽领域 推荐评级,方正证券,吕娟,推荐,2017-12-01
232,高能环境：订单充盈蕴藏增长潜力 买入评级,华金证券,徐曼,买入,2017-12-01
233,富安娜：家具打开增量空间 买入评级,西南证券,蔡欣,买入,2017-12-01
234,喜临门：价格带进入高端 买入评级,中泰证券,笃慧,买入,2017-12-01
235,晶盛机电：投资半导体硅片领域 半导体设备有望加速放量,中银国际,杨绍辉,无,2017-12-01
236,永辉超市：公司推出限制性股票激励方案 买入评级,申万宏源,王俊杰,买入,2017-12-01
237,昊志机电：公司业务稳步增长 增持评级,国海证券,冯胜,增持,2017-12-01
238,信维通信：员工持股彰显管理层信心 增持评级,西南证券,王国勋,增持,2017-12-01
239,创业软件：医疗大数据业务迎突破 增持评级,东北证券,闻学臣,增持,2017-12-01
240,保利地产：整合进程加速 买入评级,中银国际,卢骁峰,买入,2017-12-01
241,兖州煤业：拟现金收购内蒙伊泰准东铁路25%股权 买入评级,安信证券,--,买入,2017-12-01
242,保利地产：资源获取优势凸显 推荐评级,银河证券,陈智旭,推荐,2017-12-01
243,康尼机电：收购龙昕科技获证监会核准 买入评级,中泰证券,王华君,买入,2017-12-01
244,国瓷材料：氧化锆产品链进一步延伸 买入评级,申万宏源,宋涛,买入,2017-12-01
245,信维通信：利益绑定共谋发展 推荐评级,平安证券,刘舜逢,推荐,2017-12-01
246,创业软件：医疗大数据业务迎突破 增持评级,东北证券,闻学臣,增持,2017-12-01
247,福能股份：优质地方综合能源平台 买入评级,东北证券,龚斯闻,买入,2017-12-01
248,数字政通：大城管+地下管网双轮驱动公司重回成长 买入评级,中信建投,程杲,买入,2017-12-01
249,锦江股份：门店持续扩张 买入评级,广发证券,安鹏,买入,2017-12-01
250,盛通股份：董事长增持接力员工持股 买入评级,中泰证券,王��,买入,2017-12-01
251,德赛电池：新能源制造大平台即将起航 强烈推荐评级,方正证券,谢恒,强烈推荐,2017-11-30
252,中国核电：海外华龙再获大单 买入评级,中信建投,徐伟,买入,2017-11-30
253,瀚蓝环境：固废项目储备充足 增持评级,国海证券,谭倩,增持,2017-11-30
254,信维通信：员工持股计划草案彰显长期成长信心 买入评级,安信证券,孙远峰,买入,2017-11-30
255,中电广通：量子产业最亮新星升起 买入评级,东吴证券,郝彪,买入,2017-11-30
256,保利地产：夯实资源护城河 买入评级,中泰证券,倪一琛,买入,2017-11-30
257,恒顺醋业：关注营销积极动作 买入评级,安信证券,苏铖,买入,2017-11-30
258,丽江旅游：市场整顿短期业绩承压 谨慎增持评级,广发证券,沈涛,谨慎增持,2017-11-30
259,合兴包装：新业务助力行业整合 买入评级,广发证券,申烨,买入,2017-11-30
260,分众传媒：稳坐楼宇媒体第一把交椅 买入评级,广发证券,旷实,买入,2017-11-30
261,东尼电子：长期看超微细线材下游拓展 谨慎推荐评级,银河证券,王绪丽,谨慎推荐,2017-11-30
262,天通股份：补强热工短板夯实进阶基础 买入评级,国海证券,王凌涛,买入,2017-11-30
263,众生药业：新药研发进展顺利 推荐评级,财富证券,刘雪晴,推荐,2017-11-30
264,千方科技：进军视频安防领域 增持评级,国信证券,高耀华,增持,2017-11-30
265,亚翔集成：再中晋华存储器洁净室3.5亿元项目 买入评级,申万宏源,李凡,买入,2017-11-30
266,新华保险：把握多重催化因素前的低吸良机 买入评级,东北证券,张经纬,买入,2017-11-30
267,重庆啤酒：坚定扩张信心 买入评级,安信证券,苏铖,买入,2017-11-30
268,八一钢铁：四季度业绩值得期待 买入评级,国海证券,代鹏举,买入,2017-11-30
269,中环股份：国产大硅片扬帆起航 增持评级,申万宏源,韩启明,增持,2017-11-30
270,中建信息：布局云计算转型 买入评级,国信证券,王念春,买入,2017-11-30
271,伊利股份：产品结构优化持续进行 买入评级,西南证券,朱会振,买入,2017-11-30
272,保利地产：综合实力雄厚 增持评级,东吴证券,齐东,增持,2017-11-30
273,丽江旅游：预计相关旅游资源存整合可能 增持评级,申万宏源,刘乐文,增持,2017-11-30
274,兴蓉环境：环保板块持续扩张 买入评级,广发证券,郭鹏,买入,2017-11-30
275,天奇股份：多元业务布局贡献业绩弹性 买入评级,安信证券,王书伟,买入,2017-11-30
276,太平鸟：大众时尚龙头启航 买入评级,东吴证券,马莉,买入,2017-11-30
277,信维通信：多产品线布局保持快速增长 买入评级,东吴证券,杨明辉,买入,2017-11-30
278,华懋科技：长期看好公司发展 买入评级,东北证券,刘军,买入,2017-11-30
279,兴蓉环境：稳定运营后显著增厚公司业绩 买入评级,东吴证券,袁理,买入,2017-11-30
280,久之洋：光电子产品成长空间广阔 谨慎推荐评级,银河证券,鞠厚林,谨慎推荐,2017-11-30
281,中宠股份：宠物食品龙头崛起 增持评级,西南证券,朱会振,增持,2017-11-30
282,亚翔集成：公司再获晋华项目大单 买入评级,东北证券,刘军,买入,2017-11-30
283,天顺风能：风电行业景气度回升中的低估值风塔龙头 买入评级,东北证券,龚斯闻,买入,2017-11-30
284,宋城演艺：市场规范化有利公司长期发展 买入评级,中信建投,林寰宇,买入,2017-11-30
285,智飞生物：牵手美年健康共建成人疫苗门诊 买入评级,华金证券,徐曼,无,2017-11-30
286,京山轻机：智能制造龙头横空出世 买入评级,国海证券,冯胜,买入,2017-11-30
287,南极电商：深耕品类高筑壁垒 买入评级,中信建投,张溢,买入,2017-11-30
288,中船科技：高价值业务积极开展 买入评级,广发证券,胡正洋,买入,2017-11-30
289,唐德影视：彰显对公司未来发展信心 买入评级,中泰证券,康雅雯,买入,2017-11-30
290,金圆股份：协同处�Z纵横危废 买入评级,东北证券,刘军,买入,2017-11-30
291,云南白药：混改红利逐步兑现 买入评级,广发证券,吴文华,买入,2017-11-30
292,南极电商：董事长拟增持股份 买入评级,东吴证券,马莉,买入,2017-11-30
293,阳谷华泰：新增产能将助力长期增长 买入评级,广发证券,王剑雨,买入,2017-11-30
294,科伦药业：创新研发布局进入收获期 买入评级,国海证券,胡博新,买入,2017-11-30
295,耐威科技：SILEX团队稳固 强烈推荐评级,方正证券,段迎晟,强烈推荐,2017-11-30
296,丽江旅游：成长迎来新阶段 增持评级,国信证券,曾光,增持,2017-11-30
297,鼎龙股份：打印耗材提供业绩支撑 推荐评级,财富证券,龙靓,推荐,2017-11-30
