,0,1,2,3,4
60,汽车：三季报整体偏淡 荐3股,长江证券,徐春,看好,2015-10-31
61,建材：业绩增速持续放缓 重点关注转型＋改革,银河证券,周松 黄骥 ,推荐,2015-10-31
62,电力：充电桩进入政策蜜月期 荐4股,广证恒生,姬浩,谨慎推荐,2015-10-31
63,日常消费品：畜禽养殖板块投资时间窗口再次显现 荐4股,国金证券,--,增持,2015-10-31
64,服装纺织：婴童市场成为热点 荐3股,申万宏源,王立平 秦聪 ,无,2015-10-30
65,日常消费品：二胎放开正逢其时 奶粉行业望景气回升,民生证券,陈柏儒,推荐,2015-10-30
66,电力：电动车和电改可关注 荐11股,齐鲁证券,曾朵红 沈成 ,增持,2015-10-30
67,造纸印刷包装：造纸因转型分化 荐3股,银河证券,马莉,谨慎推荐,2015-10-30
68,地产：姗姗来迟的利好 荐3股,爱建证券,左红英,强于大市,2015-10-30
69,公用事业：上网电价的潜在下调为可再生能源资金和装机容量带来支撑,高华证券,何方,无,2015-10-30
70,日常消费品：全面二胎影响可能有限 但仍看好伊利,平安证券,文献,强于大市,2015-10-30
71,医疗保健：二孩政策终放开 荐14股,东吴证券,洪阳,无,2015-10-30
72,公用事业：十三五全国新增13万个建制村环境综合整治 荐4股,广证恒生,姬浩,谨慎推荐,2015-10-30
73,服装纺织：全面放开二胎 荐4股,平安证券,于旭辉,强于大市,2015-10-30
74,建材：水泥市场价格平稳 玻璃价格小幅上涨,申万宏源,王丝语,无,2015-10-30
75,造纸印刷包装：轻工多股受益 荐5股,中信建投,花小伟,增持,2015-10-30
76,医疗保健：国家全面实施二孩政策,上海证券,魏�S,增持,2015-10-30
77,医疗保健：二胎全面放开 利好有望兑现,长城证券,朱政,推荐,2015-10-30
78,工业综合：民用空间基础设施规划发布 荐5股,广发证券,真怡,买入,2015-10-30
79,日常消费品：日报 荐6股,中银国际,杨天明 程一胜 ,增持,2015-10-30
80,医疗保健：儿科用药企业全面受益 荐5股,西南证券,朱国广,强于大市,2015-10-30
81,医疗保健：二胎助力二代测序在优生优育扩容30 亿元,广证恒生,赵巧敏,无,2015-10-30
82,旅游酒店：巴西奥运会期间将对外国游客免签,银河证券,周颖,无,2015-10-30
83,半导体、电子设备：研究综述,东吴证券,蔡磊,无,2015-10-30
84,化工：日报,国海证券,代鹏举,推荐,2015-10-30
85,家用电器：老板稳健 华帝突破  ,齐鲁证券,王颖华,增持,2015-10-30
86,服装纺织：盼政策效果达预期 荐2股,国金证券,张斌 王冯 ,增持,2015-10-30
87,化工：业绩为王 荐6股,东兴证券,梁博 杨若木 ,中性,2015-10-30
88,日常消费品：2015年秋季糖酒会落幕 荐4股,东兴证券,徐昊 焦凯 ,看好,2015-10-30
89,医疗保健：健康中国 改革提速,华安证券,刘洋,增持,2015-10-30
90,公用事业：美丽中国政策性专项资金助力环保产业发展 荐5股,银河证券,邹序元,推荐,2015-10-30
91,日常消费品：母婴市场嗷嗷待哺 荐3股,申万宏源,曾郁文,无,2015-10-30
92,日常消费品：周报,太平洋证券,王学谦,看好,2015-10-30
93,公用事业：综合服务大有可为 荐8股,安信证券,邵琳琳,领先大市,2015-10-30
94,旅游酒店：业绩稳固增长,申万宏源,孙妍,无,2015-10-30
95,公用事业：三代核电技术AP1000主泵过审 荐2股,国金证券,张帅 姚遥 ,增持,2015-10-30
96,信息科技：计算机行业动态日报,银河证券,沈海兵 田杰华 赵乃迪 ,无,2015-10-30
97,医疗保健：利好儿科类企业 荐3股,广发证券,张其立,买入,2015-10-30
98,医疗保健：政策护航 业绩支撑 ,恒泰证券,--,无,2015-10-30
99,医疗保健：健康中国上升为国家战略 荐10股,平安证券,魏巍 邹敏 叶寅 ,强于大市,2015-10-30
100,电力：北京新能源小客车指标100%配置 荐5股,渤海证券,伊晓奕,看好,2015-10-30
101,公用事业：维持四季度超配观点 荐4股,东吴证券,陈显帆 黄海方 ,无,2015-10-29
102,医疗保健：五中全会公报利好二胎与健康中国,东兴证券,杨若木 刘阳 ,看好,2015-10-29
103,日常消费品：日报 荐6股,中银国际,杨天明 程一胜 ,增持,2015-10-29
104,媒体：光线成立彩条屋影业发力动漫与游戏 荐7股,中银国际,旷实,增持,2015-10-29
105,媒体：继续看好体育产业 荐5股,渤海证券,齐艳莉,看好,2015-10-29
106,公用事业：竞争性环节放开之前电价仍需调整 荐5股,长江证券,童飞,看好,2015-10-29
107,地产：抹平的婴儿潮再起波澜 老龄化并不老,华泰证券,谢皓宇,增持,2015-10-29
108,建材：河南郑州和湖北地区水泥价格上涨 玻璃市场大稳小动,申万宏源,王丝语,无,2015-10-29
109,公用事业：主泵技术终攻克 核电复兴路坦荡,国联证券,皮斌,优异,2015-10-29
110,旅游酒店：携程牵手去哪儿 邮轮市场发展迅猛,银河证券,周颖,无,2015-10-29
111,日常消费品：全面放开二胎利好婴童食品行业,方正证券,薛玉虎 刘洁铭 ,推荐,2015-10-29
112,汽车：撬动新能源汽车大市场 荐5股,民生证券,崔琰,推荐,2015-10-29
113,家用电器：景气度持续增长 荐2股,广证恒生,王亮,谨慎推荐,2015-10-29
114,有色金属：碳酸锂价格全面上行 荐3股,广发证券,巨国贤 宋小庆 ,买入,2015-10-29
115,半导体、电子设备：电力电子元器件行业是智能电网的助推器 ,东吴证券,刘婷 曹飞 ,无,2015-10-29
116,日常消费品：全面二胎如期而至 奶粉行业直接受益,华泰证券,苏青青 贺琪 ,增持,2015-10-29
117,医疗保健：健康中国写进五全会公告 相关领域值得注,国金证券,李涛 李敬雷 ,增持,2015-10-29
118,公用事业：效果导向下关注四大趋势 荐7股,东吴证券,袁理,无,2015-10-29
119,日常消费品：复苏中成长空间不改 进口酒冲击引发战略调整,银河证券,李琰,推荐,2015-10-28
120,医疗保健：一带一路卫生交流合作三年实施方案发布 荐4股,渤海证券,王雯,中性,2015-10-28
121,汽车：丰田放大招 科力远与高富帅做朋友,广证恒生,姬浩,谨慎推荐,2015-10-28
122,建材：河南平顶山 广东和江西地区水泥价格上涨 ,申万宏源,王丝语,无,2015-10-28
123,机械制造：高端装备有望受益 荐6股,东兴证券,陈显帆,无,2015-10-28
124,化工：化工行业日报,国海证券,代鹏举,推荐,2015-10-28
125,日常消费品：日报 荐6股,中银国际,杨天明 程一胜 ,增持,2015-10-28
126,日常消费品：布局禽产业链正当时 荐4股,国海证券,谭倩,推荐,2015-10-28
127,公用事业：国开发展基金到底咋回事 荐4股,东吴证券,袁理,无,2015-10-28
128,公用事业：职业教育 即将放开的千亿级蓝海,申万宏源,孟烨勇 谢伟玉 ,无,2015-10-28
129,化工：染料行业分析报告,东吴证券,赵昕怡,无,2015-10-28
130,日常消费品：十三五规划审议在即 布局农业现代化,安信证券,吴立,领先大市,2015-10-28
131,旅游酒店：携程与去哪儿联姻 荐3股,渤海证券,伊晓奕,无,2015-10-28
132,金融：双降向市场注入流动性 助力反弹行情,中银国际,魏涛 郭晓露 ,增持,2015-10-28
133,日常消费品：复苏中成长空间不改 进口酒冲击引发战略调整,银河证券,李琰,推荐,2015-10-28
134,信息科技：云计算+数据产业展翅正当时 荐8股,爱建证券,侯佳林,强于大市,2015-10-28
135,医疗保健：美国医药流通发展启示录 荐3股,东兴证券,刘阳 杨若木 ,看好,2015-10-28
136,日常消费品：产业视角看快速发展的进口葡萄酒市场,齐鲁证券,胡彦超,增持,2015-10-28
137,旅游酒店：航企频推新航线 争相布局一带一路沿线国家,银河证券,周颖,无,2015-10-28
138,信息科技：百度和携程股权互换交易,中银国际,刘志成,无,2015-10-28
139,汽车：电解质价格上行 行业迎来量价齐升,华泰证券,谢志才 冯冲 姚宏光 ,增持,2015-10-28
140,信息科技：把握移动互联时代的流量经营创新机遇 荐5股,中银国际,吴友文,增持,2015-10-28
141,金融：最新货币宽松政策对银行业的影响,中银国际,魏涛,无,2015-10-28
142,汽车：总理批示加快发展新能源汽车 荐5股,渤海证券,郑连声,无,2015-10-28
143,金融：开启投资美妙时刻 荐5股,国信证券,陈福,无,2015-10-28
144,信息科技：百度和携程股权互换交易点评,中银国际,刘志成,无,2015-10-28
145,日常消费品：2016年再现黄金时代 荐4股,东吴证券,马浩博,无,2015-10-28
146,有色金属：看好宁波韵升 荐1股,西南证券,兰可,无,2015-10-28
147,电气设备：三大亮点五大方向聚焦改革红利 荐7股,方正证券,周紫光,推荐,2015-10-28
148,日常消费品：继续守猪加禽 荐4股,安信证券,吴立,领先大市,2015-10-28
149,信息科技：企业应该如何估值,国信证券,王学恒,无,2015-10-28
150,商业零售：业绩超预期 云计算高增长 ,广发证券,洪涛,无,2015-10-28
151,信息科技：我们为什么看好人工智能 荐6股,安信证券,胡又文,领先大市,2015-10-27
152,日常消费品：农业信息化将是四季度支农政策的焦点与核心 荐4股,申万宏源,赵金厚 宫衍海 ,无,2015-10-27
153,医疗保健：苏州医药价格两降一升 以药养医破冰持续,国信证券,江维娜 邓周宇 ,无,2015-10-27
154,公用事业：生态文明迎利好 荐3股,平安证券,余兵,强于大市,2015-10-27
155,家用电器：双降提振市场信心 荐4股,安信证券,蔡雯娟,领先大市,2015-10-27
156,公用事业：加强生态文明建设纳入十三五规划 荐4股,渤海证券,任宪功,看好,2015-10-27
157,建材：河南地区水泥价格上涨 玻璃市场走势良好,申万宏源,王丝语,无,2015-10-27
158,信息科技：关注云计算领域投资机会 荐14股,方正证券,赵成,中性,2015-10-27
159,金融：不良持续上升 荐3股,民族证券,于娃丽,看好,2015-10-27
160,日常消费品：日报 荐6股,中银国际,杨天明 程一胜 ,增持,2015-10-27
161,建材：部分三季报出炉基本符合预期 荐2股,中信建投,王愫,增持,2015-10-27
162,日常消费品：农业信息化将是四季度支农政策的焦点与核心 荐4股,申万宏源,赵金厚 宫衍海 ,无,2015-10-27
163,地产：交易量稳定 但一线城市的土地出让大幅攀升,高华证券,李薇,无,2015-10-27
164,医疗保健：增速即将见底,中银国际,王军,无,2015-10-27
165,信息科技：转向年底行情挖掘 荐4股,渤海证券,齐艳莉,无,2015-10-27
166,电力：用电需求不佳是重要制约因素 荐5股,银河证券,邹序元 周然 ,推荐,2015-10-27
167,信息科技：十三五重点关注IDC及云计算和北斗产业 荐6股,东北证券,龚斯闻,优于大势,2015-10-27
168,日常消费品：北京地区白酒经销商调研报告 荐3股,长城证券,朱政,推荐,2015-10-27
169,地产：板块估值修复 荐14股,中银国际,田世欣 袁豪 ,增持,2015-10-27
170,汽车：上游材料公司股价将迎来上涨 荐2股,华泰证券,谢志才 冯冲 姚宏光 ,增持,2015-10-27
171,日常消费品：做大做强龙头粮企有利于保障粮食安全,华融证券,张科然,看好,2015-10-27
172,日常消费品：肉鸡产品价格快速回升 行业反转趋势确立,申万宏源,赵金厚 宫衍海 ,无,2015-10-27
173,信息科技：我们为什么看好人工智能 荐6股,安信证券,胡又文,领先大市,2015-10-27
174,公用事业：生态文明迎利好 荐3股,平安证券,余兵,强于大市,2015-10-27
175,医疗保健：苏州医药价格两降一升 以药养医破冰持续,国信证券,江维娜 邓周宇 ,无,2015-10-27
176,建材：河南地区水泥价格上涨 玻璃市场走势良好,申万宏源,王丝语,无,2015-10-27
177,信息科技：关注云计算领域投资机会 荐14股,方正证券,赵成,中性,2015-10-27
178,日常消费品：近期集中关注三季报,华融证券,金春萍,看好,2015-10-27
179,旅游酒店：国务院 北京中外合资旅行社可经营出境游,银河证券,周颖,无,2015-10-27
180,公用事业：环保产业进入新纪元 荐6股,安信证券,邵琳琳,领先大市,2015-10-26
181,金融：央行双降利好券商板块 荐3股,东北证券,周思立,优于大势,2015-10-26
182,地产：利好地产板块 荐3股,爱建证券,左红英,强于大市,2015-10-26
183,信息科技：最大趋势全面验证阶段到来 荐9股,申万宏源,刘洋 刘智 ,中性,2015-10-26
184,汽车：产业链资讯第42期 荐5股,东北证券,杜长春,无,2015-10-26
185,半导体、电子设备：苹果会给智能汽车带来什么 荐12股,安信证券,赵晓光 郑震湘 邵洁 ,领先大市,2015-10-26
186,金融：车险市场化改革大举扩围,华融证券,赵莎莎,看好,2015-10-26
187,化工：油价接近底部 荐5股,中信建投,罗婷,中性,2015-10-26
188,机械制造：北斗前景可期 荐6股,太平洋证券,刘倩倩,看好,2015-10-26
189,地产：积极配置改革 转型地产股,国信证券,区瑞明 朱宏磊 ,无,2015-10-26
190,汽车：狭义乘用车增速如期转正 荐2股,广发证券,张乐,买入,2015-10-26
191,化工：原油价格继续走跌,开源证券,李文静,看好,2015-10-26
192,媒体：影视娱乐板块持续稳健 荐3股,西南证券,刘言,强于大市,2015-10-26
193,机械制造：周报 荐7股,开源证券,田渭东,看好,2015-10-26
194,金融：促低成本信贷流向实体经济 荐4股,中信建投,杨荣 张明 ,增持,2015-10-26
195,煤炭石油：动力煤煤价延续跌势 焦煤价格周内稳定,开源证券,张月彗,中性,2015-10-26
196,商业零售：继续首推百大集团和国企改革相关标的 荐6股,申万宏源,王俊杰,无,2015-10-26
197,汽车：北京取消新能车摇号 短期和局部影响不大,华融证券,赵宇,中性,2015-10-26
198,地产：霜降起东风 荐3股,中信建投,苏雪晶,买入,2015-10-26
199,家用电器：推荐业绩增速确定的公司 荐4股,申万宏源,刘迟到 周海晨 ,无,2015-10-26
200,建材：预期差促成因素正逐步累积 荐5股,东兴证券,赵军胜,看好,2015-10-26
201,化工：走势趋稳 关注三季报行情,华融证券,丁思德,看好,2015-10-26
202,媒体：移动互联网效果评估标准正式发布 荐7股,国海证券,孔令峰,推荐,2015-10-26
203,机械制造：继续重推智能中国 荐10股,安信证券,邹润芳,同步大市,2015-10-26
204,金融：资本市场服务周报,上海证券,虞婕雯,增持,2015-10-26
205,工业综合：周报,华融证券,赵宇,看好,2015-10-26
206,机械制造：中英将在轨交领域展开合作 荐10股,长江证券,刘军,看好,2015-10-26
207,汽车：限购取消 荐3股,中银国际,彭勇,增持,2015-10-26
208,媒体：黄金周后警惕行业估值回调风险 荐3股,东北证券,周思立,同步大势,2015-10-26
209,地产：地产基本面修复可期 荐6股,安信证券,陈天诚,领先大市,2015-10-26
210,医疗保健：寻找健康中国产业之势 荐3股,太平洋证券,景莹 祝琳琪 ,看好,2015-10-26
211,工业综合：稳增长政策初步显效 荐9股,长江证券,范超,看好,2015-10-26
212,公用事业：十三五期间总投资或达17万亿 荐3股,太平洋证券,姚鑫,看好,2015-10-26
213,化工：静待新一轮库存周期启动 荐8股,中信建投,罗婷,中性,2015-10-26
214,地产：成交走势平稳 荐9股,平安证券,王琳 杨侃 ,强于大市,2015-10-26
215,工业综合：震荡中加大军工配置 继续看好四季度军改预期,银河证券,鞠厚林 傅楚雄 ,推荐,2015-10-26
216,半导体、电子设备：估值分化 荐15股,华泰证券,张�J,增持,2015-10-26
217,金融：霜降前双降券商板块又一催化剂 荐3股,国盛证券,贾菲,无,2015-10-26
218,交通运输：关注三大航整合后续进展 荐12股,申万宏源,王俊杰,中性,2015-10-26
219,媒体：票房符合预期 荐3股,上海证券,滕文飞,增持,2015-10-26
220,建材：继续关注稳增长+国企改革推进 荐6股,申万宏源,王丝语,无,2015-10-26
221,机械制造：关注智能制造与环保 荐8股,东北证券,吴江涛,优于大势,2015-10-26
222,化工：15年3季度业绩前瞻,中银国际,刘志成,无,2015-10-26
223,金融：央行双降利好券商板块 荐3股,东北证券,周思立,优于大势,2015-10-26
224,公用事业：环保产业进入新纪元 荐6股,安信证券,邵琳琳,领先大市,2015-10-26
225,地产：利好地产板块 荐3股,爱建证券,左红英,强于大市,2015-10-26
226,化工：油价接近底部 荐5股,中信建投,罗婷,中性,2015-10-26
227,日常消费品：关注底部复苏改善空间,银河证券,李琰,推荐,2015-10-26
228,信息科技：最大趋势全面验证阶段到来 荐9股,申万宏源,刘洋 刘智 ,中性,2015-10-26
229,汽车：产业链资讯第42期 荐5股,东北证券,杜长春,无,2015-10-26
230,机械制造：北斗前景可期 荐6股,太平洋证券,刘倩倩,看好,2015-10-26
231,半导体、电子设备：苹果会给智能汽车带来什么 荐12股,安信证券,赵晓光 郑震湘 邵洁 ,领先大市,2015-10-26
232,金融：车险市场化改革大举扩围,华融证券,赵莎莎,看好,2015-10-26
233,媒体：影视娱乐板块持续稳健 荐3股,西南证券,刘言,强于大市,2015-10-26
234,地产：积极配置改革 转型地产股,国信证券,区瑞明 朱宏磊 ,无,2015-10-26
235,化工：原油价格继续走跌,开源证券,李文静,看好,2015-10-26
236,汽车：狭义乘用车增速如期转正 荐2股,广发证券,张乐,买入,2015-10-26
237,交通运输：招商外运或将重组 建议布局物流板块,安信证券,姜明,领先大市,2015-10-26
238,金融：关注板块三季报成绩 荐4股,平安证券,励雅敏 黄耀锋 ,强于大市,2015-10-26
239,建材：水泥玻璃价格连续上涨 荐3股,广发证券,邹戈 谢璐 ,买入,2015-10-26
240,造纸印刷包装：轻工制造行业周报,华融证券,周悦,看好,2015-10-26
241,金融：降息降准 有利于资金成本银行资产质量 ,高华证券,李南,无,2015-10-26
242,金融：央行双降利好证券板块 券商业绩有望触底反弹,中航证券,符�D,增持,2015-10-26
243,有色金属：金属价格熊途再现 谨防后市回落,华融证券,丁思德,看好,2015-10-26
244,公用事业：环保政策将持续加码 荐5股 ,广发证券,郭鹏 陈子坤 安鹏 ,买入,2015-10-26
245,公用事业：用电量结构调整彰显经济转型成果 荐17股,申万宏源,刘晓宁 叶旭晨 ,无,2015-10-26
246,信息科技：从美国三大科技巨头业绩爆表看云产链投资机会 荐11股,安信证券,李伟,领先大市,2015-10-26
247,机械制造：周报 荐7股,开源证券,田渭东,看好,2015-10-26
248,信息科技：资本推动携程去哪儿联姻 百度成为受益者,国金证券,张帅,增持,2015-10-26
249,信息科技：国情为纲 荐5股,光大证券,刘晓波,买入,2015-10-26
250,汽车：银十行情继续 荐1股,民族证券,曹鹤,无,2015-10-26
251,医疗保健：关注健康中国主题投资机会 荐4股,国海证券,谭倩,推荐,2015-10-26
252,化工：周报2015年第43周,开源证券,李文静,看好,2015-10-26
253,金融：行情回暖催生两融余额持续回升,开源证券,张月彗,看好,2015-10-26
254,公用事业：政策东风强劲吹 荐10股,国金证券,张帅,增持,2015-10-26
255,信息科技：云计算浪潮全面来袭 荐7股,安信证券,胡又文,领先大市,2015-10-26
256,商业零售：电商股预热 荐4股,东兴证券,徐昊 史琨 ,看好,2015-10-26
257,公用事业：生态文明首入五年规划 荐7股,东吴证券,袁理,无,2015-10-26
258,化工：国际油价弱势震荡 荐5股,渤海证券,张敬华,无,2015-10-26
259,造纸印刷包装：继续推荐稳稳的幸福 荐11股,申万宏源,周海晨 屠亦婷 丁智艳 ,无,2015-10-26
260,化工：新政或倒逼煤化工产业升级,国海证券,代鹏举,推荐,2015-10-26
261,有色金属：华为涉足商用石墨烯 板块热度不减,华泰证券,陈雳,增持,2015-10-26
262,公用事业：光伏板块行情可持续 荐3股,国金证券,姚遥 张帅 ,增持,2015-10-26
263,电力：持续看好新能源汽车和特高压板块 荐7股,银河证券,张玲,推荐,2015-10-26
264,金融：周报,上海证券,虞婕雯 王兴林 ,增持,2015-10-26
265,机械制造：中国真正进入高铁时代 荐4股,华泰证券,章诚 肖群稀 秦瑞 ,增持,2015-10-26
266,旅游酒店：纺织服装行业周报,华融证券,易华强,看好,2015-10-26
267,化工：聚合MDI止跌反弹 荐5股,申万宏源,麦土荣 林开盛 ,无,2015-10-26
268,汽车：政策利好不断加码 荐18股,开源证券,李文静,看好,2015-10-26
269,媒体：甄选优质标的机会 荐8股,长江证券,刘疆,看好,2015-10-26
270,汽车：北京新能源汽车摇号取消利好行业发展 荐5股,长城证券,曲小溪,推荐,2015-10-26
271,有色金属：双降有助提升低估值风险偏好 荐2股,申万宏源,徐若旭,无,2015-10-26
272,工业综合：FAA认证前期影响甚微 荐4股,东北证券,吴江涛,优于大势,2015-10-26
273,公用事业：中网扭亏为盈 网球经济发展正当时,中信建投,陈烨远 徐博 ,无,2015-10-26
274,金融：如何在市场持续震荡之际布局保险股 荐3股,高华证券,李南,无,2015-10-26
275,机械制造：兵器集团资本运作加速 荐6股,东吴证券,陈显帆,无,2015-10-26
276,地产：政策望继续放松 荐10股,中银国际,袁豪 田世欣 ,无,2015-10-26
277,有色金属：上周金属价格震荡回调 荐4股,长城证券,耿诺,中性,2015-10-26
278,有色金属：放水双降齐行 市场博弈依旧,广发证券,巨国贤 宋小庆 陈子坤 ,买入,2015-10-26
279,有色金属：短期波折无碍长期趋势,西南证券,兰可,无,2015-10-26
280,信息科技：数据＋产业＋金融行情如期演绎 ,申万宏源,刘洋 刘智 ,无,2015-10-26
281,公用事业：聚焦中美气候变化联合声明之氢氟碳化物~减排及治理,国都证券,--,无,2015-10-26
282,工业综合：霜降时节的双降对建筑行业影响点评,广发证券,唐笑,买入,2015-10-26
283,家用电器：关注类债白电投资价值 荐5股,长江证券,徐春,看好,2015-10-26
284,煤炭石油：不负众望 荐5股,中信建投,李俊松 王�t佳 万炜 ,买入,2015-10-26
285,化工：继续看好新材料 荐5股,安信证券,王席鑫 孙琦祥 ,同步大市,2015-10-26
286,日常消费品：日报 荐6股,中银国际,杨天明 程一胜 ,增持,2015-10-26
287,旅游酒店：百度与携程换股 携程将成去哪儿最大股东,银河证券,周颖,无,2015-10-26
288,机械制造：工业4.0主题持续 荐10股,银河证券,王华君,谨慎推荐,2015-10-26
289,化工：油价延续低位震荡 荐4股,国金证券,蒋明远,增持,2015-10-26
290,化工：原油价格下跌 荐8股,广发证券,王剑雨 郭敏 ,持有,2015-10-26
291,化工：国际油价继续快速下挫 荐15股,长城证券,陈宏亮 杨超 余���� ,中性,2015-10-26
292,商业零售：共筑双11主题行情 荐4股,平安证券,徐问,中性,2015-10-26
293,汽车：新常态下一道亮丽的风景线 荐14股,渤海证券,郑连声,看好,2015-10-26
294,机械制造：高铁项目仍值得期待 荐8股,申万宏源,赵隆隆 陈超 曲伟 ,无,2015-10-26
295,金融：双降如期而至 荐4股,中信建投,杨荣,增持,2015-10-26
296,日常消费品：关注政策和业绩支撑 荐3股,国联证券,王承,优异,2015-10-26
297,日常消费品：健康中国概念股涨幅大 荐9股,中信建投,黄付生,买入,2015-10-26
