,0,1,2,3,4
41,金融：10月金融数据点评 荐5股,广发证券,沐华 屈俊 ,买入,2016-11-14
42,有色金属：通胀起舞 荐5股,财富证券,龙靓,谨慎推荐,2016-11-14
43,信息科技：工信部解读《工业控制系统信息安全防护指南》,华融证券,安静,看好,2016-11-14
44,商业零售：年末推荐险资举牌股 荐4股,申万宏源,王俊杰,中性,2016-11-14
45,金融：深港通临近利好券商股 荐3股,方正证券,林喜鹏,推荐,2016-11-14
46,医疗保健：升级与变革同行 荐4股,华安证券,--,增持,2016-11-14
47,信息科技：双11消费金融唱主角 荐20股,银河证券,沈海兵,推荐,2016-11-14
48,服装纺织：新型电商如火如荼 荐9股,申万宏源,王立平 秦聪 ,看好,2016-11-14
49,金融：抑制资产泡沫或将限制货币政策空间 荐6股,广发证券,屈俊 沐华 ,买入,2016-11-14
50,公用事业：近三年投资有望迅速增加 荐6股,平安证券,余兵,强于大市,2016-11-14
51,工业综合：逐渐增加军工配置 荐6股,申万宏源,薄娉婷,看好,2016-11-14
52,公用事业：土壤污染管理办法征求意见 荐17股,西南证券,王颖婷,无,2016-11-14
53,地产：政策风险释放 荐1股,方正证券,任泽平,推荐,2016-11-14
54,媒体：川普获胜是意料之外还是情理之中,中航证券,薄晓旭,无,2016-11-14
55,半导体、电子设备：固态锂电产业化序幕拉开 荐1股,东北证券,王小勇,优于大势,2016-11-14
56,工业综合：商业航天迈出关键一步 荐5股,东兴证券,杨若木,看好,2016-11-14
57,媒体：传媒行业估值具吸引力 建议精选龙头个股,国海证券,孔令峰,推荐,2016-11-14
58,电气设备：看好风电行业发展和乘用车电气化趋势 荐19股,广发证券,陈子坤 王理廷 ,买入,2016-11-14
59,金融：货政报告注重抑制资产泡沫 荐6股,平安证券,励雅敏,强于大市,2016-11-14
60,造纸印刷包装：O2O模式前景看好 荐11股,国金证券,揭力,增持,2016-11-14
61,地产：成交持续降温 荐12股,中银国际,卢骁峰,中立,2016-11-14
62,农药化肥：复合肥行业有望回暖 荐4股,申万宏源,马昕晔 宋涛 ,看好,2016-11-14
63,家用电器：推荐或受益黑电竞争格局变化的海信电器 荐3股,申万宏源,刘迟到 周海晨 ,看好,2016-11-14
64,医疗保健：海外医药月报,广发证券,贺菊颖,无,2016-11-14
65,化工：推荐华鲁恒升 荐16股,长城证券,余���� 顾锐 ,推荐,2016-11-14
66,商业零售：推荐布局安全边际高且股价倒挂的险资举牌个股 荐3股,申万宏源,王俊杰,看好,2016-11-14
67,医疗保健：国家卫计委等6部委联合发布《医药工业发展规划指南》 荐2股,山西证券,张旭,无,2016-11-14
68,信息科技：网络安全板块投资价值凸显 荐4股,联讯证券,王凤华,增持,2016-11-14
69,半导体、电子设备：AI与智能驾驶时代即将到来 荐3股,长城证券,赵成,无,2016-11-14
70,化工：橡胶大幅上涨 荐7股,东兴证券,梁博 杨行远 廖鹏飞 ,中性,2016-11-14
71,汽车：把握技术升级下的国产化机遇 荐3股,中泰证券,沈成,增持,2016-11-14
72,金融：静待催化 荐4股,财富证券,杨莞茜,推荐,2016-11-14
73,医疗保健：重点公司全年业绩展望 荐10股,光大证券,张明芳 刘阳 ,增持,2016-11-14
74,化工：原油和乙烯价格回调 荐8股,申万宏源,谢建斌,看好,2016-11-14
75,媒体：开启我国千亿市场 荐15股,中泰证券,康雅雯,增持,2016-11-14
76,机械制造：工程机械显复苏迹象 荐10股,宏信证券,汪翔,无,2016-11-14
77,商业零售：线下零售平稳 荐7股,国金证券,徐问,增持,2016-11-14
78,工业综合：上周军工板块上涨1.13% 跑输沪深300指数,华融证券,张迪,看好,2016-11-14
79,医疗保健：盘面与政策趋暖 荐12股,平安证券,叶寅 魏巍 ,强于大市,2016-11-14
80,有色金属：短线逢低配铜 荐8股,联讯证券,郭佳楠,中性,2016-11-14
81,商业零售：期待政策面支持消费 荐6股,光大证券,唐佳睿,增持,2016-11-14
82,媒体：关注教育及传媒低估龙头股 荐11股,广证恒生,李亚军,谨慎推荐,2016-11-14
83,建材：三北进入错峰生产期 南方价格继续上行,华融证券,贺众营,中性,2016-11-14
84,工业综合：发改委发文加快通用航空示范推广 荐6股,太平洋证券,刘倩倩,看好,2016-11-14
85,日常消费品：继续推荐白酒 荐10股 ,申万宏源,吕昌 潘�[ ,看好,2016-11-14
86,地产：投资同比增速保持稳健 荐3股,高华证券,王逸 李薇 ,无,2016-11-14
87,医疗保健：回避估值虚高个股 荐5股,爱建证券,侯佳林,同步大市,2016-11-14
88,媒体：教育资产证券化提速可期 荐6股,上海证券,张涛,增持,2016-11-14
89,医疗保健：医药行业周报,华融证券,张科然 祝琳琪 ,看好,2016-11-14
90,信息科技：预计短期仍将维持震荡 荐5股,渤海证券,王洪磊,看好,2016-11-14
91,有色金属：骑稳有色商品牛 荐5股,国金证券,贺国文,买入,2016-11-14
92,工业综合：预计军工面临上涨波段 荐11股,银河证券,鞠厚林 傅楚雄 李良 ,推荐,2016-11-14
93,建材：关注基建投资预期 荐4股,申万宏源,孟烨勇,看好,2016-11-14
94,化工：化工品市场整体向好 荐5股,渤海证券,张敬华,看好,2016-11-14
95,信息科技：第三届世界互联网大会倒计时 荐6股,中信建投,武超则 崔晨 于海宁 ,增持,2016-11-14
96,钢铁：11月环比或有所回落 荐5股,广发证券,李莎,买入,2016-11-14
97,有色金属：关注铜 荐9股,东北证券,王小勇,优于大势,2016-11-14
98,医疗保健：持续关注估值切换 荐6股,东兴证券,张金洋 常笑 ,看好,2016-11-13
99,电力：新能源汽车放量推迟 荐8股,中投证券,张镭,看好,2016-11-13
100,交通运输：国联交运每周追踪 荐3股,国联证券,陈晓,中性,2016-11-13
101,金融：10月信贷数据略低于市场预期 荐5股,国金证券,刘志平,增持,2016-11-13
102,媒体：为产业长期发展保驾护航 荐10股,国金证券,魏立,买入,2016-11-13
103,有色金属：留一半清醒 荐5股,光大证券,李伟峰,买入,2016-11-13
104,煤炭石油：中长期协议签订利于动力煤价走稳 荐9股,中泰证券,刘昭亮,增持,2016-11-13
105,地产：信贷持续收紧 荐12股,平安证券,杨侃,强于大市,2016-11-13
106,有色金属：有色迎来商品牛 荐5股,国金证券,贺国文,增持,2016-11-13
107,工业综合：关注重点公司重组进度变化 荐5股,广发证券,胡正洋 真怡 赵炳楠 ,买入,2016-11-13
108,商业零售：实体店有回暖趋势 荐6股,光大证券,唐佳睿,增持,2016-11-13
109,金融：按揭高增长企业融资发力 荐6股,平安证券,励雅敏,强于大市,2016-11-13
110,公用事业：PPP季报突显市政环保 荐12股,国金证券,苏宝亮,买入,2016-11-13
111,钢铁：外矿发货量降幅明显 荐5股,广发证券,李莎,买入,2016-11-13
112,半导体、电子设备：风格切换提供优质成长股理想买点 荐5股,方正证券,段迎晟,推荐,2016-11-13
113,地产：基本面依旧承压 荐2股,国金证券,胡华如,增持,2016-11-13
114,媒体：重整旗鼓待明年 荐4股,平安证券,林娟,强于大市,2016-11-13
115,半导体、电子设备：乐视风波持续发酵 荐5股,国海证券,王凌涛,中性,2016-11-13
116,机械制造：工程机械与轨交设备等行业将受益 荐10股,平安证券,黎�j,强于大市,2016-11-13
117,半导体、电子设备：电子行业周报,国元证券,常格非,中性,2016-11-13
118,煤炭石油：政策影响将扩散 荐8股,国金证券,杨件 倪文�t ,增持,2016-11-13
119,汽车：辅助驾驶步伐快于预期 荐5股,平安证券,王德安 余兵 ,强于大市,2016-11-13
120,工业综合：大国崛起军事力量为基 荐23股,方正证券,韩振国,推荐,2016-11-13
121,日常消费品：饲料月度数据同比增速续升 荐5股,中泰证券,陈奇,增持,2016-11-13
122,钢铁：行业供给侧改革实质性提速 荐5股,广发证券,李莎,买入,2016-11-13
123,机械制造：工程机械关注度提升 荐8股,联讯证券,王凤华,无,2016-11-13
124,旅游酒店：冬季旅游持续火爆 荐3股,国金证券,张斌,买入,2016-11-13
125,汽车：期待年内新能源补贴落地 荐7股,银河证券,王华君,谨慎推荐,2016-11-13
126,日常消费品：双十一零食继续旺销 荐3股,中泰证券,胡彦超,增持,2016-11-13
127,医疗保健：持续关注估值切换 荐6股,东兴证券,张金洋 常笑 ,看好,2016-11-13
128,金融：10月信贷数据略低于市场预期 荐5股,国金证券,刘志平,增持,2016-11-13
129,媒体：为产业长期发展保驾护航 荐10股,国金证券,魏立,买入,2016-11-13
130,信息科技：行业明年或全面爆发 荐14股,中泰证券,方闻千,无,2016-11-13
131,信息科技：前三季度电信业运行总体向好 荐3股,长城证券,赵成,推荐,2016-11-13
132,交通运输：国联交运每周追踪 荐3股,国联证券,陈晓,中性,2016-11-13
133,媒体：《阴阳师》上位 网易后来居上 ,联讯证券,陈诤娴,增持,2016-11-13
134,化工：关注利尔化学 荐3股,中泰证券,周思捷,中性,2016-11-13
135,电力：新能源汽车放量推迟 荐8股,中投证券,张镭,看好,2016-11-13
136,日常消费品：新变化 荐5股,平安证券,张宇光 文献 ,强于大市,2016-11-13
137,日常消费品：继续推荐猪板块和后周期板块 荐11股,国金证券,钟凯锋,增持,2016-11-13
138,半导体、电子设备：尽管传闻杂音纷扰 荐6股,国金证券,骆思远,买入,2016-11-13
139,媒体：教育行业证券化进程有望加速 荐11股,中投证券,张镭,看好,2016-11-13
140,公用事业：十三五环境监测质量管理工作方案出台 荐5股,中投证券,徐闯,看好,2016-11-13
141,地产：基本面依旧承压 荐2股,国金证券,胡华如,增持,2016-11-13
142,媒体：重整旗鼓待明年 荐4股,平安证券,林娟,强于大市,2016-11-13
143,电力：特朗普上任未必是新能源的灾难 荐7股,国金证券,姚遥 张帅 ,增持,2016-11-13
144,化工：化工品价格上行 价差涨跌相当,广发证券,王剑雨 郭敏 周航 ,持有,2016-11-13
145,地产：秋意渐浓 荐3股,中泰证券,罗文波,增持,2016-11-13
146,家用电器：智能绿色和新材料应用是方向 荐3股,广证恒生,王亮,谨慎推荐,2016-11-13
147,造纸印刷包装：虚拟现实开发合作领域广泛 荐5股,广发证券,申烨,买入,2016-11-13
148,金融：第三方支付牌照发力香港 荐3股,中泰证券,程娇翼,增持,2016-11-13
149,有色金属：有色迎来商品牛 荐5股,国金证券,贺国文,增持,2016-11-13
150,有色金属：留一半清醒 荐5股,光大证券,李伟峰,买入,2016-11-13
151,工业综合：关注重点公司重组进度变化 荐5股,广发证券,胡正洋 真怡 赵炳楠 ,买入,2016-11-13
152,商业零售：实体店有回暖趋势 荐6股,光大证券,唐佳睿,增持,2016-11-13
153,煤炭石油：中长期协议签订利于动力煤价走稳 荐9股,中泰证券,刘昭亮,增持,2016-11-13
154,地产：信贷持续收紧 荐12股,平安证券,杨侃,强于大市,2016-11-13
155,煤炭石油：政策影响将扩散 荐8股,国金证券,杨件 倪文�t ,增持,2016-11-13
156,媒体：网剧依旧红火 荐4股,西南证券,刘言,跟随大市,2016-11-13
157,汽车：辅助驾驶步伐快于预期 荐5股,平安证券,王德安 余兵 ,强于大市,2016-11-13
158,服装纺织：中长期推荐格局良好的成长股 荐2股,西南证券,熊莉,跟随大市,2016-11-13
159,商业零售：淡化双十一交易规模增速 荐3股,广发证券,洪涛,无,2016-11-13
160,半导体、电子设备：乐视风波持续发酵 荐5股,国海证券,王凌涛,中性,2016-11-13
161,机械制造：工程机械与轨交设备等行业将受益 荐10股,平安证券,黎�j,强于大市,2016-11-13
162,半导体、电子设备：电子行业周报,国元证券,常格非,中性,2016-11-13
163,日常消费品：四季度末聚焦主题性投资机会和种植板块 荐4股,银河证券,周颖,推荐,2016-11-12
164,交通运输：铁路机场为投资首选 荐14股,国金证券,苏宝亮,增持,2016-11-12
165,商业零售：娱乐放量 荐2股,国金证券,徐问,增持,2016-11-12
166,信息科技：选择被低估的行业基石 荐5股,中投证券,周明,看好,2016-11-12
167,日常消费品：双周期共振驱动白酒行业量价齐升 荐8股,中泰证券,胡彦超,增持,2016-11-12
168,公用事业：完成治理河道仅占3% 荐8股,光大证券,陈俊鹏 郑小波 宋磊 ,买入,2016-11-12
169,机械制造：多因素推动一带一路战略发展加速 荐5股,国金证券,潘贻立 沈伟杰 ,增持,2016-11-12
170,机械制造：十三五期间甘肃将完成17个铁路项目 荐4股,广证恒生,李如娟,谨慎推荐,2016-11-12
171,医疗保健：《医药工业发展规划指南》出台 荐5股,中泰证券,程娇翼,增持,2016-11-12
172,化工：建议关注各类周期性子行业投资机会 荐21股,国金证券,蒲强,增持,2016-11-12
173,半导体、电子设备：华为mate9引领手机微创新浪潮 荐4股,东兴证券,杨若木,看好,2016-11-12
174,日常消费品：最具鲜明特征的白酒股最受益 荐8股,中泰证券,胡彦超,增持,2016-11-12
175,有色金属：8年重资产周期或将起航 ,广发证券,巨国贤 赵鑫 ,买入,2016-11-11
176,钢铁：黑色系价格加速上涨 荐10股,中泰证券,笃慧,增持,2016-11-11
177,汽车：重卡表现强势 荐5股,渤海证券,郑连声,无,2016-11-11
178,媒体：新修民促法助力民办非学历培训机构证券化之路 荐4股,太平洋证券,王文静,看好,2016-11-11
179,服装纺织：于转型中寻白马 荐7股,银河证券,马莉 陈腾曦 ,谨慎推荐,2016-11-11
180,汽车：高基数下的超水平增长 荐3股,华金证券,林帆,无,2016-11-11
181,汽车：刺激政策可能延期以保持经济增速 重申强力买入吉利汽车 ,高华证券,杨一朋 丁妤倩 ,无,2016-11-11
182,汽车：短期内销量增速 荐1股,高华证券,丁妤倩,无,2016-11-11
183,电力：国家能源局公布电力发展十三五规划 荐5股,渤海证券,伊晓奕,中性,2016-11-11
184,金融：券商板块估值持续提升 荐4股,银河证券,武平平,推荐,2016-11-11
185,媒体：关注电影板块供给端的利好效应 荐5股,渤海证券,姚磊,看好,2016-11-11
186,信息科技：关注细分高成长领域 荐10股,华安证券,--,增持,2016-11-11
187,半导体、电子设备：电子通信类业务增速快 荐4股,东兴证券,杨若木,看好,2016-11-11
188,金融：期待利空出尽后的暖冬到来 荐4股,东兴证券,杨若木 夏清莹 喻言 ,看好,2016-11-11
189,金融：结构未能持续改善 荐5股,国金证券,刘志平,增持,2016-11-11
190,信息科技：腾讯云打破计算世界记录 荐16股,广证恒生,李亚军,谨慎推荐,2016-11-11
191,化工：新型制剂获批中长期影响深远 荐2股,国金证券,蒲强,增持,2016-11-11
192,化工：中国碳谷科技集团有限公司调研报告,国元证券,李朝松,无,2016-11-11
193,化工：天胶基本面向好 荐1股,申万宏源,赵金厚 宫衍海 ,看好,2016-11-10
194,信息科技：润物细无声 荐5股,华金证券,谭志勇,无,2016-11-10
195,日常消费品：关注通胀主题和天气炒作 荐6股,中泰证券,陈奇,增持,2016-11-10
196,公用事业：天然气价格改革持续推进 荐5股,中投证券,徐闯,看好,2016-11-10
197,有色金属：大宗上涨是资金脱虚入实的表现,银河证券,刘文平,推荐,2016-11-10
198,电气设备：存量业绩释放及新增机组加速投入 荐3股,财富证券,何晨,谨慎推荐,2016-11-10
199,煤炭石油：煤价仍有上升空间 荐5股,大同证券,刘云峰,中性,2016-11-10
200,机械制造：工程机械强势反弹 荐3股,渤海证券,李骥,无,2016-11-10
201,工业综合：继续推荐建筑央企及国际工程 荐7股,安信证券,夏天,领先大市,2016-11-10
202,化工：Q3油价平稳 荐6股,中信建投,王强,增持,2016-11-10
203,日常消费品：关注原奶价格反转 荐4股,财富证券,刘雪晴,推荐,2016-11-10
204,金融：黎明悄然来临 荐3股,光大证券,陈浩武,增持,2016-11-10
205,地产：野蛮生长,广发证券,乐加栋 郭镇 金山 ,持有,2016-11-10
206,有色金属：价值回归到弹性增长 荐3股,方正证券,杨诚笑,推荐,2016-11-10
207,机械制造：从固定资产投资新开工数据看行业复苏与盈利改善 荐2股,国金证券,潘贻立 沈伟杰 ,增持,2016-11-10
208,信息科技：2016年前三季度业绩整体良好 营收增速平稳,东北证券,闻学臣 郁琦 ,优于大势,2016-11-10
209,化工：国产化 规模经济和技术进步,国金证券,张帅 姚遥 ,买入,2016-11-10
210,化工：麦草畏制剂使用获批 荐2股,银河证券,裘孝锋 赵乃迪 ,推荐,2016-11-10
211,机械制造：关注工程机械等行业龙头公司 荐5股,平安证券,黎�j,强于大市,2016-11-10
212,金融：保费规模超去年全年 荐2股,中银国际,魏涛,无,2016-11-10
213,信息科技：关注后4G建设周期 荐4股,财富证券,何晨,推荐,2016-11-10
214,家用电器：业绩恢复稳定增长 荐7股,中信建投,林寰宇,买入,2016-11-10
215,金融：上市险企业绩分化 利润或持续承压,华宝证券,李真,无,2016-11-10
216,化工：油价承压下行 荐30股,申万宏源,宋涛 马昕晔 李辉 ,看好,2016-11-09
217,旅游酒店：前三季度旅游增速符合预期 荐4股,渤海证券,刘�r,无,2016-11-09
218,工业综合：供应链金融或将成为B2B发展关键 荐2股,国元证券,李芬,推荐,2016-11-09
219,医疗保健：深化医改成最大风口 荐4股,联讯证券,王凤华,增持,2016-11-09
220,公用事业：危废扬帆正当时 荐5股,安信证券,诸海滨,无,2016-11-09
221,医疗保健：海外医药周报,广发证券,贺菊颖,无,2016-11-09
222,汽车：上海等城市将试点新能源汽车号牌与选号系统 荐5股,渤海证券,郑连声,看好,2016-11-09
223,金融：资管业务成券商业绩持续增长点 荐4股,中投证券,张镭,看好,2016-11-09
224,金融：券商股受益明显 荐4股,中投证券,张镭,看好,2016-11-09
225,化工：原材料价格上涨有望掀起轮胎涨价潮 荐7股,申万宏源,宋涛 李辉 ,无,2016-11-09
226,造纸印刷包装：家居次新股表现抢眼 荐5股,中银国际,杨志威 赵综艺 ,增持,2016-11-09
227,电力：十三五电力规划 荐13股,国金证券,苏宝亮,买入,2016-11-09
228,信息科技：医改升格一把手工程 荐4股,安信证券,胡又文,领先大市,2016-11-09
229,公用事业：调整带来买入良机 荐8股,光大证券,殷磊,增持,2016-11-09
230,公用事业：土壤管理办法出台 荐7股,申万宏源,刘晓宁 董宜安 ,看好,2016-11-09
231,媒体：民办教育迎发展良机 荐7股,上海证券,张涛,增持,2016-11-09
232,信息科技：大风起兮云飞扬 荐3股,东兴证券,喻言 夏清莹 ,看好,2016-11-09
233,公用事业：PPP模式仍为主题投资机会 荐8股,长城证券,杨洁,推荐,2016-11-09
234,工业综合：民参军企业增速较快 荐11股,长城证券,王习,推荐,2016-11-09
235,商业零售：电器服装升 酒类降 ,莫尼塔,沈明高 金文曦 钟正生 ,无,2016-11-09
236,信息科技：中国将建成鸿雁星座可提升北斗精度 荐5股,中银国际,吴友文,增持,2016-11-09
237,机械制造：PPP助推轨交行业快速发展 荐5股,平安证券,黎�j,强于大市,2016-11-09
238,媒体：甄选高成长板块及个股 荐5股,渤海证券,姚磊,看好,2016-11-09
239,煤炭石油：煤炭市场所受外部扰动增多 荐5股,东北证券,瞿永忠,优于大势,2016-11-09
240,金融：券商年末行情可期 荐3股,东吴证券,丁文韬 王维逸 ,增持,2016-11-09
241,信息科技：PacificCrest发布SaaS行业研究报告 荐2股,国元证券,李芬,推荐,2016-11-09
242,媒体：网信办出台直播新规 荐3股,宏信证券,汪翔,无,2016-11-08
243,有色金属：景气持续上行 Q4有望延续,国金证券,贺国文,增持,2016-11-08
244,金融：券商基本面逐渐向好 荐3股,中泰证券,程娇翼,增持,2016-11-08
245,汽车：10月份乘用车市场销量同比增长21.7% 11-12月份增长取决于政策变化,高华证券,杨一朋 丁妤倩 ,无,2016-11-08
246,金融：券商仍有空间 荐3股,国信证券,陈福 王继林 ,无,2016-11-08
247,公用事业：环境监测行业迎来顶层设计 荐3股,平安证券,余兵,强于大市,2016-11-08
248,日常消费品：四季度持续推荐白酒 荐4股,东兴证券,徐昊 焦凯 ,看好,2016-11-08
249,交通运输：物流升级迎大考 荐6股,东北证券,瞿永忠 王晓艳 ,优于大势,2016-11-08
250,金融：券商板块攻守兼备 荐9股,中银国际,魏涛 罗惠洲 ,增持,2016-11-08
251,钢铁：每日速递,中泰证券,笃慧 赖福洋 ,无,2016-11-08
252,电力：看好分布式光伏和海上风电 荐15股,联讯证券,王凤华 郭佳楠 ,增持,2016-11-08
253,信息科技：板块带动作用明显 荐4股,财富证券,何晨,推荐,2016-11-08
254,汽车：重卡销量创新高 荐7股,中银国际,彭勇,增持,2016-11-08
255,钢铁：小高炉如期关停 后续影响可期,国金证券,杨件 倪文�t ,买入,2016-11-08
256,地产：短期政策易紧难松 荐4股,华金证券,王刚,无,2016-11-08
257,媒体：放管并举促进全面发展 荐3股,光大证券,王铮,买入,2016-11-08
258,电力：电力十三五规划出台 荐12股,东兴证券,郑闵钢 史鑫 ,看好,2016-11-08
259,有色金属：锡价持续上涨 荐1股,太平洋证券,王文静,中性,2016-11-08
260,工业综合：长征五号成功发射 荐5股,中银国际,张铖,增持,2016-11-08
261,交通运输：又见车皮紧张 荐6股,联讯证券,王凤华,增持,2016-11-08
262,金融：关注估值切换机会 荐4股,平安证券,励雅敏,强于大市,2016-11-08
263,公用事业：利好持续释放 荐3股,渤海证券,林徐明,看好,2016-11-08
264,有色金属：迎接供改商品牛 荐22股,安信证券,齐丁,领先大市,2016-11-08
265,信息科技：何时优质计算机标的可以配置 荐6股,申万宏源,刘洋,中性,2016-11-08
266,公用事业：静待ppp转化逻辑兑现 荐5股,东兴证券,杨若木 于洋 庞天一 ,看好,2016-11-08
267,金融：10月券商经营数据点评,上海证券,虞婕雯,增持,2016-11-08
268,媒体：虚报瞒报票房收入或要受到更大力度处罚 荐5股,太平洋证券,倪爽,看好,2016-11-08
269,媒体：教育行业迎来发展新纪元 荐11股,川财证券,王传晓,无,2016-11-08
270,半导体、电子设备：半导体收购加剧 荐4股,渤海证券,徐勇,无,2016-11-08
271,化工：子行业呈现亮点 荐5股,长城证券,杨超 余���� 顾锐 ,推荐,2016-11-08
272,媒体：中长期布局商业与教育共赢 荐7股,国信证券,曾光 钟潇 ,无,2016-11-08
273,信息科技：行业增速回升 荐4股,财富证券,何晨,谨慎推荐,2016-11-08
274,化工：聚酯链降 荐9股,中银国际,王军,中立,2016-11-08
275,日常消费品：短期减产催化+季节性需求预计四季度海参价格缓慢上行 荐3股,安信证券,吴立,领先大市,2016-11-08
276,医疗保健：布局来年 荐6股,财富证券,汤佩徽,推荐,2016-11-08
277,金融：营收负增长又多了一家 荐3股,财富证券,龙靓,中性,2016-11-08
278,煤炭石油：需求最旺季降至 荐6股,中银国际,唐倩,中立,2016-11-08
279,信息科技：关注估值切换及高送转行情 荐28股,中银国际,吴砚靖 宋彬 ,增持,2016-11-08
280,媒体：教育的公益和市场化探讨 荐4股,中泰证券,王��,增持,2016-11-08
281,地产：行业整合大势所趋 荐12股,中银国际,卢骁峰,中立,2016-11-08
282,医疗保健：布局来年 荐6股,财富证券,汤佩徽,推荐,2016-11-08
283,金融：营收负增长又多了一家 荐3股,财富证券,龙靓,中性,2016-11-08
284,煤炭石油：需求最旺季降至 荐6股,中银国际,唐倩,中立,2016-11-08
285,信息科技：关注估值切换及高送转行情 荐28股,中银国际,吴砚靖 宋彬 ,增持,2016-11-08
286,媒体：分类管理政策落地 荐6股,申万宏源,郑治国,看好,2016-11-08
287,电力：电力十三五规划出台 荐12股,东兴证券,郑闵钢 史鑫 ,看好,2016-11-08
288,有色金属：锡价持续上涨 荐1股,太平洋证券,王文静,中性,2016-11-08
289,工业综合：长征五号成功发射 荐5股,中银国际,张铖,增持,2016-11-08
290,媒体：网信办出台直播新规 荐3股,宏信证券,汪翔,无,2016-11-08
291,有色金属：景气持续上行 Q4有望延续,国金证券,贺国文,增持,2016-11-08
292,煤炭石油：焦煤价格将持续上涨 荐7股,申万宏源,周泰 刘晓宁 ,看好,2016-11-07
293,电气设备：传统电力设备景气度有所提升 电改和工控自动化值得关注,广发证券,陈子坤 韩玲 ,买入,2016-11-07
294,信息科技：重点关注绩优个股 荐8股,东北证券,王建伟,优于大势,2016-11-07
295,公用事业：地方土壤修复政策密集出台 荐4股,中投证券,徐闯,看好,2016-11-07
