,0,1,2,3,4
143,泰和新材：未来关注芳纶 增持评级,民族证券,齐求实 黄景文 ,增持,2014-03-29
144,美盈森：两高战略和产能释放推动业绩持续增长 推荐评级,国联证券,周纪庚,推荐,2014-03-29
145,首开股份：发展潜力逐步增强 推荐评级,东兴证券,郑闵钢 张鹏 ,推荐,2014-03-29
146,广联达：稳定高增长可期 买入评级,宏源证券,易欢欢,买入,2014-03-29
147,友阿股份：奥特莱斯给力 推荐评级,长城证券,黄飙,推荐,2014-03-29
148,泰和新材：芳纶效益开始回升 增持评级,国金证券,--,增持,2014-03-29
149,华鲁恒升：煤气化能力提升 增持评级,安信证券,刘军,增持,2014-03-29
150,开元投资：医院业务超预期 推荐评级,长城证券,黄飙,推荐,2014-03-29
151,闰土股份：染料上涨受益标的 买入评级,宏源证券,王席鑫 孙琦祥 ,买入,2014-03-29
152,哈飞股份：14年直升机仍将较快增长 买入评级,广发证券,真怡 罗立波 董亚光 ,买入,2014-03-29
153,天士力：丹滴三期值得期待 买入评级,华泰证券,姚艺,买入,2014-03-29
154,精功科技：业绩发转趋势确立 增持评级,宏源证券,王静 胡颖 ,增持,2014-03-29
155,中联重科：关注公司对资产负债表的进一步修复和新战略板块布局 推荐评级,银河证券,陈显帆 王华君 ,推荐,2014-03-29
156,碧水源：碧水源模式继续高速扩张 买入评级,中银国际,李文宾,买入,2014-03-29
157,金隅股份：协同提升业绩 推荐评级,银河证券,洪亮,推荐,2014-03-29
158,天士力：未来长期看好 买入评级,中航证券,赵浩然,买入,2014-03-29
159,悦达投资：汽车公司新产能竣工投产 推荐评级,东北证券,刘立喜,推荐,2014-03-29
160,航空动力：2014看重组和政策 增持评级,山西证券,刘小勇,增持,2014-03-29
161,精功科技：公司有望迎来困境反转 推荐评级,中投证券,王理廷,推荐,2014-03-29
162,华峰氨纶：氨纶景气今年有望延续 推荐评级,银河证券,裘孝锋 王强 胡昂 ,推荐,2014-03-29
163,中国南车：海外持续突破 买入评级,广发证券,罗立波 真怡 董亚光 ,买入,2014-03-29
164,国电清新：平台型公司初显 买入评级,安信证券,黄守宏,买入,2014-03-29
165,石基信息：开拓酒店餐饮O2O市场 买入评级,国金证券,张帅 郑宏达 ,买入,2014-03-29
166,苏宁云商：转型阵痛持续 推荐评级,长城证券,黄飙,推荐,2014-03-29
167,盐湖股份：化工亏损加剧 中性评级,东莞证券,杨柳波,中性,2014-03-28
168,燕京啤酒：优势市场的规模化效应有望逐步显现 中性评级,瑞银证券,赵琳 王鹏 何淼 ,中性,2014-03-28
169,上港集团：看点在于改革和转型 持有评级,广发证券,张亮,持有,2014-03-28
170,康美药业：电商是未来看点 推荐评级,国信证券,邓周宇 贺平鸽 ,推荐,2014-03-28
171,广州友谊：2014年经营压力犹存 谨慎增持评级,广发证券,欧亚菲,谨慎增持,2014-03-28
172,武汉凡谷：分享4G行业盛宴 谨慎推荐评级,长江证券,胡路,谨慎推荐,2014-03-28
173,广日股份：期待广东国资改革 买入评级,广发证券,真怡 罗立波 ,买入,2014-03-28
174,友阿股份：进入加速外延扩张及多元化布局阶段 中性评级,安信证券,魏立,中性,2014-03-28
175,华鲁恒升：业绩增长源于产能释放和成本降低 谨慎推荐评级,东北证券,田蓓,谨慎推荐,2014-03-28
176,海信科龙：新产品明显提升了公司的盈利能力 推荐评级,国信证券,王念春,推荐,2014-03-28
177,华谊兄弟：再融资放开将有利于并购 推荐评级,渤海证券,蒋昊乐,推荐,2014-03-28
178,上海石化：炼油好转 推荐评级,银河证券,裘孝锋 王强 胡昂 ,推荐,2014-03-28
179,云南锗业：2014年有望大幅贡献业绩 增持评级,方正证券,明炉发,增持,2014-03-28
180,中信银行：整体环比增加的幅度又有所扩大 谨慎推荐评级,东北证券,唐亚韫,谨慎推荐,2014-03-28
181,云南白药：新增长点不断涌现 推荐评级,长江证券,刘舒畅,推荐,2014-03-28
182,开元投资：高新盈利超预期 买入评级,国金证券,黄挺,买入,2014-03-28
183,隆平高科：中长期仍值得守望的平台型公司 买入评级,光大证券,刘晓波,买入,2014-03-28
184,碧水源：全年实现营业收入人民币31.33 亿元 买入评级,国海证券,韩永,买入,2014-03-28
185,积成电子：双轮驱动未来业绩稳步增长 增持评级,宏源证券,王凤华,增持,2014-03-28
186,华鲁恒升：成本优势打造核心竞争力 增持评级,光大证券,毛伟,增持,2014-03-28
187,许继电气：业绩高增长确定性高 买入评级,群益证券,赖�錾�,买入,2014-03-28
188,航空动力：售后业务推动核心利润率增强 买入评级,高华证券,杨一朋,买入,2014-03-28
189,棕榈园林：2014年市政园林仍是增长亮点 增持评级,西南证券,徐永超,增持,2014-03-28
190,特变电工：新能源及海外工程迎来业绩兑现期 强烈推荐评级,长城证券,桂方晓 熊杰 ,强烈推荐,2014-03-28
191,中信银行：不良压力增加 增持评级,民族证券,于娃丽,增持,2014-03-28
192,步步高：看好全渠道O2O战略 增持评级,方正证券,李蕤宏,增持,2014-03-28
193,中信证券：预计将更为受益IPO重启 买入评级,瑞银证券,潘洪文 崔晓雁 ,买入,2014-03-28
194,宜华木业：稳步践行O20 买入评级,瑞银证券,胡昀昀,买入,2014-03-28
195,上海机电：2014年会更好 买入评级,华泰证券,秦瑞 徐才华 ,买入,2014-03-28
196,锦江股份：加快有限服务型酒店市场布局 推荐评级,东北证券,梁莉,推荐,2014-03-28
197,高德红外：2014看点充足 谨慎推荐评级,长江证券,高小强,谨慎推荐,2014-03-28
198,上汽集团：价值股属性突出 推荐评级,东北证券,刘立喜,推荐,2014-03-28
199,工商银行：第四季度环比增加的幅度有所扩大 谨慎推荐评级,东北证券,唐亚韫,谨慎推荐,2014-03-28
200,中国重汽：未来看结构改善 推荐评级,平安证券,彭勇 余兵 王德安 ,推荐,2014-03-28
201,科大讯飞：强劲增长的背后喜忧参半 中性评级,高华证券,李哲人,中性,2014-03-28
202,欧菲光：打开广阔增长空间 强烈推荐评级,平安证券,林照天,强烈推荐,2014-03-28
203,航空动力：重组红利与政策红利双轮驱动 强烈推荐评级,平安证券,陆洲 杨绍辉 余兵 ,强烈推荐,2014-03-28
204,上海机电：电梯业务持续好转 增持评级,方正证券,曲小溪 黄立权 ,增持,2014-03-28
205,长信科技：玻璃减薄业务是增长主力 推荐评级,华融证券,张彬,推荐,2014-03-28
206,上汽集团：投资价值确定性大幅提升 买入评级,中信建投,陈政,买入,2014-03-28
207,国电南瑞：短期调整不改长期向好 强烈推荐评级,平安证券,张俊 张海 ,强烈推荐,2014-03-28
208,首航节能：业绩增长确定性高 买入评级,西南证券,刘正,买入,2014-03-28
209,玉龙股份：拟定增项目再度定位高端油气管 买入评级,广发证券,冯刚勇 李莎 ,买入,2014-03-28
210,东材科技：积极开拓军品市场 推荐评级,平安证券,鄢祝兵 陈建文 ,推荐,2014-03-28
211,碧水源：全国性布局取得更进一步进展 买入评级,山西证券,梁玉梅,买入,2014-03-28
212,科达机电：预计一季度增长30%以上 买入评级,瑞银证券,付伟琦 李博 ,买入,2014-03-28
213,海天味业：大象起舞看今朝 强烈推荐评级,日信证券,张志刚,强烈推荐,2014-03-28
214,中信证券：净资本偏低 买入评级,高华证券,李南 马宁 ,买入,2014-03-28
215,中信证券：创新驱动业绩可期 买入评级,开源证券,田渭东,买入,2014-03-28
216,中银绒业：布局终端销售渠道 买入评级,广发证券,吕明,买入,2014-03-28
217,云南白药：主业增速低于预期 增持评级,国金证券,燕智 李敬雷 黄挺 ,增持,2014-03-28
218,云南白药：2014大健康突中央破两翼 买入评级,广发证券,贺菊颖 董凯 ,买入,2014-03-28
219,康美药业：医疗服务快速推进 推荐评级,长江证券,刘舒畅,推荐,2014-03-28
220,云南白药：药品事业部和健康事业部增速放缓 买入评级,群益证券,黎莹,买入,2014-03-28
221,罗莱家纺：减员增效带来费用控制超预期 谨慎推荐评级,银河证券,马莉,谨慎推荐,2014-03-28
222,齐峰新材：产能扩张推动业绩增长 推荐评级,国元证券,李茂娟,推荐,2014-03-28
223,中银绒业：收购卓文时尚优势互补效应显著 推荐评级,平安证券,于旭辉 耿邦昊 ,推荐,2014-03-28
224,中央商场：2014年重点看转型 谨慎增持评级,广发证券,欧亚菲,谨慎增持,2014-03-28
225,巨轮股份：订单饱和确保14年业绩无忧 推荐评级,东莞证券,杨鑫林,推荐,2014-03-28
226,首开股份：优化布局 买入评级,中银国际,袁豪 田世欣 ,买入,2014-03-28
227,泰和新材：阶段性投资机会值得关注 买入评级,群益证券,高观朋,买入,2014-03-28
228,首开股份：蓄势待发 买入评级,中信建投,苏雪晶 刘璐 ,买入,2014-03-28
229,国电南瑞：四大业务齐飞 增持评级,西南证券,刘正,增持,2014-03-28
230,海信科龙：改善预期依旧存在 推荐评级,长江证券,徐春,推荐,2014-03-28
231,悦达投资：生物柴油可提升估值 买入评级,国金证券,吴文钊,买入,2014-03-28
232,嘉事堂：模式创新开花结果 买入评级,瑞银证券,季序我,买入,2014-03-28
233,许继电气：配网直流将放量 买入评级,宏源证券,王静,买入,2014-03-28
234,东江环保：金属价格下滑影响业绩 中性评级,天相投顾,张希婧,中性,2014-03-28
235,豫金刚石：看点在新产品上 谨慎推荐评级,东北证券,潘喜峰,谨慎推荐,2014-03-28
236,隆平高科：将为公司收入和业绩打来新的增长空间 买入评级,齐鲁证券,谢刚 张俊宇 ,买入,2014-03-28
237,东江环保：无害化业务加速成长 买入评级,广发证券,沈涛 安鹏 ,买入,2014-03-28
238,科达机电：高成长周期到来 推荐评级,东北证券,王师,推荐,2014-03-28
239,华谊兄弟：电影收入高增长推动业绩 增持评级,山西证券,张旭,增持,2014-03-28
240,首航节能：业绩微降不改强烈看好逻辑 买入评级,宏源证券,王凤华,买入,2014-03-28
241,赣锋锂业：期待新能源汽车拉动需求 强烈推荐评级,民生证券,黄玉 滕越 于特 ,强烈推荐,2014-03-28
242,步步高：看好全渠道O2O战略 增持评级,方正证券,李蕤宏,增持,2014-03-28
243,上汽集团：分红率大幅增加买入 买入评级,华泰证券,姚宏光 冯冲 ,买入,2014-03-28
244,上海机电：电梯业绩大幅增长 推荐评级,东兴证券,王明德,推荐,2014-03-28
245,海通证券：收入结构持续优化 推荐评级,银河证券,黄斌辉,推荐,2014-03-28
246,互动娱乐：娱乐新星升起 增持评级,宏源证券,张泽京 王京乐 ,增持,2014-03-28
247,燕京啤酒：业绩还有改善空间 增持评级,中信建投,黄付生 蔡雪昱 ,增持,2014-03-28
248,康美药业：化药收入与毛利率双增长 增持评级,天相投顾,温燕,增持,2014-03-28
249,高德红外：焦平面项目值得关注 中性评级,长城证券,刘深,中性,2014-03-28
250,中信银行：估值溢价已有反映基本面超预期 推荐评级,平安证券,黄耀锋 王宇轩 励雅敏 ,推荐,2014-03-28
251,工商银行：分红彰显长期投资价值 谨慎推荐评级,长江证券,刘俊,谨慎推荐,2014-03-28
252,工商银行：低估值龙头股 买入评级,群益证券,郑春明,买入,2014-03-28
253,哈飞股份：AC352大单开辟哈飞发展新空间 强烈推荐评级,平安证券,陆洲 杨绍辉 余兵 ,强烈推荐,2014-03-28
254,锦江股份：战略再定位 增持评级,安信证券,董云翔,增持,2014-03-28
255,步步高：定位西南零售商打开发展空间 增持评级,安信证券,魏立,增持,2014-03-28
256,宏大爆破：公司爆破服务业务保持快速发展 谨慎买入评级,中银国际,苏文杰,谨慎买入,2014-03-28
257,悦达投资：其他业务持续改善 强烈推荐评级,东兴证券,--,强烈推荐,2014-03-28
258,建研集团：14年检测业务有望焕发活力 推荐评级,长江证券,范超,推荐,2014-03-28
259,一拖股份：期待国企改革破题 谨慎推荐评级,东莞证券,蒋孟钢,谨慎推荐,2014-03-28
260,宏大爆破：鞍钢模式可复制性强 买入评级,齐鲁证券,燕云 曾晖 ,买入,2014-03-28
261,嘉事堂：坚定看好公司转型带来的快速增长 买入评级,广发证券,贺菊颖,买入,2014-03-28
262,宏大爆破：14年有望继续维持高增长 增持评级,中信建投,罗婷 梁斌 ,增持,2014-03-28
263,碧水源：估值下调投资价值显现 买入评级,方正证券,郭丽丽,买入,2014-03-28
264,天宝股份：盈利能力将高速增长 推荐评级,东兴证券,吴桢培,推荐,2014-03-28
265,泛海建设：收贩民生证券战略重大转�� 强烈推荐评级,中投证券,李少明,强烈推荐,2014-03-28
266,上汽集团：转型升级可期待 推荐评级,长江证券,章诚,推荐,2014-03-28
267,中科三环：静待新能源汽车爆发 买入评级,宏源证券,闵丹 王凤华 ,买入,2014-03-28
268,碧水源：外地扩张布局合理将受益国家政策推动 谨慎推荐评级,长江证券,邓莹,谨慎推荐,2014-03-28
269,鹏翎股份：发展前景向好 增持评级,方正证券,黄立权 曲小溪 成尚汶 ,增持,2014-03-28
270,开元投资：复制前行 买入评级,中信建投,陈烨远,买入,2014-03-28
271,黄山旅游：游客量下滑影响业绩表现 增持评级,国金证券,苏超,增持,2014-03-28
272,美菱电器：业绩拐点凸显 推荐评级,东莞证券,蒋孟钢,推荐,2014-03-28
273,硕贝德：NFC天线值得期待 买入评级,山西证券,张旭,买入,2014-03-28
274,永贵电器：动车业务带来业绩高弹性 推荐评级,长江证券,李佳,推荐,2014-03-28
275,科达机电：清洁煤气业务推广提速 推荐评级,东兴证券,弓永峰 何昕 ,推荐,2014-03-28
276,海鸥卫浴：双主业共同发展 增持评级,中信建投,田东红 王愫 ,增持,2014-03-28
277,友阿股份：14年进入战略调整期前 谨慎增持评级,广发证券,欧亚菲,谨慎增持,2014-03-28
278,兴源过滤：浙江省大环保平台公司值得期待 推荐评级,长城证券,郑川江,推荐,2014-03-28
